time,length
00:00:00,0
10:40:01,1
10:40:01,0
10:44:13,1
10:44:13,0
10:52:51,1
10:52:51,0
10:54:57,1
10:54:57,0
11:02:06,1
11:02:06,0
11:02:45,1
11:02:45,0
11:04:05,1
11:04:05,0
11:04:10,1
11:04:32,0
11:05:13,1
11:05:13,0
11:08:23,1
11:08:23,0
11:10:40,1
11:10:40,0
11:11:10,1
11:11:10,0
11:12:16,1
11:12:16,0
11:14:36,1
11:14:36,0
11:16:05,1
11:16:05,0
11:16:12,1
11:16:12,0
11:16:43,1
11:16:44,0
11:17:11,1
11:17:27,0
11:19:25,1
11:19:25,0
11:21:28,1
11:21:28,0
11:21:56,1
11:21:56,0
11:22:44,1
11:22:44,0
11:23:03,1
11:23:03,0
11:23:04,1
11:23:08,0
11:25:53,1
11:25:53,0
11:26:33,1
11:26:33,0
11:26:34,1
11:26:34,0
11:26:56,1
11:27:14,2
11:27:21,3
11:27:52,4
11:28:28,3
11:28:40,2
11:28:45,1
11:29:23,2
11:30:25,1
11:31:20,0
11:32:26,1
11:32:29,2
11:32:43,1
11:32:49,0
11:33:15,1
11:34:05,0
11:34:16,1
11:34:56,2
11:35:06,1
11:35:15,2
11:35:53,3
11:36:05,2
11:36:14,1
11:36:55,2
11:37:27,1
11:37:55,2
11:38:15,3
11:38:22,2
11:39:06,3
11:39:17,2
11:39:23,3
11:39:49,4
11:40:05,5
11:40:19,4
11:40:49,5
11:40:53,6
11:41:38,7
11:44:25,6
11:45:06,7
11:45:29,8
11:45:30,7
11:45:45,8
11:45:56,9
11:46:09,10
11:46:37,9
11:46:53,8
11:48:22,7
11:48:23,8
11:48:27,9
11:48:45,8
11:48:57,7
11:49:06,8
11:49:37,7
11:50:21,6
11:50:30,7
11:50:55,8
11:51:17,7
11:51:44,8
11:51:47,7
11:51:53,8
11:52:39,9
11:53:13,8
11:54:54,7
11:56:04,8
11:56:48,7
11:56:48,6
11:57:02,5
11:57:53,6
11:59:35,5
12:00:30,4
12:01:17,5
12:02:04,6
12:02:12,5
12:03:56,4
12:04:39,3
12:06:23,2
12:06:31,1
12:06:33,2
12:07:26,1
12:08:23,0
12:08:33,1
12:08:33,0
12:11:52,1
12:11:52,0
12:12:34,1
12:12:34,0
12:18:30,1
12:18:30,0
12:23:07,1
12:23:07,0
12:23:27,1
12:23:27,0
12:25:34,1
12:25:34,0
12:28:17,1
12:28:17,0
12:31:50,1
12:31:50,0
12:35:03,1
12:35:03,0
12:38:25,1
12:38:25,0
12:39:32,1
12:39:32,0
12:39:53,1
12:39:53,0
12:41:17,1
12:41:54,0
12:42:23,1
12:42:23,0
12:43:30,1
12:43:30,0
12:44:07,1
12:44:22,0
12:44:58,1
12:45:47,2
12:45:59,3
12:46:03,4
12:46:04,3
12:46:52,2
12:47:20,1
12:47:24,2
12:47:28,3
12:48:02,2
12:49:08,1
12:49:12,0
12:52:08,1
12:52:08,0
12:52:14,1
12:52:14,0
12:53:21,1
12:53:21,0
12:53:48,1
12:53:48,0
12:53:54,1
12:54:17,2
12:55:00,1
12:55:53,2
12:56:17,3
12:57:04,4
12:57:07,5
12:57:22,4
12:57:23,3
12:57:30,2
12:57:39,3
12:57:51,4
13:00:15,3
13:00:29,4
13:00:33,5
13:01:05,4
13:01:23,3
13:01:48,4
13:02:22,3
13:02:23,2
13:02:54,3
13:03:43,2
13:04:16,1
13:04:20,2
13:04:37,3
13:04:53,4
13:05:47,5
13:06:04,6
13:06:10,7
13:06:17,8
13:06:45,7
13:08:11,8
13:08:27,7
13:08:29,8
13:08:56,7
13:08:57,6
13:09:16,7
13:09:54,8
13:10:07,9
13:10:09,8
13:10:49,9
13:10:50,10
13:11:18,11
13:11:31,10
13:11:38,9
13:12:13,8
13:12:36,9
13:12:58,10
13:13:19,9
13:13:28,10
13:13:32,9
13:14:20,8
13:14:22,7
13:15:11,8
13:15:48,7
13:16:15,8
13:16:33,7
13:17:26,8
13:17:48,7
13:17:48,6
13:17:56,7
13:18:25,8
13:18:32,9
13:19:28,8
13:20:26,7
13:20:47,6
13:21:48,7
13:21:51,8
13:22:11,9
13:22:40,10
13:23:02,11
13:23:08,10
13:23:13,11
13:23:32,12
13:24:12,11
13:25:11,10
13:26:01,11
13:26:06,10
13:26:39,11
13:26:47,12
13:26:59,13
13:27:06,12
13:27:15,13
13:27:23,14
13:27:53,13
13:28:13,12
13:29:11,13
13:29:21,12
13:29:30,11
13:30:23,12
13:30:25,13
13:30:55,12
13:31:28,11
13:31:45,12
13:32:05,11
13:32:34,12
13:32:50,13
13:33:19,14
13:33:25,15
13:34:02,14
13:35:04,13
13:35:05,14
13:35:09,15
13:36:08,14
13:36:52,13
13:37:55,12
13:38:35,11
13:39:20,12
13:39:23,11
13:40:03,10
13:41:17,11
13:41:22,10
13:41:29,9
13:41:33,10
13:41:48,11
13:42:22,10
13:42:41,11
13:42:57,12
13:42:58,13
13:43:38,14
13:43:38,15
13:44:14,14
13:44:19,15
13:46:23,14
13:47:40,15
13:48:18,14
13:48:42,13
13:49:21,12
13:49:51,11
13:50:06,12
13:51:21,11
13:51:22,10
13:52:05,11
13:52:07,10
13:52:41,11
13:52:51,10
13:53:10,11
13:53:54,12
13:53:59,11
13:54:34,10
13:54:52,9
13:55:15,10
13:55:52,11
13:56:06,10
13:56:50,9
13:57:21,10
13:57:48,9
13:57:54,10
13:58:18,11
13:59:11,10
14:00:22,11
14:00:38,10
14:02:02,9
14:02:16,10
14:02:38,9
14:04:11,8
14:04:24,7
14:05:37,6
14:05:45,7
14:05:45,6
14:06:09,5
14:06:35,6
14:06:46,5
14:07:11,6
14:07:11,7
14:07:40,8
14:08:00,7
14:08:35,8
14:08:43,9
14:09:36,8
14:09:39,9
14:09:59,10
14:10:36,9
14:10:47,10
14:11:11,11
14:11:48,10
14:11:52,9
14:12:30,8
14:12:53,7
14:14:07,6
14:15:53,5
14:15:56,4
14:16:44,3
14:16:56,2
14:17:07,3
14:19:05,2
14:19:16,1
14:19:36,0
14:19:43,1
14:20:37,0
14:20:41,1
14:21:04,0
14:22:25,1
14:22:25,0
14:28:31,1
14:28:31,0
14:32:13,1
14:32:13,0
14:37:54,1
14:37:54,0
14:41:38,1
14:41:38,0
14:44:44,1
14:44:44,0
14:47:36,1
14:47:36,0
14:50:19,1
14:50:19,0
14:53:56,1
14:53:56,0
14:56:04,1
14:56:04,0
14:58:10,1
14:58:10,0
15:01:43,1
15:01:43,0
15:05:46,1
15:05:46,0
15:08:55,1
15:08:55,0
15:10:31,1
15:10:31,0
15:11:59,1
15:11:59,0
15:14:14,1
15:14:14,0
15:19:35,1
15:19:35,0
15:19:56,1
15:19:56,0
15:20:51,1
15:20:51,0
15:22:08,1
15:22:08,0
15:22:43,1
15:22:43,0
15:25:13,1
15:25:13,0
15:28:51,1
15:28:51,0
15:29:32,1
15:29:32,0
15:30:58,1
15:30:58,0
15:32:45,1
15:32:45,0
15:33:18,1
15:33:49,0
15:34:03,1
15:34:16,0
15:34:22,1
15:34:55,0
15:36:59,1
15:36:59,0
15:37:15,1
15:37:15,0
15:40:11,1
15:40:11,0
15:40:58,1
15:40:58,0
15:41:36,1
15:41:36,0
15:44:02,1
15:44:02,0
15:44:19,1
15:44:19,0
15:46:32,1
15:46:32,0
15:47:39,1
15:47:39,0
15:47:54,1
15:47:54,0
15:48:01,1
15:48:30,2
15:48:40,3
15:48:53,2
15:49:12,3
15:49:31,2
15:50:11,3
15:50:14,2
15:50:43,3
15:50:53,4
15:51:52,5
15:51:56,4
15:52:03,3
15:52:51,2
15:53:49,1
15:54:29,0
15:55:11,1
15:55:27,0
15:56:45,1
15:56:48,2
15:57:04,1
15:57:41,0
15:59:15,1
15:59:15,0
16:02:09,1
16:02:09,0
16:02:24,1
16:02:24,0
16:02:32,1
16:02:32,0
16:02:39,1
16:02:50,2
16:03:10,1
16:03:20,2
16:03:48,1
16:04:17,2
16:04:21,1
16:04:36,2
16:05:46,3
16:06:19,2
16:07:19,1
16:07:46,2
16:08:36,1
16:08:40,0
16:13:54,1
16:13:54,0
16:15:27,1
16:15:27,0
16:16:16,1
16:16:16,0
16:17:59,1
16:17:59,0
16:18:15,1
16:18:15,0
16:18:43,1
16:18:53,2
16:19:15,1
16:21:02,2
16:21:18,1
16:21:27,0
16:21:56,1
16:23:32,0
16:24:01,1
16:24:20,0
16:26:11,1
16:26:11,0
16:26:38,1
16:26:38,0
16:27:28,1
16:27:28,0
16:31:22,1
16:31:22,0
16:32:16,1
16:32:16,0
16:32:53,1
16:33:04,0
16:35:03,1
16:35:03,0
16:35:44,1
16:35:44,0
16:35:55,1
16:35:59,0
16:42:51,1
16:42:51,0
16:43:08,1
16:43:08,0
16:43:41,1
16:43:41,0
16:43:52,1
16:45:33,0
16:46:29,1
16:46:29,0
16:49:27,1
16:49:27,0
16:51:30,1
16:51:30,0
16:52:10,1
16:52:10,0
16:55:33,1
16:55:33,0
16:55:48,1
16:55:48,0
16:58:03,1
16:58:03,0
16:58:58,1
16:58:58,0
17:01:08,1
17:01:08,0
17:01:51,1
17:01:51,0
17:02:17,1
17:02:17,0
17:02:19,1
17:04:17,2
17:04:27,1
17:04:33,0
17:05:08,1
17:05:08,0
17:12:25,1
17:12:25,0
17:13:06,1
17:13:06,0
17:15:06,1
17:15:06,0
17:15:18,1
17:15:18,0
17:16:23,1
17:16:23,0
17:17:04,1
17:17:39,0
17:20:29,1
17:20:29,0
17:20:34,1
17:20:34,0
17:22:51,1
17:22:51,0
17:24:11,1
17:24:11,0
17:24:24,1
17:24:40,0
17:27:14,1
17:27:14,0
17:28:12,1
17:28:12,0
17:28:58,1
17:28:58,0
17:29:59,1
17:30:01,2
17:30:05,1
17:30:15,0
17:31:50,1
17:31:50,0
17:32:37,1
17:32:37,0
17:34:06,1
17:34:44,2
17:34:55,1
17:35:55,0
17:37:28,1
17:37:28,0
17:38:29,1
17:38:29,0
17:39:15,1
17:39:15,0
17:41:10,1
17:41:10,0
17:42:17,1
17:42:17,0
17:43:56,1
17:43:56,0
17:46:21,1
17:46:21,0
17:46:34,1
17:46:34,0
17:47:21,1
17:47:21,0
17:48:41,1
17:48:41,0
17:49:15,1
17:49:30,2
17:49:30,1
17:49:33,2
17:50:47,3
17:51:08,2
17:51:16,1
17:52:05,0
17:54:16,1
17:54:16,0
17:56:43,1
17:56:43,0
17:59:36,1
17:59:36,0
18:00:17,1
18:00:17,0
18:00:18,1
18:00:18,0
18:09:13,1
18:09:13,0
18:12:21,1
18:12:21,0
18:15:35,1
18:15:35,0
18:16:42,1
18:16:42,0
18:16:58,1
18:16:58,0
18:25:05,1
18:25:05,0
18:30:04,1
18:30:04,0
18:33:27,1
18:33:27,0
18:40:34,1
18:40:34,0
18:52:25,1
18:52:25,0
