arrival_time,in_queue_time
10:34:23,00:00:00
10:44:37,00:00:00
10:53:49,00:00:00
10:58:49,00:00:00
11:01:51,00:00:00
11:04:30,00:00:00
11:05:11,00:00:00
11:06:16,00:00:40
11:07:09,00:01:02
11:08:24,00:00:36
11:09:42,00:01:19
11:10:23,00:00:42
11:10:48,00:02:31
11:10:58,00:02:25
11:11:26,00:04:33
11:11:54,00:05:24
11:13:58,00:03:33
11:14:13,00:06:52
11:15:00,00:07:05
11:18:12,00:04:53
11:19:35,00:05:22
11:20:18,00:04:45
11:20:55,00:05:31
11:22:27,00:05:18
11:23:06,00:06:34
11:25:16,00:04:58
11:26:53,00:04:49
11:28:01,00:04:53
11:28:47,00:05:16
11:29:24,00:05:03
11:29:27,00:07:00
11:29:55,00:06:56
11:30:47,00:06:58
11:30:55,00:08:16
11:31:01,00:08:44
11:31:23,00:10:14
11:32:19,00:11:14
11:32:58,00:10:38
11:33:02,N/A
11:33:30,N/A
11:33:48,N/A
11:34:19,00:10:56
11:35:05,00:11:02
11:35:30,N/A
11:36:16,N/A
11:36:42,00:10:23
11:36:50,N/A
11:37:12,00:10:50
11:37:32,N/A
11:37:44,N/A
11:38:07,00:12:44
11:41:46,00:09:32
11:42:20,00:12:18
11:42:26,00:13:20
11:42:28,N/A
11:44:36,00:12:55
11:44:39,00:14:11
11:44:56,N/A
11:46:17,00:13:06
11:47:10,00:13:22
11:48:22,00:12:25
11:49:42,00:12:43
11:50:51,N/A
11:52:16,00:11:38
11:52:54,00:11:04
11:53:57,N/A
11:55:11,00:10:49
11:55:40,N/A
11:56:38,00:10:58
11:57:38,00:10:09
11:59:47,00:08:42
12:03:07,00:05:32
12:05:14,00:05:50
12:06:23,00:05:24
12:07:26,00:06:43
12:13:37,00:02:11
12:17:20,00:00:00
12:18:16,00:00:00
12:19:36,00:00:00
12:20:26,00:00:17
12:21:23,00:03:23
12:24:16,00:00:46
12:28:13,00:00:00
12:30:54,00:00:00
12:32:42,00:00:00
12:34:27,00:00:00
12:34:39,00:01:41
12:39:00,00:00:00
12:39:58,00:00:00
12:40:16,00:00:40
12:40:51,00:00:13
12:41:13,00:02:05
12:42:17,00:03:10
12:43:12,00:03:12
12:45:24,00:01:49
12:46:12,00:02:57
12:47:28,00:01:50
12:48:50,00:02:27
12:49:08,00:02:19
12:51:24,00:01:18
12:51:43,00:02:14
12:53:14,00:00:43
12:53:16,00:03:05
12:54:20,00:02:49
12:57:06,00:01:18
12:57:29,00:01:00
12:58:11,00:02:20
12:58:14,00:03:17
13:01:21,00:03:55
13:02:21,00:03:11
13:03:41,00:04:31
13:04:14,00:04:04
13:05:38,00:04:50
13:05:48,00:04:51
13:06:10,00:06:16
13:06:59,00:06:45
13:07:15,00:07:10
13:08:20,00:08:51
13:08:41,00:10:27
13:09:00,00:11:20
13:09:11,00:12:08
13:09:23,00:12:24
13:10:08,N/A
13:10:17,N/A
13:12:15,00:10:26
13:12:59,00:11:17
13:13:36,00:12:06
13:13:47,00:12:59
13:14:07,N/A
13:14:56,00:12:46
13:15:19,N/A
13:15:44,N/A
13:19:18,00:10:33
13:19:45,00:10:22
13:19:54,N/A
13:21:06,00:10:05
13:21:18,N/A
13:21:46,00:10:32
13:21:49,00:11:08
13:22:44,N/A
13:22:44,00:11:59
13:22:58,N/A
13:23:05,N/A
13:23:53,N/A
13:24:10,N/A
13:25:44,00:09:16
13:26:13,00:11:09
13:26:45,N/A
13:27:01,00:12:29
13:27:28,N/A
13:27:41,N/A
13:28:22,00:13:40
13:28:48,N/A
13:30:47,00:13:09
13:32:23,00:12:15
13:32:24,00:13:19
13:33:18,00:14:09
13:34:11,00:14:36
13:35:44,00:13:46
13:36:12,00:14:07
13:36:46,N/A
13:37:29,00:14:55
13:38:10,N/A
13:38:15,N/A
13:38:33,N/A
13:39:00,N/A
13:39:11,N/A
13:39:13,N/A
13:40:17,00:12:45
13:40:26,N/A
13:40:41,N/A
13:41:10,N/A
13:41:12,N/A
13:41:38,N/A
13:41:46,N/A
13:41:56,N/A
13:42:28,00:11:38
13:42:32,N/A
13:42:45,N/A
13:43:34,N/A
13:44:04,00:10:15
