group_id,service_time
8,00:02:22
9,00:03:41
10,00:02:50
15,00:01:32
16,00:02:52
17,00:04:34
19,00:02:36
20,00:01:29
22,00:01:18
27,00:02:21
28,00:03:14
30,00:02:24
31,00:02:02
33,00:01:26
41,00:01:59
43,00:02:26
45,00:02:49
46,00:02:31
49,00:01:55
50,00:04:55
53,00:01:52
57,00:03:11
58,00:01:24
61,00:01:45
64,00:03:38
66,00:03:18
68,00:00:53
72,00:01:47
75,00:02:22
78,00:03:23
81,00:04:19
82,00:01:28
85,00:03:41
86,00:02:04
88,00:01:32
92,00:01:46
96,00:01:56
97,00:04:23
98,00:02:40
99,00:02:08
101,00:01:15
103,00:03:12
106,00:02:07
108,00:04:45
109,00:02:39
110,00:03:55
111,00:01:57
112,00:01:47
117,00:02:56
120,00:01:59
121,00:02:27
122,00:02:46
126,00:01:20
130,00:01:04
135,00:03:05
139,00:02:22
140,00:02:03
141,00:04:40
145,00:02:36
150,00:01:46
159,00:01:32
162,00:04:09
164,00:01:55
165,00:02:05
180,00:03:47
182,00:02:08
183,00:01:35
186,00:02:47
193,00:04:00
194,00:01:35
196,00:02:07
198,00:03:26
199,00:02:45
200,00:01:04
202,00:03:16
204,00:01:29
208,00:03:10
209,00:01:36
210,00:02:17
211,00:02:03
213,00:02:41
214,00:02:10
216,00:01:39
218,00:02:03
220,00:02:05
222,00:01:54
227,00:06:48
229,00:02:30
231,00:01:48
234,00:02:12
235,00:01:33
238,00:01:41
239,00:01:59
240,00:02:09
242,00:01:11
245,00:01:09
246,00:02:32
247,00:01:12
249,00:02:08
250,00:02:33
252,00:01:49
254,00:01:25
256,00:01:35
257,00:01:58
260,00:02:26
264,00:02:14
267,00:02:48
268,00:02:56
271,00:04:32
273,00:04:01
274,00:01:23
276,00:03:48
279,00:01:37
281,00:02:13
282,00:02:30
284,00:01:14
287,00:03:28
292,00:04:23
295,00:01:02
296,00:01:46
297,00:03:21
298,00:02:04
299,00:03:17
303,00:02:35
304,00:02:07
305,00:04:38
307,00:02:07
308,00:01:58
309,00:01:58
311,00:00:49
314,00:02:16
315,00:01:20
316,00:02:45
320,00:03:38
321,00:02:27
322,00:01:52
323,00:01:15
326,00:01:24
328,00:03:49
330,00:03:43
334,00:01:42
335,00:04:01
337,00:02:10
340,00:01:56
341,00:02:28
342,00:02:11
344,00:02:30
346,00:02:21
349,00:01:20
353,00:01:34
355,00:01:47
