time,length
00:00:00,0
10:42:17,1
10:42:17,0
10:51:07,1
10:51:07,0
10:56:39,1
10:56:39,0
11:00:30,1
11:00:30,0
11:02:36,1
11:02:36,0
11:02:58,1
11:02:58,0
11:03:10,1
11:03:10,0
11:06:03,1
11:06:03,0
11:08:29,1
11:08:29,0
11:09:10,1
11:09:10,0
11:10:02,1
11:10:02,0
11:10:25,1
11:10:25,0
11:10:38,1
11:10:38,0
11:10:39,1
11:11:45,2
11:11:58,1
11:12:05,0
11:13:38,1
11:13:38,0
11:16:39,1
11:16:39,0
11:16:52,1
11:16:52,0
11:17:12,1
11:17:12,0
11:18:11,1
11:18:11,0
11:21:44,1
11:21:44,0
11:22:18,1
11:22:18,0
11:22:28,1
11:22:28,0
11:24:25,1
11:24:25,0
11:24:56,1
11:24:56,0
11:26:50,1
11:26:50,0
11:27:08,1
11:27:08,0
11:27:16,1
11:27:16,0
11:28:36,1
11:29:25,0
11:29:47,1
11:29:47,0
11:32:10,1
11:32:10,0
11:32:20,1
11:32:20,0
11:33:17,1
11:33:17,0
11:34:06,1
11:34:24,0
11:34:25,1
11:34:25,0
11:34:38,1
11:35:31,2
11:36:12,3
11:36:27,2
11:36:36,1
11:37:08,0
11:37:28,1
11:37:31,0
11:38:47,1
11:38:47,0
11:39:17,1
11:39:17,0
11:39:27,1
11:39:27,0
11:41:50,1
11:41:50,0
11:42:12,1
11:42:12,0
11:42:35,1
11:42:35,0
11:42:58,1
11:42:58,0
11:43:52,1
11:43:53,0
11:45:40,1
11:45:40,0
11:46:13,1
11:46:13,0
11:46:42,1
11:46:54,0
11:47:51,1
11:47:51,0
11:48:38,1
11:48:38,0
11:49:37,1
11:49:37,0
11:50:56,1
11:50:56,0
11:51:17,1
11:51:17,0
11:51:55,1
11:51:55,0
11:53:26,1
11:53:26,0
11:53:54,1
11:53:54,0
11:54:11,1
11:54:11,0
11:55:04,1
11:55:04,0
11:56:03,1
11:56:03,0
11:58:26,1
11:58:26,0
11:58:27,1
11:58:46,2
11:59:10,1
12:00:18,0
12:03:30,1
12:03:30,0
12:03:47,1
12:03:47,0
12:08:29,1
12:08:29,0
12:08:36,1
12:08:36,0
12:14:08,1
12:14:08,0
12:14:09,1
12:14:09,0
12:14:26,1
12:14:26,0
12:19:02,1
12:19:02,0
12:20:07,1
12:20:07,0
12:23:40,1
12:23:40,0
12:24:01,1
12:24:01,0
12:28:24,1
12:28:24,0
12:29:01,1
12:29:01,0
12:30:11,1
12:30:11,0
12:31:40,1
12:31:40,0
12:32:03,1
12:32:03,0
12:34:10,1
12:34:10,0
12:34:55,1
12:34:55,0
12:40:04,1
12:40:04,0
12:40:14,1
12:40:14,0
12:41:30,1
12:41:30,0
12:42:43,1
12:42:43,0
12:45:34,1
12:45:34,0
12:47:00,1
12:47:00,0
12:48:04,1
12:48:04,0
12:48:12,1
12:48:12,0
12:48:37,1
