arrival_time,in_queue_time
10:42:17,00:00:00
10:51:07,00:00:00
10:56:39,00:00:00
11:00:30,00:00:00
11:02:36,00:00:00
11:02:58,00:00:00
11:03:10,00:00:00
11:06:03,00:00:00
11:08:29,00:00:00
11:09:10,00:00:00
11:10:02,00:00:00
11:10:25,00:00:00
11:10:38,00:00:00
11:10:39,00:01:19
11:11:45,00:00:20
11:13:38,00:00:00
11:16:39,00:00:00
11:16:52,00:00:00
11:17:12,00:00:00
11:18:11,00:00:00
11:21:44,00:00:00
11:22:18,00:00:00
11:22:28,00:00:00
11:24:25,00:00:00
11:24:56,00:00:00
11:26:50,00:00:00
11:27:08,00:00:00
11:27:16,00:00:00
11:28:36,00:00:49
11:29:47,00:00:00
11:32:10,00:00:00
11:32:20,00:00:00
11:33:17,00:00:00
11:34:06,00:00:18
11:34:25,00:00:00
11:34:38,00:01:49
11:35:31,00:01:05
11:36:12,00:00:56
11:37:28,00:00:03
11:38:47,00:00:00
11:39:17,00:00:00
11:39:27,00:00:00
11:41:50,00:00:00
11:42:12,00:00:00
11:42:35,00:00:00
11:42:58,00:00:00
11:43:52,00:00:01
11:45:40,00:00:00
11:46:13,00:00:00
11:46:42,00:00:12
11:47:51,00:00:00
11:48:38,00:00:00
11:49:37,00:00:00
11:50:56,00:00:00
11:51:17,00:00:00
11:51:55,00:00:00
11:53:26,00:00:00
11:53:54,00:00:00
11:54:11,00:00:00
11:55:04,00:00:00
11:56:03,00:00:00
11:58:26,00:00:00
11:58:27,00:00:43
11:58:46,00:01:32
12:03:30,00:00:00
12:03:47,00:00:00
12:08:29,00:00:00
12:08:36,00:00:00
12:14:08,00:00:00
12:14:09,00:00:00
12:14:26,00:00:00
12:19:02,00:00:00
12:20:07,00:00:00
12:23:40,00:00:00
12:24:01,00:00:00
12:28:24,00:00:00
12:29:01,00:00:00
12:30:11,00:00:00
12:31:40,00:00:00
12:32:03,00:00:00
12:34:10,00:00:00
12:34:55,00:00:00
12:40:04,00:00:00
12:40:14,00:00:00
12:41:30,00:00:00
12:42:43,00:00:00
12:45:34,00:00:00
12:47:00,00:00:00
12:48:04,00:00:00
12:48:12,00:00:00
12:48:37,00:00:00
12:50:09,00:00:00
12:51:55,00:00:00
12:52:19,00:00:00
12:52:42,00:00:00
12:53:10,00:00:00
12:55:10,00:00:00
12:55:14,00:00:00
12:55:35,00:00:40
12:56:02,00:00:48
12:56:13,00:02:12
12:56:57,00:02:48
13:00:19,00:00:00
13:00:51,00:00:00
13:02:04,00:00:00
13:02:30,00:00:00
13:03:38,00:00:00
13:03:48,00:00:00
13:04:24,00:00:29
13:06:13,00:00:00
13:06:14,00:00:00
13:08:01,00:01:43
13:08:06,00:01:44
13:09:21,00:00:37
13:11:42,00:00:28
13:12:03,00:00:15
13:12:54,00:00:31
13:13:06,00:01:30
13:13:18,00:02:15
13:13:27,00:03:28
13:14:08,00:02:54
13:14:10,00:04:11
13:14:52,00:03:45
13:17:04,00:02:08
13:19:28,00:00:59
13:19:29,00:00:58
13:19:47,00:01:22
13:20:14,00:02:31
13:20:22,00:02:40
13:20:48,00:03:34
13:20:55,00:04:13
13:21:18,00:05:11
13:21:20,00:05:41
13:22:53,00:06:18
13:22:57,00:07:02
13:22:59,00:09:00
13:23:08,00:09:02
13:23:28,00:08:54
13:23:45,00:08:57
13:25:30,00:08:05
13:26:16,00:07:28
13:26:22,00:08:20
13:27:36,00:07:28
13:27:46,00:07:18
13:27:50,00:08:41
13:30:15,00:06:39
13:30:19,00:07:37
