group_id,service_time
1,00:01:09
2,00:02:21
4,00:03:33
5,00:04:30
8,00:03:03
9,00:01:33
10,00:02:01
14,00:01:53
15,00:02:43
17,00:01:37
18,00:03:17
21,00:04:29
22,00:03:14
26,00:02:00
28,00:02:00
31,00:02:23
33,00:02:09
37,00:03:11
39,00:03:18
41,00:01:23
43,00:04:02
45,00:07:29
52,00:04:00
54,00:01:34
57,00:01:37
63,00:07:24
64,00:01:51
65,00:00:56
67,00:02:01
68,00:03:41
69,00:01:11
72,00:00:51
73,00:01:02
74,00:01:45
78,00:01:36
80,00:01:59
82,00:01:29
83,00:02:58
86,00:01:44
87,00:01:28
89,00:01:36
92,00:02:25
94,00:06:47
95,00:02:22
101,00:02:37
102,00:01:43
103,00:02:09
105,00:03:52
106,00:01:41
114,00:02:11
115,00:03:31
117,00:02:31
118,00:05:07
119,00:01:44
124,00:01:53
126,00:02:10
127,00:02:26
132,00:03:18
133,00:06:48
134,00:02:47
150,00:03:19
154,00:00:35
155,00:01:56
159,00:03:06
163,00:04:29
172,00:01:24
176,00:02:03
178,00:01:38
179,00:01:47
180,00:02:53
181,00:01:11
183,00:00:48
186,00:02:20
188,00:01:43
189,00:01:19
192,00:02:37
194,00:02:27
196,00:05:51
198,00:05:44
201,00:03:48
202,00:01:37
204,00:03:28
209,00:13:35
216,00:02:05
218,00:01:41
219,00:05:00
220,00:02:44
224,00:02:15
227,00:04:24
230,00:02:57
232,00:04:02
233,00:01:50
234,00:02:20
236,00:01:39
237,00:01:40
239,00:02:19
244,00:02:53
247,00:02:05
248,00:01:33
250,00:02:42
253,00:01:35
256,00:02:03
257,00:04:30
261,00:05:32
262,00:04:29
264,00:01:28
269,00:01:19
270,00:02:43
271,00:02:08
275,00:02:56
276,00:03:34
280,00:03:10
283,00:03:16
284,00:01:07
288,00:02:32
289,00:05:15
290,00:02:05
296,00:02:50
298,00:02:10
299,00:00:53
300,00:01:49
303,00:04:32
306,00:01:27
307,00:04:12
310,00:01:36
313,00:05:36
318,00:02:07
320,00:02:56
322,00:05:26
323,00:00:55
325,00:01:00
327,00:02:46
328,00:01:50
329,00:04:16
330,00:02:23
332,00:02:50
333,00:02:17
