arrival_time,wait_time
10:39:59,00:01:09
10:42:21,00:02:21
10:52:59,00:04:30
10:53:22,00:01:52
10:58:47,00:03:33
11:00:36,00:02:19
11:02:42,00:03:03
11:06:09,00:02:01
11:07:29,00:03:30
11:09:13,00:01:33
11:12:15,00:01:53
11:14:47,00:01:37
11:15:17,00:01:20
11:16:04,00:08:35
11:17:49,00:02:43
11:17:51,00:02:14
11:17:54,00:06:48
11:18:50,00:04:59
11:20:28,00:05:21
11:21:27,00:05:09
11:22:04,00:08:41
11:22:29,00:05:20
11:24:33,00:04:34
11:26:18,00:06:00
11:26:46,00:04:43
11:26:57,00:06:09
11:27:08,00:09:26
11:28:04,00:07:28
11:30:32,00:05:02
11:31:36,00:06:19
11:32:22,00:04:51
11:33:11,00:04:16
11:33:13,00:08:04
11:33:19,00:08:03
11:33:55,00:07:11
11:35:51,00:08:33
11:36:29,00:08:14
11:37:12,00:08:51
11:38:20,00:08:13
11:38:26,00:11:45
11:39:12,00:09:34
11:39:21,00:08:35
11:40:24,00:11:34
11:40:33,00:11:09
11:41:38,00:09:37
11:43:08,00:08:51
11:44:58,00:09:29
11:45:38,00:10:20
11:46:24,00:11:56
11:47:09,00:09:19
11:48:45,00:14:42
11:49:23,00:09:53
11:49:56,00:11:03
11:50:29,00:11:23
11:51:50,00:14:38
11:52:09,00:14:36
11:52:17,00:12:44
11:54:20,00:18:05
11:55:23,00:15:44
11:55:48,00:16:04
11:56:53,00:22:29
11:58:36,00:17:29
11:58:42,00:15:20
12:00:02,00:15:51
12:02:49,00:15:05
12:07:06,00:11:46
12:08:15,00:10:35
12:11:29,00:08:32
12:13:57,00:07:07
12:16:50,00:08:10
12:19:43,00:03:59
12:22:09,00:01:05
12:24:11,00:01:45
12:26:02,00:01:02
12:26:39,00:01:59
12:29:19,00:00:51
12:30:32,00:01:59
12:37:38,00:01:29
12:37:41,00:01:50
12:38:23,00:03:34
12:38:24,00:02:19
12:39:12,00:03:06
12:40:07,00:02:12
12:42:38,00:01:28
12:43:16,00:02:50
12:44:40,00:02:58
12:48:23,00:01:44
12:49:22,00:01:22
12:49:24,00:01:03
12:50:29,00:02:25
12:51:22,00:04:16
12:53:54,00:06:47
12:54:05,00:04:05
12:55:15,00:03:34
12:55:40,00:07:44
12:56:45,00:06:29
12:59:07,00:03:56
13:00:15,00:04:57
13:00:42,00:04:30
13:02:08,00:06:07
13:02:26,00:04:29
13:03:26,00:04:48
13:03:51,00:06:56
13:04:21,00:06:18
13:05:06,00:08:08
13:06:30,00:08:26
13:06:49,00:05:39
13:08:03,00:07:02
13:09:17,00:06:55
13:09:55,00:07:27
13:10:43,00:06:33
13:11:35,00:06:24
13:12:37,00:09:46
13:12:40,00:12:06
13:13:52,00:07:44
13:14:01,00:15:53
13:14:24,00:09:43
13:15:07,00:11:31
13:17:57,00:08:11
13:18:01,00:10:26
13:18:09,00:12:00
13:18:09,00:13:59
13:20:31,00:11:18
13:20:39,00:16:18
13:21:01,00:15:10
13:22:32,00:17:06
13:22:35,00:16:13
13:23:12,00:16:11
13:23:47,00:17:55
13:24:38,00:18:03
13:24:50,00:18:09
13:25:10,00:25:14
13:26:45,00:18:43
13:27:46,00:18:52
13:28:44,00:18:54
13:29:14,00:18:58
13:29:17,00:20:14
13:29:23,N/A
13:29:36,N/A
13:30:15,00:21:06
13:30:25,00:19:41
13:30:28,N/A
13:30:36,N/A
13:30:48,N/A
13:31:13,N/A
13:31:47,N/A
13:33:34,00:19:51
13:33:46,00:19:06
13:33:56,N/A
13:34:32,N/A
13:35:18,N/A
13:36:30,00:16:49
13:39:38,00:14:52
13:39:42,00:17:37
13:40:28,00:16:03
13:41:34,00:15:22
13:43:29,00:14:58
13:44:02,00:16:15
13:44:40,00:17:15
13:44:49,N/A
13:45:27,N/A
13:46:00,00:16:56
13:46:01,N/A
13:47:06,00:15:23
13:47:38,N/A
13:47:44,00:17:03
13:47:49,N/A
13:49:13,00:16:53
13:49:19,N/A
13:50:30,00:14:04
13:50:51,00:15:30
13:50:58,00:15:18
13:51:01,N/A
13:52:10,00:18:26
13:54:43,00:14:38
13:54:47,00:12:58
13:55:10,00:14:38
13:56:15,00:17:04
13:56:37,00:16:04
13:57:37,00:16:30
14:00:27,00:13:25
14:01:52,00:13:16
14:03:25,00:12:47
14:04:32,00:12:00
14:04:55,00:16:50
14:07:05,00:09:55
14:07:26,00:10:16
14:09:46,00:08:57
14:10:02,00:08:49
14:17:10,00:02:52
14:19:42,00:03:20
14:24:41,00:02:37
14:28:37,00:02:27
14:29:55,00:08:38
14:39:13,00:05:51
14:39:39,00:05:24
14:43:06,00:14:36
14:46:56,00:05:44
14:50:38,00:05:36
14:51:11,00:05:17
14:54:56,00:02:53
15:00:08,00:01:37
15:00:54,00:01:24
15:06:06,00:03:28
15:06:36,00:02:10
15:10:20,00:13:35
