group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:39:59,00:00:00,10:39:59,00:01:09,00:01:09,h1
2,2,Served,10:40 - 10:50,10:42:21,00:00:00,10:42:21,00:02:21,00:02:21,h1
3,4,Served,10:50 - 11:00,10:53:22,00:00:00,10:53:22,00:01:52,00:01:52,k1
4,2,Served,10:50 - 11:00,10:58:47,00:00:00,10:58:47,00:03:33,00:03:33,h1
5,5,Served,10:50 - 11:00,10:52:59,00:00:00,10:52:59,00:04:30,00:04:30,h1
6,4,Served,11:00 - 11:10,11:00:36,00:00:00,11:00:36,00:02:19,00:02:19,k1
7,4,Served,11:00 - 11:10,11:07:29,00:00:00,11:07:29,00:03:30,00:03:30,k1
8,3,Served,11:00 - 11:10,11:02:42,00:00:00,11:02:42,00:03:03,00:03:03,h1
9,4,Served,11:00 - 11:10,11:09:13,00:00:00,11:09:13,00:01:33,00:01:33,h1
10,4,Served,11:00 - 11:10,11:06:09,00:00:00,11:06:09,00:02:01,00:02:01,h1
11,5,Served,11:10 - 11:20,11:17:54,00:02:11,11:20:05,00:04:37,00:06:48,k1
12,3,Served,11:10 - 11:20,11:15:17,00:00:00,11:15:17,00:01:20,00:01:20,k1
13,4,Served,11:10 - 11:20,11:16:04,00:00:00,11:16:04,00:08:35,00:08:35,k2
14,2,Served,11:10 - 11:20,11:12:15,00:00:00,11:12:15,00:01:53,00:01:53,h1
15,2,Served,11:10 - 11:20,11:17:49,00:00:00,11:17:49,00:02:43,00:02:43,h1
16,5,Served,11:10 - 11:20,11:17:51,00:00:00,11:17:51,00:02:14,00:02:14,k1
17,4,Served,11:10 - 11:20,11:14:47,00:00:00,11:14:47,00:01:37,00:01:37,h1
18,4,Served,11:10 - 11:20,11:18:50,00:01:42,11:20:32,00:03:17,00:04:59,h1
19,3,Served,11:20 - 11:30,11:21:27,00:03:12,11:24:39,00:01:57,00:05:09,k2
20,5,Served,11:20 - 11:30,11:22:04,00:02:38,11:24:42,00:06:03,00:08:41,k1
21,4,Served,11:20 - 11:30,11:26:18,00:01:31,11:27:49,00:04:29,00:06:00,h1
22,2,Served,11:20 - 11:30,11:28:04,00:04:14,11:32:18,00:03:14,00:07:28,h1
23,1,Served,11:20 - 11:30,11:24:33,00:02:03,11:26:36,00:02:31,00:04:34,k2
24,1,Served,11:20 - 11:30,11:26:46,00:02:21,11:29:07,00:02:22,00:04:43,k2
25,5,Served,11:20 - 11:30,11:26:57,00:03:48,11:30:45,00:02:21,00:06:09,k1
26,4,Served,11:20 - 11:30,11:22:29,00:03:20,11:25:49,00:02:00,00:05:20,h1
27,4,Served,11:20 - 11:30,11:27:08,00:04:21,11:31:29,00:05:05,00:09:26,k2
28,4,Served,11:20 - 11:30,11:20:28,00:03:21,11:23:49,00:02:00,00:05:21,h1
29,1,Served,11:30 - 11:40,11:32:22,00:03:12,11:35:34,00:01:39,00:04:51,k1
30,3,Served,11:30 - 11:40,11:39:12,00:06:51,11:46:03,00:02:43,00:09:34,k2
31,2,Served,11:30 - 11:40,11:31:36,00:03:56,11:35:32,00:02:23,00:06:19,h1
32,3,Served,11:30 - 11:40,11:36:29,00:04:48,11:41:17,00:03:26,00:08:14,k1
33,4,Served,11:30 - 11:40,11:38:20,00:06:04,11:44:24,00:02:09,00:08:13,h1
34,3,Served,11:30 - 11:40,11:37:12,00:04:10,11:41:22,00:04:41,00:08:51,k2
35,2,Served,11:30 - 11:40,11:33:13,00:04:00,11:37:13,00:04:04,00:08:04,k1
36,4,Served,11:30 - 11:40,11:33:19,00:04:08,11:37:27,00:03:55,00:08:03,k2
37,4,Served,11:30 - 11:40,11:33:55,00:04:00,11:37:55,00:03:11,00:07:11,h1
38,2,Served,11:30 - 11:40,11:33:11,00:03:23,11:36:34,00:00:53,00:04:16,k2
39,5,Served,11:30 - 11:40,11:35:51,00:05:15,11:41:06,00:03:18,00:08:33,h1
40,3,Served,11:30 - 11:40,11:30:32,00:02:34,11:33:06,00:02:28,00:05:02,k1
41,1,Served,11:30 - 11:40,11:39:21,00:07:12,11:46:33,00:01:23,00:08:35,h1
42,4,Served,11:30 - 11:40,11:38:26,00:06:17,11:44:43,00:05:28,00:11:45,k1
43,2,Served,11:40 - 11:50,11:40:24,00:07:32,11:47:56,00:04:02,00:11:34,h1
44,2,Served,11:40 - 11:50,11:49:23,00:07:05,11:56:28,00:02:48,00:09:53,k2
