group_id,service_time
1,00:03:12
2,00:02:12
3,00:03:21
5,00:02:36
6,00:02:57
8,00:01:37
9,00:04:28
14,00:01:49
18,00:02:26
20,00:06:26
25,00:04:08
28,00:02:03
30,00:01:47
32,00:01:23
40,00:04:39
49,00:04:42
52,00:03:18
56,00:03:53
57,00:04:10
60,00:03:44
65,00:01:59
68,00:01:33
76,00:01:55
78,00:02:17
79,00:03:19
81,00:02:20
85,00:02:08
88,00:03:57
95,00:02:34
97,00:02:46
98,00:01:11
100,00:01:44
102,00:03:24
103,00:05:08
114,00:01:58
115,00:02:38
119,00:02:22
121,00:01:49
122,00:02:37
124,00:02:12
131,00:05:07
136,00:03:30
144,00:01:40
147,00:02:35
153,00:03:12
155,00:02:20
160,00:02:47
162,00:02:27
165,00:01:04
169,00:04:48
171,00:02:05
178,00:05:15
181,00:02:13
182,00:03:26
184,00:02:45
186,00:01:26
196,00:06:09
209,00:02:06
213,00:01:30
218,00:00:52
221,00:03:14
222,00:01:47
224,00:02:17
231,00:04:34
240,00:03:51
244,00:05:30
246,00:01:29
254,00:05:12
255,00:04:17
256,00:02:06
264,00:03:41
266,00:01:27
268,00:02:53
269,00:02:02
272,00:01:52
274,00:00:59
276,00:07:22
277,00:01:55
283,00:02:22
284,00:03:23
286,00:01:36
289,00:01:09
291,00:02:44
296,00:03:42
304,00:06:29
308,00:02:32
309,00:01:41
310,00:02:41
311,00:03:05
316,00:01:18
323,00:03:13
326,00:04:27
330,00:02:22
333,00:01:09
336,00:02:46
340,00:01:56
341,00:03:12
342,00:03:07
349,00:03:56
354,00:00:44
355,00:03:20
362,00:01:09
363,00:03:56
364,00:01:40
366,00:02:33
367,00:01:49
369,00:02:38
373,00:03:09
375,00:01:58
380,00:03:00
382,00:03:04
383,00:02:14
390,00:01:36
391,00:03:23
392,00:02:16
398,00:03:09
400,00:02:37
401,00:01:46
405,00:01:30
406,00:02:37
407,00:01:19
410,00:02:40
415,00:03:14
417,00:01:34
418,00:02:53
420,00:02:15
423,00:03:07
428,00:02:31
429,00:01:11
434,00:01:55
435,00:01:52
440,00:03:42
441,00:04:25
445,00:02:28
446,00:03:14
448,00:03:02
451,00:01:17
452,00:02:28
453,00:01:36
