arrival_time,in_queue_time
10:30:46,00:00:00
10:40:09,00:00:00
10:45:17,00:00:00
10:52:37,00:00:00
10:58:02,00:00:00
10:58:23,00:00:00
10:59:27,00:00:00
11:00:20,00:00:00
11:02:13,00:00:00
11:04:13,00:00:00
11:05:16,00:00:00
11:06:16,00:00:00
11:07:10,00:00:00
11:08:40,00:00:00
11:09:59,00:00:00
11:10:05,00:00:00
11:10:19,00:00:00
11:12:59,00:00:00
11:15:25,00:00:00
11:15:28,00:00:00
11:16:43,00:00:00
11:17:07,00:00:00
11:18:45,00:00:00
11:18:48,00:00:00
11:19:10,00:00:23
11:22:05,00:00:00
11:22:29,00:00:00
11:22:31,00:00:00
11:22:48,00:01:12
11:23:05,00:01:31
11:23:48,00:02:11
11:24:06,00:02:00
11:25:47,00:01:58
11:26:42,00:01:20
11:27:16,00:00:53
11:27:20,00:01:05
11:27:45,00:02:04
11:28:10,00:02:30
11:28:13,00:02:32
11:30:54,00:00:18
11:32:44,00:00:00
11:33:45,00:00:00
11:33:47,00:00:00
11:35:25,00:00:00
11:35:34,00:00:00
11:36:02,00:00:00
11:36:12,00:00:00
11:37:04,00:00:21
11:37:30,00:00:21
11:37:30,00:02:37
11:37:32,00:03:19
11:37:46,00:03:33
11:37:51,00:03:41
11:38:16,00:05:49
11:38:59,00:05:33
11:40:56,00:03:50
11:41:08,00:04:53
11:41:16,00:05:03
11:41:31,00:07:11
11:41:38,00:07:18
11:43:31,00:05:35
11:43:36,00:05:31
11:44:58,00:05:57
11:47:52,00:03:29
11:48:01,00:05:04
11:48:24,00:05:23
11:49:19,00:05:29
11:49:36,00:06:45
11:50:34,00:06:28
11:52:58,00:05:23
11:53:11,00:05:30
11:53:51,00:05:59
11:54:52,00:05:13
11:55:14,00:05:01
11:55:57,00:06:17
11:56:54,00:05:28
11:57:01,00:05:57
11:57:51,00:06:23
11:58:21,00:07:07
11:58:23,00:07:18
11:58:46,00:07:22
11:58:55,00:08:52
11:59:13,00:08:48
12:01:35,00:06:28
12:01:59,00:07:01
12:02:45,00:07:11
12:03:07,00:07:30
12:06:23,00:05:12
12:09:40,00:02:24
12:09:51,00:02:21
12:11:22,00:01:37
12:13:59,00:00:00
12:14:42,00:00:00
12:15:40,00:00:00
12:16:43,00:00:00
12:18:53,00:00:00
12:24:08,00:00:00
12:26:10,00:00:00
12:26:38,00:00:00
12:29:20,00:00:00
12:30:34,00:00:00
12:33:12,00:00:00
12:36:37,00:00:00
12:37:43,00:00:00
12:38:30,00:00:00
12:38:42,00:00:00
12:39:31,00:00:00
12:39:34,00:00:39
12:40:09,00:01:45
12:40:16,00:02:08
12:40:29,00:01:58
12:42:04,00:00:35
12:43:54,00:00:00
12:45:09,00:00:00
12:45:28,00:00:00
12:46:00,00:00:00
12:46:11,00:00:05
12:46:52,00:00:21
12:47:00,00:00:26
12:50:41,00:00:00
12:51:03,00:00:00
12:51:52,00:00:00
12:52:15,00:00:00
12:53:59,00:00:00
12:54:43,00:00:00
12:55:28,00:00:00
12:56:11,00:00:00
12:56:40,00:00:00
12:57:18,00:00:38
