group_id,service_time
4,00:01:40
12,00:02:00
13,00:02:27
22,00:00:48
23,00:03:06
31,00:02:19
34,00:03:03
38,00:03:37
41,00:01:49
42,00:02:26
43,00:03:41
47,00:01:56
55,00:02:33
58,00:03:06
59,00:02:14
64,00:07:20
74,00:04:17
83,00:09:14
90,00:00:47
91,00:01:12
93,00:01:36
96,00:00:30
101,00:02:14
104,00:03:36
105,00:02:30
112,00:01:58
113,00:01:58
116,00:02:40
120,00:01:20
125,00:01:41
128,00:01:55
132,00:02:28
137,00:03:09
138,00:02:46
142,00:07:01
150,00:04:54
151,00:04:01
164,00:03:07
168,00:01:27
174,00:03:06
175,00:01:32
176,00:02:24
180,00:00:42
183,00:03:04
188,00:03:48
189,00:04:41
191,00:01:49
200,00:01:30
201,00:02:59
223,00:04:16
225,00:02:12
226,00:02:26
228,00:02:56
229,00:03:01
235,00:02:14
241,00:03:24
247,00:03:10
250,00:02:38
252,00:01:59
257,00:04:02
259,00:05:04
262,00:02:26
270,00:04:03
279,00:01:04
282,00:05:40
288,00:03:22
293,00:02:48
295,00:01:46
297,00:02:53
299,00:01:42
303,00:01:48
305,00:00:54
314,00:02:54
318,00:02:59
325,00:04:55
327,00:08:04
329,00:03:49
334,00:05:19
337,00:05:47
339,00:00:54
348,00:03:25
350,00:02:48
353,00:02:02
359,00:01:26
360,00:03:36
372,00:01:59
374,00:01:41
379,00:02:04
381,00:02:57
386,00:02:48
387,00:03:14
388,00:07:34
396,00:07:02
402,00:03:48
404,00:16:56
409,00:01:47
427,00:05:38
436,00:02:39
438,00:01:41
443,00:03:48
449,00:04:17
