group_id,service_time
11,00:02:55
17,00:03:20
19,00:02:55
24,00:03:08
26,00:02:25
29,00:02:05
35,00:02:55
39,00:03:09
44,00:01:23
50,00:04:39
54,00:08:15
62,00:07:10
67,00:03:59
69,00:02:35
80,00:05:13
86,00:02:34
89,00:02:41
108,00:03:57
111,00:02:09
118,00:02:49
127,00:02:41
130,00:02:50
133,00:06:13
134,00:01:53
141,00:04:41
148,00:02:09
156,00:00:47
158,00:04:38
161,00:02:28
166,00:03:29
167,00:01:34
172,00:03:59
179,00:03:21
187,00:09:19
199,00:01:29
202,00:05:09
210,00:03:02
212,00:02:47
215,00:03:06
217,00:01:57
233,00:00:56
236,00:02:16
237,00:04:24
242,00:04:09
245,00:02:35
248,00:07:58
263,00:05:05
265,00:01:24
290,00:01:33
294,00:01:37
306,00:04:19
312,00:01:25
313,00:03:01
319,00:02:48
322,00:03:13
331,00:24:24
332,00:02:03
361,00:06:31
371,00:02:23
385,00:01:16
389,00:02:26
395,00:00:50
399,00:07:16
403,00:03:19
408,00:03:20
416,00:04:15
419,00:03:41
422,00:02:39
425,00:03:11
430,00:01:15
