group_id,service_time
15,00:04:00
20,00:03:51
22,00:05:04
28,00:03:08
36,00:03:11
40,00:08:47
43,00:01:05
45,00:03:06
46,00:02:46
51,00:02:01
60,00:02:34
64,00:04:06
65,00:02:24
69,00:01:49
82,00:02:45
89,00:04:06
90,00:05:46
96,00:05:25
108,00:02:52
125,00:02:48
127,00:03:41
132,00:05:28
133,00:01:57
136,00:02:19
142,00:03:10
144,00:01:03
146,00:01:08
150,00:04:31
152,00:01:42
161,00:02:18
163,00:01:02
166,00:05:05
170,00:01:40
176,00:02:27
180,00:02:43
186,00:02:18
195,00:08:44
197,00:04:22
202,00:09:35
204,00:02:54
218,00:03:25
227,00:04:35
232,00:02:11
247,00:02:01
249,00:02:23
266,00:03:05
274,00:04:37
275,00:00:57
280,00:01:54
287,00:03:38
291,00:03:15
296,00:03:34
315,00:02:28
322,00:05:42
335,00:03:46
337,00:01:18
347,00:03:56
348,00:02:26
352,00:04:29
353,00:01:49
360,00:02:28
365,00:03:33
367,00:04:56
375,00:02:32
380,00:00:57
382,00:04:26
383,00:01:30
388,00:02:57
392,00:02:51
396,00:04:29
405,00:02:00
408,00:03:48
417,00:05:23
419,00:03:35
430,00:01:39
432,00:03:29
435,00:03:09
438,00:05:30
444,00:03:36
447,00:05:03
450,00:03:30
463,00:02:50
465,00:02:59
468,00:01:58
473,00:04:19
474,00:01:42
480,00:05:05
488,00:02:23
492,00:03:29
496,00:02:58
497,00:03:48
498,00:02:13
508,00:01:02
509,00:04:36
515,00:01:49
516,00:02:25
519,00:05:25
521,00:02:34
524,00:03:08
525,00:03:23
531,00:01:44
534,00:01:24
538,00:01:26
542,00:03:14
543,00:02:44
547,00:02:46
548,00:02:40
554,00:03:01
563,00:03:09
565,00:02:33
567,00:01:10
568,00:01:04
569,00:03:38
573,00:01:11
577,00:04:22
580,00:02:27
589,00:06:22
590,00:01:12
593,00:01:34
600,00:02:21
602,00:07:01
604,00:03:42
605,00:02:56
609,00:03:46
617,00:03:40
619,00:04:30
627,00:08:37
638,00:04:47
