time,length
00:00:00,0
10:05:18,1
10:05:18,0
10:31:20,1
10:31:20,0
10:36:37,1
10:36:37,0
10:44:09,1
10:44:09,0
10:50:04,1
10:50:04,0
10:50:57,1
10:50:57,0
10:55:14,1
10:55:14,0
10:55:38,1
10:55:38,0
10:59:31,1
10:59:31,0
11:00:21,1
11:00:21,0
11:00:44,1
11:00:44,0
11:00:58,1
11:00:58,0
11:03:11,1
11:03:11,0
11:03:29,1
11:03:29,0
11:04:01,1
11:04:01,0
11:04:27,1
11:04:44,0
11:04:51,1
11:06:15,0
11:06:34,1
11:06:37,0
11:06:51,1
11:06:57,2
11:07:00,1
11:08:14,2
11:08:31,3
11:08:32,2
11:08:35,1
11:09:08,2
11:09:43,3
11:09:52,4
11:10:10,5
11:10:18,4
11:10:29,3
11:10:30,4
11:10:51,3
11:10:53,4
11:11:27,5
11:11:38,4
11:11:45,5
11:11:55,6
11:12:40,7
11:12:57,8
11:12:58,9
11:13:39,8
11:14:30,7
11:15:52,8
11:15:56,9
11:16:02,10
11:16:33,9
11:16:58,10
11:16:58,9
11:17:58,10
11:18:05,11
11:18:06,10
11:18:07,11
11:18:19,12
11:19:12,13
11:19:21,14
11:19:28,13
11:19:34,12
11:20:20,13
11:20:44,14
11:20:47,15
11:20:52,14
11:20:59,15
11:21:31,14
11:21:43,15
11:22:11,16
11:22:19,17
11:22:26,16
11:22:29,15
11:22:31,16
11:23:22,17
11:23:26,18
11:23:26,17
11:23:31,16
11:23:32,17
11:23:34,16
11:24:36,17
11:25:08,18
11:25:37,17
11:25:50,18
11:26:27,17
11:26:42,16
11:26:43,15
11:26:51,16
11:27:47,17
11:27:57,18
11:27:58,19
11:28:12,20
11:28:47,19
11:29:15,20
11:29:34,19
11:29:43,20
11:29:50,19
11:30:10,20
11:30:43,19
11:31:06,20
11:31:09,19
11:31:47,20
11:32:36,19
11:32:53,20
11:33:34,19
11:33:42,18
11:33:44,17
11:33:51,18
11:33:56,19
11:33:57,20
11:35:00,19
11:35:19,20
11:35:23,19
11:35:40,20
11:35:57,19
11:36:28,20
11:37:31,19
11:37:34,18
11:37:50,19
11:38:16,20
11:39:56,19
11:40:17,20
11:40:40,19
11:40:42,18
11:40:45,19
11:41:06,18
11:42:35,19
11:43:27,18
11:43:38,17
11:43:45,18
11:44:08,19
11:44:12,20
11:44:46,19
11:45:05,20
11:46:07,19
11:46:47,18
11:46:50,19
11:47:08,20
11:47:29,19
11:48:20,18
11:48:30,19
11:48:41,20
11:48:47,19
11:49:08,20
11:49:39,19
11:49:48,18
11:50:53,17
11:51:05,16
11:51:17,17
11:51:19,18
11:51:28,19
11:51:28,18
11:51:38,19
11:51:52,20
11:52:42,19
11:53:33,20
11:55:06,19
11:55:27,18
11:55:55,19
11:57:11,18
11:57:13,17
11:57:27,16
11:57:43,17
11:57:58,18
11:58:02,19
11:58:17,20
11:59:11,19
11:59:26,20
12:01:08,19
12:01:13,18
12:02:18,17
12:02:33,16
12:02:36,17
12:03:03,18
