group_id,service_time
11,00:02:46
12,00:00:55
17,00:06:15
24,00:04:03
30,00:02:55
37,00:03:01
39,00:00:57
42,00:10:16
47,00:02:21
49,00:02:13
58,00:03:35
59,00:03:49
63,00:02:40
77,00:01:28
81,00:01:17
84,00:02:05
85,00:04:01
93,00:01:25
102,00:03:57
107,00:01:45
110,00:06:23
113,00:02:19
114,00:01:58
134,00:06:45
139,00:05:11
141,00:03:07
148,00:05:25
151,00:01:55
158,00:01:23
167,00:04:59
172,00:01:35
173,00:01:04
175,00:04:30
183,00:02:25
187,00:05:57
191,00:01:27
196,00:10:51
200,00:01:57
208,00:03:56
215,00:03:07
221,00:01:48
223,00:02:59
229,00:02:29
235,00:01:36
239,00:03:55
242,00:02:38
258,00:03:37
281,00:02:03
284,00:02:40
289,00:02:20
294,00:06:05
308,00:01:23
311,00:05:45
312,00:00:45
317,00:01:51
318,00:01:17
320,00:01:56
334,00:06:19
336,00:02:48
339,00:04:37
344,00:01:11
355,00:03:05
356,00:01:37
364,00:02:19
368,00:05:09
370,00:02:36
371,00:07:46
386,00:02:04
390,00:03:38
391,00:02:17
397,00:02:22
398,00:02:00
406,00:02:02
409,00:01:51
413,00:01:36
414,00:02:44
421,00:06:54
422,00:03:25
428,00:01:46
429,00:02:35
433,00:01:46
437,00:04:04
449,00:02:04
451,00:07:40
456,00:02:58
458,00:05:45
466,00:01:04
471,00:04:56
481,00:03:05
483,00:05:42
484,00:01:53
489,00:04:50
500,00:08:20
504,00:02:47
506,00:02:11
510,00:05:27
514,00:03:21
522,00:02:33
527,00:02:50
528,00:02:21
537,00:05:49
539,00:02:36
541,00:03:45
552,00:01:48
556,00:01:40
558,00:02:47
559,00:02:21
562,00:07:22
564,00:03:07
571,00:04:25
576,00:07:35
584,00:02:24
592,00:01:37
595,00:04:28
597,00:02:52
601,00:01:53
608,00:04:33
614,00:04:56
615,00:02:53
620,00:01:47
622,00:01:45
624,00:03:58
626,00:01:47
628,00:03:20
629,00:01:47
635,00:02:26
640,00:05:16
642,00:01:04
