arrival_time,in_queue_time
10:38:31,00:00:00
10:43:14,00:00:00
10:43:39,00:00:00
10:51:21,00:00:00
10:52:06,00:00:00
10:57:30,00:00:00
10:59:16,00:00:00
11:00:44,00:00:00
11:03:41,00:00:00
11:04:19,00:00:00
11:05:12,00:00:00
11:05:19,00:00:00
11:06:09,00:00:41
11:10:11,00:00:00
11:11:02,00:00:00
11:11:57,00:00:00
11:15:29,00:00:00
11:17:21,00:00:00
11:17:50,00:00:00
11:18:34,00:00:22
11:18:45,00:02:25
11:18:57,00:02:14
11:19:32,00:03:55
11:20:07,00:03:21
11:22:02,00:03:45
11:23:01,00:02:53
11:23:25,00:03:45
11:24:03,00:04:42
11:26:29,00:02:24
11:27:38,00:01:49
11:27:46,00:02:05
11:27:58,00:02:23
11:28:56,00:01:51
11:29:28,00:01:47
11:29:49,00:01:40
11:30:22,00:01:38
11:31:30,00:00:44
11:31:46,00:01:51
11:33:18,00:00:35
11:33:34,00:01:04
11:33:34,00:02:04
11:35:27,00:00:23
11:35:46,00:00:49
11:36:06,00:00:58
11:38:17,00:00:00
11:38:18,00:00:00
11:39:13,00:00:00
11:39:44,00:00:00
11:41:08,00:00:00
11:41:08,00:00:53
11:41:14,00:00:50
11:41:50,00:00:27
11:43:44,00:00:31
11:43:51,00:01:41
11:44:41,00:01:56
11:44:56,00:01:55
11:45:06,00:03:14
11:45:40,00:03:44
11:46:17,00:04:00
11:46:45,00:03:49
11:46:48,00:03:58
11:49:46,00:02:38
11:50:16,00:02:14
11:50:56,00:02:30
11:51:34,00:02:14
11:52:20,00:02:04
11:55:23,00:00:02
11:55:41,00:00:21
11:56:15,00:00:03
11:56:38,00:01:07
11:58:56,00:00:00
11:59:41,00:00:00
11:59:54,00:00:01
12:03:10,00:00:00
12:05:54,00:00:00
12:09:10,00:00:00
12:10:06,00:00:00
12:10:26,00:00:00
12:15:12,00:00:00
12:15:55,00:00:00
12:18:17,00:00:00
12:21:44,00:00:00
12:22:37,00:00:00
12:26:32,00:00:00
12:27:24,00:00:00
12:28:54,00:00:00
12:29:25,00:00:00
12:33:20,00:00:00
12:33:51,00:00:00
12:34:12,00:00:00
