arrival_time,wait_time
10:38:31,00:02:47
10:43:14,00:03:02
10:43:39,00:02:36
10:51:21,00:02:45
10:52:06,00:03:05
10:57:30,00:02:13
10:59:16,00:02:30
11:00:44,00:02:22
11:03:41,00:03:40
11:04:19,00:04:54
11:05:12,00:02:47
11:05:19,00:01:31
11:06:09,00:06:56
11:10:11,00:02:52
11:11:02,00:17:51
11:11:57,00:02:13
11:15:29,00:03:27
11:17:21,00:03:49
11:17:50,00:08:04
11:18:34,00:02:37
11:18:45,00:04:43
11:18:57,00:04:30
11:19:32,00:06:15
11:20:07,00:09:44
11:22:02,00:06:43
11:23:01,00:04:09
11:23:25,00:06:02
11:24:03,00:06:18
11:26:29,00:05:00
11:27:38,00:03:09
11:27:46,00:03:29
11:27:58,00:04:02
11:28:56,00:04:57
11:29:28,00:05:10
11:29:49,00:02:25
11:30:22,00:03:15
11:31:30,00:04:08
11:31:46,00:04:04
11:33:18,00:03:17
11:33:34,00:04:08
11:33:34,00:04:47
11:35:27,00:01:37
11:35:46,00:02:15
11:36:06,00:02:43
11:38:17,00:08:34
11:38:18,00:01:34
11:39:13,00:02:48
11:39:44,00:02:20
11:41:08,00:01:09
11:41:08,00:03:07
11:41:14,00:05:23
11:41:50,00:08:44
11:43:44,00:01:48
11:43:51,00:04:29
11:44:41,00:04:43
11:44:56,00:07:28
11:45:06,00:05:11
11:45:40,00:05:06
11:46:17,00:06:13
11:46:45,00:07:03
11:46:48,00:06:38
11:49:46,00:05:39
11:50:16,00:04:08
11:50:56,00:05:22
11:51:34,00:04:28
11:52:20,00:05:56
11:55:23,00:12:19
11:55:41,00:04:14
11:56:15,00:01:30
11:56:38,00:02:06
11:58:56,00:02:20
11:59:41,00:03:09
11:59:54,00:01:54
12:03:10,00:06:56
12:05:54,00:03:54
12:09:10,00:01:28
12:10:06,00:04:28
12:10:26,00:05:58
12:15:12,00:03:36
12:15:55,00:03:29
12:18:17,00:05:06
12:21:44,00:01:13
12:22:37,00:02:09
12:26:32,00:01:13
12:27:24,00:01:15
12:28:54,00:04:00
12:29:25,00:05:14
12:33:20,00:02:26
12:33:51,00:01:17
12:34:12,00:01:14
12:34:46,00:03:23
12:35:57,00:01:18
12:36:59,00:01:58
12:40:34,00:06:10
12:40:59,00:05:35
12:41:38,00:02:31
12:43:25,00:01:50
12:43:50,00:02:25
12:46:41,00:03:57
12:46:45,00:02:09
12:48:51,00:04:38
12:49:23,00:02:42
12:51:44,00:01:09
12:52:36,00:01:57
12:54:56,00:03:36
12:55:34,00:00:45
12:55:49,00:01:49
12:58:45,00:03:00
12:58:51,00:02:49
12:58:53,00:02:09
12:59:36,00:00:56
12:59:40,00:04:10
13:00:04,00:02:12
13:01:07,00:02:17
13:01:30,00:01:55
13:01:33,00:04:09
13:01:44,00:05:23
13:02:34,00:02:37
13:02:46,00:03:27
13:04:31,00:02:04
13:04:54,00:05:07
13:05:24,00:03:47
13:05:58,00:04:21
13:07:26,00:08:54
13:07:28,00:03:13
13:08:15,00:03:42
13:08:27,00:03:45
13:09:56,00:02:38
13:10:10,00:06:57
13:10:29,00:03:36
13:10:42,00:04:42
13:10:44,00:05:14
13:12:12,00:05:10
13:12:39,00:04:52
13:12:50,00:06:17
13:13:39,00:04:36
13:14:52,00:04:06
13:15:14,00:03:46
13:15:42,00:05:47
13:16:36,00:06:13
13:19:32,00:02:32
13:19:55,00:02:36
13:20:30,00:05:02
13:20:41,00:04:40
13:20:50,00:03:18
13:20:58,00:05:49
13:21:09,00:10:07
13:22:04,00:07:13
13:22:06,00:05:01
13:23:22,00:05:25
13:23:31,00:06:23
13:23:38,00:09:30
13:23:50,00:07:45
13:24:16,00:08:13
13:24:58,00:08:39
13:26:42,00:06:56
13:27:30,00:07:27
13:27:58,00:07:44
13:29:11,00:07:24
13:29:56,00:05:23
13:31:16,00:09:48
13:31:46,00:05:48
13:31:51,00:08:51
13:32:03,00:06:18
13:32:14,00:06:36
13:32:38,00:08:02
13:32:47,00:08:23
13:33:32,00:12:43
13:34:05,00:13:59
13:36:07,00:10:07
13:36:30,00:06:52
13:36:47,00:09:58
