time,length
00:00:00,0
10:39:30,1
10:39:30,0
10:44:00,1
10:44:00,0
10:48:10,1
10:48:10,0
10:51:30,1
10:51:30,0
10:53:28,1
10:53:28,0
10:53:35,1
10:53:35,0
10:54:26,1
10:54:26,0
10:54:38,1
10:54:38,0
10:58:50,1
10:58:50,0
11:00:24,1
11:00:24,0
11:00:50,1
11:00:50,0
11:01:24,1
11:01:24,0
11:01:51,1
11:01:51,0
11:03:04,1
11:03:04,0
11:03:27,1
11:03:27,0
11:03:32,1
11:03:32,0
11:05:13,1
11:05:13,0
11:05:27,1
11:05:27,0
11:05:40,1
11:05:40,0
11:08:01,1
11:08:01,0
11:08:26,1
11:08:26,0
11:08:39,1
11:08:39,0
11:08:53,1
11:08:53,0
11:09:03,1
11:09:03,0
11:09:07,1
11:10:16,0
11:10:18,1
11:10:18,0
11:10:28,1
11:10:36,2
11:10:47,1
11:10:54,2
11:11:20,3
11:11:20,2
11:11:26,1
11:11:40,2
11:11:42,1
11:11:44,2
11:12:38,1
11:12:59,0
11:13:40,1
11:13:40,0
11:13:45,1
11:14:31,0
11:15:14,1
11:15:14,0
11:15:16,1
11:15:16,0
11:15:19,1
11:15:19,0
11:16:06,1
11:16:06,0
11:16:09,1
11:17:24,0
11:18:59,1
11:18:59,0
11:20:08,1
11:20:08,0
11:20:43,1
11:20:43,0
11:22:04,1
11:22:04,0
11:22:18,1
11:22:18,0
11:23:28,1
11:23:28,0
11:23:42,1
11:23:42,0
11:23:57,1
11:23:57,0
11:25:20,1
11:25:20,0
11:25:28,1
11:25:28,2
11:25:28,1
11:25:28,0
11:25:41,1
11:26:11,2
11:26:13,1
11:27:09,2
11:27:13,1
11:27:34,2
11:27:40,1
11:27:42,2
11:28:06,3
11:28:15,4
11:28:43,3
11:29:01,2
11:29:02,1
11:29:24,0
11:30:26,1
11:30:26,0
11:30:33,1
11:30:33,0
11:30:43,1
11:30:43,0
11:30:49,1
11:30:56,2
11:31:03,1
11:32:18,2
11:32:34,1
11:32:42,0
11:33:15,1
11:33:59,2
11:34:03,3
11:34:14,4
11:34:48,3
11:34:56,2
11:35:11,1
11:35:33,0
11:36:08,1
11:36:48,2
11:36:58,3
11:37:03,4
11:37:04,3
11:37:06,4
11:37:10,3
11:37:24,2
11:38:02,1
11:38:09,2
11:38:12,3
11:39:04,4
11:39:22,5
11:39:43,4
11:39:45,3
11:40:02,2
11:40:14,3
11:40:20,2
11:41:09,1
11:41:14,0
11:41:23,1
11:41:27,2
11:41:40,1
11:41:42,2
11:41:44,1
11:41:49,0
11:42:22,1
11:42:22,0
11:43:16,1
11:43:21,0
11:43:54,1
11:44:08,2
11:44:22,3
11:44:32,2
11:45:10,1
11:45:24,0
11:45:45,1
11:45:53,0
11:46:02,1
11:46:03,2
11:46:29,1
11:46:40,2
11:46:53,3
11:47:03,4
11:47:03,5
11:47:17,6
11:47:19,7
11:48:18,6
11:48:21,5
11:49:01,6
11:49:05,5
11:49:11,4
11:49:27,3
11:50:25,4
11:50:29,3
11:50:41,2
11:50:45,1
11:51:53,2
11:51:59,1
11:52:00,2
11:52:08,1
11:52:21,0
11:53:25,1
11:53:25,0
11:54:08,1
11:54:08,0
11:54:15,1
11:54:27,0
11:55:25,1
11:55:25,0
11:56:12,1
11:56:12,0
11:56:31,1
11:56:31,0
11:57:10,1
11:57:13,0
11:57:15,1
11:57:16,0
11:57:24,1
11:57:50,2
11:58:40,3
11:58:45,4
11:59:59,5
12:00:03,4
12:00:38,3
12:00:46,4
12:00:59,5
12:01:16,6
12:01:19,5
12:01:24,4
12:01:51,3
12:02:18,2
12:02:21,1
12:02:31,0
12:06:08,1
12:06:08,0
12:06:39,1
12:06:39,0
12:07:26,1
12:07:26,0
12:09:06,1
12:09:06,0
12:09:13,1
12:09:13,0
12:10:46,1
12:10:46,0
12:11:49,1
12:11:49,0
12:14:03,1
12:14:03,0
12:14:53,1
12:14:53,0
12:15:36,1
12:15:36,0
12:15:53,1
12:15:53,0
12:16:24,1
12:16:24,0
12:18:30,1
12:18:30,0
12:18:54,1
12:18:54,0
12:23:19,1
12:23:19,0
12:24:01,1
12:24:01,0
12:24:21,1
12:24:21,0
12:24:40,1
12:24:40,0
12:24:51,1
12:24:51,0
12:27:25,1
12:27:25,0
12:27:46,1
12:27:46,0
12:29:01,1
12:29:01,0
12:30:46,1
12:30:46,0
12:30:54,1
12:30:54,0
12:32:17,1
12:32:17,0
12:33:52,1
12:33:52,0
12:34:04,1
12:34:04,0
12:34:59,1
12:34:59,0
12:35:00,1
12:35:00,0
12:37:30,1
12:37:30,0
12:39:01,1
12:39:01,0
12:39:19,1
12:39:19,0
12:39:28,1
12:39:28,0
12:39:47,1
12:39:47,0
12:40:18,1
12:40:18,0
12:40:38,1
12:40:45,2
12:40:57,1
12:41:09,2
12:41:27,1
12:42:23,0
12:42:55,1
12:42:59,2
12:43:01,1
12:43:03,0
12:43:13,1
12:43:25,0
12:44:02,1
12:44:18,2
12:44:30,1
12:44:59,0
12:45:45,1
