arrival_time,in_queue_time
10:35:14,00:00:00
10:44:24,00:00:00
10:49:39,00:00:00
10:50:35,00:00:00
10:53:04,00:00:00
10:56:29,00:00:00
11:00:38,00:00:00
11:01:15,00:00:00
11:01:59,00:01:30
11:03:47,00:00:45
11:05:42,00:00:00
11:06:56,00:00:44
11:08:13,00:01:20
11:10:09,00:00:04
11:10:16,00:00:32
11:10:50,00:02:12
11:12:00,00:01:02
11:12:03,00:02:37
11:14:25,00:01:33
11:16:55,00:00:00
11:18:52,00:00:10
11:19:19,00:01:37
11:21:14,00:00:35
11:21:21,00:03:03
11:21:56,00:02:48
11:24:03,00:02:00
11:25:04,00:01:40
11:25:08,00:04:06
11:27:56,00:02:06
11:27:56,00:02:52
11:28:17,00:03:39
11:28:24,00:03:42
11:29:49,00:03:47
11:30:29,00:04:44
11:30:55,00:06:04
11:31:01,00:07:34
11:31:44,00:07:46
11:32:06,00:07:38
11:34:10,00:08:22
11:34:39,00:08:11
11:35:06,00:08:46
11:35:29,00:10:20
11:35:57,00:12:00
11:36:11,00:13:03
11:36:19,N/A
11:37:18,00:13:44
11:38:11,N/A
11:39:04,00:12:46
11:39:51,00:12:09
11:40:09,00:13:54
11:41:00,N/A
11:42:39,00:11:51
11:45:27,00:10:09
11:45:39,00:10:17
11:46:04,00:11:20
11:46:44,N/A
11:47:03,N/A
11:47:27,N/A
11:48:04,00:12:10
11:49:02,N/A
11:49:50,00:12:23
11:50:36,N/A
11:51:48,00:12:24
11:52:16,00:13:17
11:52:37,00:14:26
11:53:08,N/A
11:56:03,00:11:58
11:57:25,00:10:51
11:58:33,00:12:03
12:01:21,00:10:19
12:03:36,00:08:58
12:07:59,00:05:52
12:10:55,00:03:29
12:11:34,00:04:56
12:13:46,00:02:51
12:15:55,00:04:40
12:20:08,00:02:20
12:23:11,00:00:35
12:26:53,00:00:00
12:27:25,00:00:00
12:29:22,00:00:21
12:30:03,00:00:08
12:31:59,00:00:00
12:32:51,00:00:19
12:32:59,00:00:19
12:33:27,00:02:24
12:34:39,00:01:44
12:34:48,00:03:02
12:35:27,00:03:25
12:42:05,00:00:00
12:43:35,00:00:00
12:44:28,00:00:00
12:45:00,00:00:00
12:46:05,00:01:03
12:48:08,00:00:00
12:49:00,00:00:20
12:49:47,00:00:00
12:53:37,00:00:17
12:54:32,00:02:53
12:54:32,00:01:52
12:55:41,00:02:51
12:56:04,00:03:20
12:56:08,00:03:33
12:57:08,00:03:30
12:57:26,00:05:23
12:59:11,00:05:17
13:00:53,00:05:08
13:02:28,00:03:56
13:02:34,00:05:42
13:02:35,00:06:03
13:03:26,00:06:31
13:03:51,00:06:28
13:04:49,00:06:40
13:05:02,00:07:59
