time,length
00:00:00,0
10:35:14,1
10:35:14,0
10:44:24,1
10:44:24,0
10:49:39,1
10:49:39,0
10:50:35,1
10:50:35,0
10:53:04,1
10:53:04,0
10:56:29,1
10:56:29,0
11:00:38,1
11:00:38,0
11:01:15,1
11:01:15,0
11:01:59,1
11:03:29,0
11:03:47,1
11:04:32,0
11:05:42,1
11:05:42,0
11:06:56,1
11:07:40,0
11:08:13,1
11:09:33,0
11:10:09,1
11:10:13,0
11:10:16,1
11:10:48,0
11:10:50,1
11:12:00,2
11:12:03,3
11:13:02,2
11:13:02,1
11:14:25,2
11:14:40,1
11:15:58,0
11:16:55,1
11:16:55,0
11:18:52,1
11:19:02,0
11:19:19,1
11:20:56,0
11:21:14,1
11:21:21,2
11:21:49,1
11:21:56,2
11:24:03,3
11:24:24,2
11:24:44,1
11:25:04,2
11:25:08,3
11:26:03,2
11:26:44,1
11:27:56,2
11:27:56,3
11:28:17,4
11:28:24,5
11:29:14,4
11:29:49,5
11:30:02,4
11:30:29,5
11:30:48,4
11:30:55,5
11:31:01,6
11:31:44,7
11:31:56,6
11:32:06,7
11:32:06,6
11:33:36,5
11:34:10,6
11:34:39,7
11:35:06,8
11:35:13,7
11:35:29,8
11:35:57,9
11:36:11,10
11:36:59,9
11:37:18,10
11:38:35,9
11:39:04,10
11:39:30,9
11:39:44,8
11:39:51,9
11:40:09,10
11:42:32,9
11:42:39,10
11:42:50,9
11:43:52,8
11:45:27,9
11:45:39,10
11:45:49,9
11:46:04,10
11:47:57,9
11:48:04,10
11:49:14,9
11:49:50,10
11:51:02,9
11:51:48,10
11:51:50,9
11:52:00,8
11:52:16,9
11:52:37,10
11:54:03,9
11:54:30,8
11:55:36,7
11:55:56,6
11:56:03,7
11:57:24,6
11:57:25,7
11:58:33,8
12:00:14,7
12:01:21,8
12:02:13,7
12:03:36,8
12:04:12,7
12:05:33,6
12:07:03,5
12:07:59,6
12:08:01,5
12:08:16,4
12:10:36,3
12:10:55,4
12:11:34,5
12:11:40,4
12:12:34,3
12:13:46,4
12:13:51,3
12:14:24,2
12:15:55,3
12:16:30,2
12:16:37,1
12:20:08,2
12:20:35,1
12:22:28,0
12:23:11,1
12:23:46,0
12:26:53,1
12:26:53,0
12:27:25,1
12:27:25,0
12:29:22,1
12:29:43,0
12:30:03,1
12:30:11,0
12:31:59,1
12:31:59,0
12:32:51,1
12:32:59,2
12:33:10,1
12:33:18,0
12:33:27,1
12:34:39,2
12:34:48,3
12:35:27,4
12:35:51,3
12:36:23,2
12:37:50,1
12:38:52,0
12:42:05,1
12:42:05,0
12:43:35,1
12:43:35,0
12:44:28,1
12:44:28,0
12:45:00,1
12:45:00,0
12:46:05,1
12:47:08,0
12:48:08,1
12:48:08,0
12:49:00,1
12:49:20,0
12:49:47,1
12:49:47,0
12:53:37,1
12:53:54,0
12:54:32,1
12:54:32,2
12:55:41,3
12:56:04,4
12:56:08,5
12:56:24,4
12:57:08,5
12:57:25,4
12:57:26,5
12:58:32,4
12:59:11,5
12:59:24,4
12:59:41,3
13:00:38,2
13:00:53,3
13:02:28,4
13:02:34,5
13:02:35,6
13:02:49,5
13:03:26,6
13:03:51,7
13:04:28,6
13:04:49,7
13:05:02,8
13:05:52,9
13:06:01,8
13:06:07,9
13:06:14,10
13:06:24,9
