arrival_time,in_queue_time
10:30:51,00:00:00
10:44:48,00:00:00
10:49:59,00:00:00
10:52:31,00:00:00
10:56:13,00:00:00
11:00:28,00:00:00
11:01:23,00:00:00
11:02:20,00:02:34
11:03:29,00:01:26
11:06:53,00:00:00
11:08:05,00:01:11
11:09:42,00:00:00
11:11:40,00:00:39
11:11:59,00:00:30
11:12:59,00:02:13
11:13:04,00:02:46
11:13:05,00:03:03
11:13:34,00:04:28
11:15:48,00:03:00
11:15:54,00:03:58
11:16:15,00:04:14
11:17:19,00:03:53
11:20:20,00:01:14
11:20:41,00:03:50
11:21:30,00:04:28
11:22:04,00:04:59
11:27:26,00:00:00
11:27:43,00:01:57
11:28:00,00:04:05
11:28:57,00:03:10
11:29:18,00:04:06
11:29:27,00:04:44
11:30:45,00:06:40
11:32:22,00:05:50
11:32:27,00:07:17
11:32:50,00:09:12
11:32:59,00:09:46
11:33:07,00:11:10
11:33:36,00:11:57
11:35:34,00:11:14
11:36:32,00:11:46
11:36:46,00:12:59
11:37:18,N/A
11:38:08,00:11:50
11:38:13,00:14:17
11:40:18,00:13:58
11:40:32,N/A
11:41:28,N/A
11:42:22,00:12:35
11:42:54,00:12:33
11:43:47,N/A
11:44:05,N/A
11:44:12,N/A
11:44:31,00:12:41
11:44:36,N/A
11:44:47,N/A
11:50:54,00:07:28
11:51:10,00:09:40
11:51:40,00:10:23
11:53:23,00:09:51
11:54:52,00:11:06
11:54:55,00:11:05
11:57:01,00:10:20
11:57:12,00:10:25
11:57:43,00:10:45
11:58:22,00:12:56
12:01:38,00:13:21
12:04:41,00:11:59
12:07:29,00:11:12
12:09:01,00:11:19
12:10:54,00:10:19
12:14:22,00:06:56
12:16:11,00:08:14
12:17:01,00:09:17
12:17:33,00:09:17
12:18:34,00:09:38
12:20:39,00:08:51
12:20:40,00:10:17
12:22:38,00:11:10
12:24:28,00:09:44
12:32:35,00:04:21
12:32:54,00:04:58
12:33:27,00:06:47
12:35:29,00:06:31
12:35:58,00:07:22
12:36:42,00:08:32
12:39:42,00:06:20
12:40:45,00:07:18
12:41:13,00:09:40
12:42:58,00:08:07
12:44:03,00:09:01
12:44:55,00:09:10
12:45:24,00:10:15
12:46:05,00:09:49
12:46:19,00:11:00
12:47:52,00:11:26
12:49:04,00:12:09
12:50:19,00:12:12
12:50:57,00:11:39
12:51:23,00:14:46
12:51:29,N/A
12:52:25,N/A
12:55:33,00:12:25
12:56:39,00:12:41
12:56:54,00:13:36
12:57:26,00:13:55
12:57:53,00:15:39
12:59:32,00:15:09
13:00:19,N/A
13:02:04,00:14:48
13:02:08,N/A
13:03:15,00:15:38
13:03:48,00:15:12
13:04:21,N/A
13:04:26,N/A
13:04:29,N/A
13:07:26,00:14:06
13:08:01,00:15:22
13:08:35,N/A
13:09:13,N/A
13:10:05,00:13:43
13:11:19,00:15:09
13:11:22,00:18:08
13:12:51,N/A
13:13:53,00:17:17
13:14:45,00:17:08
13:15:25,N/A
13:15:51,N/A
13:16:23,N/A
13:16:27,N/A
13:16:50,N/A
13:18:00,00:15:25
13:19:30,00:14:59
13:19:39,00:15:34
13:19:45,N/A
13:20:03,N/A
13:20:03,N/A
13:20:03,N/A
13:21:35,00:14:34
