time,length
00:00:00,0
10:30:51,1
10:30:51,0
10:44:48,1
10:44:48,0
10:49:59,1
10:49:59,0
10:52:31,1
10:52:31,0
10:56:13,1
10:56:13,0
11:00:28,1
11:00:28,0
11:01:23,1
11:01:23,0
11:02:20,1
11:03:29,2
11:04:54,1
11:04:55,0
11:06:53,1
11:06:53,0
11:08:05,1
11:09:16,0
11:09:42,1
11:09:42,0
11:11:40,1
11:11:59,2
11:12:19,1
11:12:29,0
11:12:59,1
11:13:04,2
11:13:05,3
11:13:34,4
11:15:12,3
11:15:48,4
11:15:50,3
11:15:54,4
11:16:08,3
11:16:15,4
11:17:19,5
11:18:02,4
11:18:48,3
11:19:52,2
11:20:20,3
11:20:29,2
11:20:41,3
11:21:12,2
11:21:30,3
11:21:34,2
11:22:04,3
11:24:31,2
11:25:58,1
11:27:03,0
11:27:26,1
11:27:26,0
11:27:43,1
11:28:00,2
11:28:57,3
11:29:18,4
11:29:27,5
11:29:40,4
11:30:45,5
11:32:05,4
11:32:07,3
11:32:22,4
11:32:27,5
11:32:50,6
11:32:59,7
11:33:07,8
11:33:24,7
11:33:36,8
11:34:11,7
11:35:34,8
11:36:32,9
11:36:46,10
11:37:25,9
11:38:08,10
11:38:12,9
11:38:13,10
11:39:44,9
11:40:18,10
11:42:02,9
11:42:22,10
11:42:45,9
11:42:54,10
11:44:17,9
11:44:31,10
11:45:33,9
11:46:48,8
11:48:18,7
11:49:45,6
11:49:58,5
11:50:54,6
11:51:10,7
11:51:40,8
11:52:30,7
11:53:23,8
11:54:16,7
11:54:52,8
11:54:55,9
11:54:57,8
11:55:27,7
11:57:01,8
11:57:12,9
11:57:12,8
11:57:43,9
11:58:22,10
11:58:22,9
12:00:50,8
12:01:38,9
12:02:03,8
12:03:14,7
12:04:41,8
12:05:58,7
12:06:00,6
12:07:21,5
12:07:29,6
12:07:37,5
12:08:28,4
12:09:01,5
12:10:54,6
12:11:18,5
12:14:22,6
12:14:59,5
12:16:11,6
12:16:40,5
12:17:01,6
12:17:33,7
12:18:34,8
12:18:41,7
12:20:20,6
12:20:39,7
12:20:40,8
12:21:13,7
12:21:18,6
12:22:38,7
12:24:25,6
12:24:28,7
12:26:18,6
12:26:50,5
12:28:12,4
12:29:30,3
12:30:57,2
12:32:35,3
12:32:54,4
12:33:27,5
12:33:48,4
12:34:12,3
12:35:29,4
12:35:58,5
12:36:42,6
12:36:56,5
12:37:52,4
12:39:42,5
12:40:14,4
12:40:45,5
12:41:13,6
12:42:00,5
12:42:58,6
12:43:20,5
12:44:03,6
12:44:55,7
12:45:14,6
12:45:24,7
12:46:02,6
12:46:05,7
12:46:19,8
12:47:52,9
12:48:03,8
12:49:04,9
12:50:19,10
12:50:53,9
12:50:57,10
12:51:05,9
12:51:23,10
12:53:04,9
12:54:05,8
12:55:33,9
12:55:39,8
12:55:54,7
12:56:39,8
12:56:54,9
12:57:19,8
12:57:26,9
12:57:53,10
12:59:18,9
12:59:32,10
13:01:13,9
13:02:04,10
13:02:31,9
13:02:36,8
13:03:15,9
13:03:48,10
13:06:09,9
13:07:26,10
13:07:58,9
13:08:01,10
13:09:20,9
13:10:05,10
13:10:30,9
13:11:19,10
13:11:21,9
13:11:22,10
13:13:32,9
13:13:53,10
13:14:41,9
13:14:45,10
13:16:52,9
13:18:00,10
13:18:53,9
13:19:00,8
13:19:30,9
13:19:39,10
13:21:32,9
13:21:35,10
13:23:23,9
13:23:44,10
13:23:48,9
