group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:35:13,00:00:00,10:35:13,00:01:13,00:01:13,h1
2,4,Served,10:40 - 10:50,10:45:56,00:00:00,10:45:56,00:04:02,00:04:02,h1
3,4,Served,10:50 - 11:00,10:58:43,00:00:00,10:58:43,00:01:29,00:01:29,h1
4,4,Served,10:50 - 11:00,10:54:35,00:00:00,10:54:35,00:03:18,00:03:18,h1
5,2,Served,11:00 - 11:10,11:04:22,00:00:00,11:04:22,00:02:41,00:02:41,k1
6,5,Served,11:00 - 11:10,11:07:42,00:01:06,11:08:48,00:02:02,00:03:08,h1
7,3,Served,11:00 - 11:10,11:02:04,00:00:00,11:02:04,00:02:38,00:02:38,h1
8,4,Served,11:00 - 11:10,11:05:24,00:00:00,11:05:24,00:01:34,00:01:34,h1
9,2,Served,11:00 - 11:10,11:07:26,00:00:00,11:07:26,00:04:21,00:04:21,k1
10,4,Served,11:00 - 11:10,11:06:18,00:00:40,11:06:58,00:01:50,00:02:30,h1
11,4,Served,11:10 - 11:20,11:14:42,00:00:14,11:14:56,00:03:28,00:03:42,h1
12,4,Served,11:10 - 11:20,11:11:04,00:00:00,11:11:04,00:01:06,00:01:06,h1
13,2,Served,11:10 - 11:20,11:16:04,00:05:37,11:21:41,00:01:29,00:07:06,h1
14,2,Served,11:10 - 11:20,11:11:06,00:00:41,11:11:47,00:02:35,00:03:16,k1
15,3,Served,11:10 - 11:20,11:19:54,00:03:16,11:23:10,00:01:09,00:04:25,h1
16,1,Served,11:10 - 11:20,11:12:22,00:01:39,11:14:01,00:00:55,00:02:34,h1
17,3,Served,11:10 - 11:20,11:11:39,00:00:31,11:12:10,00:01:51,00:02:22,h1
18,1,Served,11:10 - 11:20,11:15:08,00:00:22,11:15:30,00:06:32,00:06:54,k1
19,3,Served,11:10 - 11:20,11:19:54,00:04:25,11:24:19,00:03:54,00:08:19,h1
20,1,Served,11:10 - 11:20,11:18:47,00:03:15,11:22:02,00:05:28,00:08:43,k1
21,3,Served,11:10 - 11:20,11:14:25,00:00:00,11:14:25,00:01:05,00:01:05,k1
22,3,Served,11:10 - 11:20,11:15:34,00:02:50,11:18:24,00:03:17,00:06:07,h1
23,2,Served,11:20 - 11:30,11:22:20,00:10:14,11:32:34,00:02:10,00:12:24,k1
24,3,Served,11:20 - 11:30,11:21:22,00:09:52,11:31:14,00:04:21,00:14:13,h1
25,2,Served,11:20 - 11:30,11:20:39,00:06:51,11:27:30,00:03:22,00:10:13,k1
26,5,Served,11:20 - 11:30,11:29:44,00:08:51,11:38:35,00:01:21,00:10:12,k1
27,4,Served,11:20 - 11:30,11:21:18,00:09:34,11:30:52,00:01:42,00:11:16,k1
28,3,Served,11:20 - 11:30,11:24:39,00:10:56,11:35:35,00:01:39,00:12:35,h1
29,4,Served,11:20 - 11:30,11:23:07,00:11:37,11:34:44,00:02:22,00:13:59,k1
30,4,Served,11:20 - 11:30,11:29:28,00:07:46,11:37:14,00:02:52,00:10:38,h1
31,4,Served,11:20 - 11:30,11:21:15,00:06:58,11:28:13,00:03:01,00:09:59,h1
32,3,Served,11:20 - 11:30,11:27:58,00:09:08,11:37:06,00:01:29,00:10:37,k1
33,5,Served,11:30 - 11:40,11:39:27,00:10:40,11:50:07,00:05:29,00:16:09,k1
34,3,Rejected,11:30 - 11:40,11:39:30,N/A,N/A,N/A,N/A,N/A
35,3,Rejected,11:30 - 11:40,11:36:41,N/A,N/A,N/A,N/A,N/A
36,4,Rejected,11:30 - 11:40,11:36:58,N/A,N/A,N/A,N/A,N/A
37,1,Served,11:30 - 11:40,11:39:11,00:10:42,11:49:53,00:03:45,00:14:27,h1
38,3,Served,11:30 - 11:40,11:36:03,00:10:12,11:46:15,00:01:16,00:11:28,h1
39,1,Served,11:30 - 11:40,11:34:22,00:09:54,11:44:16,00:03:16,00:13:10,k1
40,2,Served,11:30 - 11:40,11:30:00,00:09:56,11:39:56,00:03:08,00:13:04,k1
41,4,Served,11:30 - 11:40,11:33:18,00:09:46,11:43:04,00:01:12,00:10:58,k1
42,4,Served,11:30 - 11:40,11:32:32,00:10:25,11:42:57,00:03:18,00:13:43,h1
43,1,Served,11:30 - 11:40,11:30:53,00:09:13,11:40:06,00:02:51,00:12:04,h1
44,4,Served,11:30 - 11:40,11:37:12,00:10:20,11:47:32,00:02:35,00:12:55,k1
45,5,Served,11:30 - 11:40,11:36:17,00:11:14,11:47:31,00:02:22,00:13:36,h1
46,2,Served,11:40 - 11:50,11:46:31,00:13:01,11:59:32,00:03:37,00:16:38,h1
47,2,Served,11:40 - 11:50,11:42:13,00:12:55,11:55:08,00:02:47,00:15:42,h1
48,2,Rejected,11:40 - 11:50,11:42:17,N/A,N/A,N/A,N/A,N/A
49,4,Rejected,11:40 - 11:50,11:47:04,N/A,N/A,N/A,N/A,N/A
50,2,Served,11:40 - 11:50,11:49:13,00:13:56,12:03:09,00:01:43,00:15:39,h1
51,3,Served,11:40 - 11:50,11:47:46,00:14:51,12:02:37,00:02:51,00:17:42,k1
52,2,Served,11:40 - 11:50,11:46:53,00:13:58,12:00:51,00:01:46,00:15:44,k1
53,2,Rejected,11:40 - 11:50,11:42:32,N/A,N/A,N/A,N/A,N/A
54,4,Served,11:40 - 11:50,11:44:03,00:13:52,11:57:55,00:01:37,00:15:29,h1
55,3,Served,11:40 - 11:50,11:43:58,00:11:38,11:55:36,00:05:15,00:16:53,k1
56,3,Rejected,11:40 - 11:50,11:42:29,N/A,N/A,N/A,N/A,N/A
57,3,Served,11:40 - 11:50,11:40:15,00:13:23,11:53:38,00:01:30,00:14:53,h1
58,4,Served,11:50 - 12:00,11:57:05,00:10:08,12:07:13,00:03:57,00:14:05,k1
59,5,Served,11:50 - 12:00,11:58:41,00:10:02,12:08:43,00:01:38,00:11:40,h1
60,4,Served,11:50 - 12:00,11:52:25,00:13:03,12:05:28,00:01:45,00:14:48,k1
61,2,Served,11:50 - 12:00,11:51:34,00:13:18,12:04:52,00:01:38,00:14:56,h1
62,4,Rejected,11:50 - 12:00,11:52:29,N/A,N/A,N/A,N/A,N/A
63,3,Rejected,11:50 - 12:00,11:55:08,N/A,N/A,N/A,N/A,N/A
64,4,Served,11:50 - 12:00,11:53:42,00:12:48,12:06:30,00:02:13,00:15:01,h1
