arrival_time,in_queue_time
10:05:38,00:00:00
10:21:28,00:00:00
10:30:41,00:00:00
10:41:54,00:00:00
10:43:28,00:00:00
10:49:04,00:00:00
10:50:57,00:00:00
10:56:44,00:00:00
10:59:42,00:00:00
11:00:26,00:00:00
11:00:27,00:01:54
11:01:38,00:01:27
11:02:10,00:04:15
11:02:55,00:05:35
11:04:05,00:04:59
11:04:17,00:05:47
11:04:18,00:06:02
11:06:40,00:04:44
11:07:49,00:05:50
11:07:56,00:07:31
11:09:20,00:06:51
11:11:00,00:07:46
11:11:26,00:08:33
11:11:36,00:10:01
11:12:31,00:10:39
11:12:45,00:13:41
11:13:58,00:12:39
11:14:36,00:14:04
11:14:45,00:15:34
11:15:27,N/A
11:17:16,00:13:06
11:17:38,00:14:09
11:18:19,N/A
11:18:40,N/A
11:18:49,00:13:07
11:18:56,N/A
11:20:06,00:13:44
11:21:40,00:12:37
11:22:08,N/A
11:22:09,N/A
11:22:44,N/A
11:22:52,N/A
11:23:16,00:12:16
11:23:36,N/A
11:24:51,N/A
11:25:17,N/A
11:27:11,00:09:20
11:27:24,00:09:48
11:27:44,N/A
11:27:58,N/A
11:28:07,N/A
11:28:07,N/A
11:28:32,N/A
11:28:41,00:09:26
11:28:52,N/A
11:31:26,00:09:36
11:31:26,00:11:17
11:31:41,N/A
11:31:49,00:11:26
11:32:26,00:12:04
11:32:31,N/A
11:32:32,N/A
11:32:46,N/A
11:32:56,N/A
11:32:57,N/A
11:33:10,N/A
11:33:21,N/A
11:33:31,N/A
11:34:06,00:10:58
11:34:13,N/A
11:34:28,00:11:47
11:34:37,N/A
11:34:47,N/A
11:34:49,N/A
11:35:38,00:12:03
11:36:06,N/A
11:36:28,N/A
11:37:29,00:13:26
11:37:45,00:17:58
11:37:57,N/A
11:38:39,00:17:54
11:38:40,N/A
11:39:46,N/A
11:40:05,N/A
11:40:11,N/A
11:40:28,N/A
11:41:19,00:16:02
11:41:47,N/A
11:42:11,N/A
11:42:19,N/A
11:42:25,N/A
11:42:59,00:14:59
11:43:05,N/A
11:43:41,00:15:13
11:44:26,N/A
11:44:27,N/A
11:44:38,00:16:05
11:44:53,N/A
11:44:53,N/A
11:45:07,00:16:17
11:46:31,00:15:08
11:46:36,N/A
11:46:42,N/A
11:47:11,N/A
11:47:16,N/A
11:48:27,00:13:50
11:48:41,N/A
11:50:43,N/A
11:51:43,00:11:32
11:52:14,N/A
11:53:48,N/A
11:53:51,N/A
11:55:12,N/A
11:55:50,00:07:44
11:56:04,N/A
11:56:42,00:07:56
11:57:29,00:08:13
11:57:38,N/A
11:59:11,00:07:50
11:59:19,N/A
11:59:19,00:08:50
11:59:20,N/A
11:59:35,N/A
12:01:24,00:07:37
12:01:35,00:08:57
12:02:46,00:09:37
12:03:51,00:10:16
12:05:00,00:10:57
12:05:53,00:11:06
12:06:09,00:10:56
12:08:39,00:10:11
12:09:49,00:09:56
