group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:38:04,00:00:00,10:38:04,00:03:26,00:03:26,h1
2,2,Served,10:40 - 10:50,10:43:19,00:00:00,10:43:19,00:02:28,00:02:28,h1
3,2,Served,10:40 - 10:50,10:44:35,00:01:12,10:45:47,00:02:55,00:04:07,h1
4,2,Served,10:50 - 11:00,10:59:15,00:01:03,11:00:18,00:02:11,00:03:14,h1
5,2,Served,10:50 - 11:00,10:59:23,00:03:06,11:02:29,00:02:06,00:05:12,h1
6,2,Served,10:50 - 11:00,10:58:28,00:00:00,10:58:28,00:01:50,00:01:50,h1
7,2,Served,10:50 - 11:00,10:50:01,00:00:00,10:50:01,00:02:15,00:02:15,h1
8,2,Rejected,11:00 - 11:10,11:06:42,N/A,N/A,N/A,N/A,N/A
9,1,Served,11:00 - 11:10,11:01:21,00:03:14,11:04:35,00:03:00,00:06:14,h1
10,2,Served,11:00 - 11:10,11:03:50,00:05:58,11:09:48,00:04:56,00:10:54,h1
11,5,Served,11:00 - 11:10,11:05:33,00:10:07,11:15:40,00:02:44,00:12:51,h1
12,2,Served,11:00 - 11:10,11:06:03,00:12:21,11:18:24,00:00:48,00:13:09,h1
13,2,Served,11:00 - 11:10,11:02:42,00:04:53,11:07:35,00:02:13,00:07:06,h1
14,4,Served,11:00 - 11:10,11:08:16,00:10:56,11:19:12,00:02:12,00:13:08,h1
15,2,Served,11:00 - 11:10,11:04:32,00:10:12,11:14:44,00:00:56,00:11:08,h1
16,2,Rejected,11:10 - 11:20,11:11:17,N/A,N/A,N/A,N/A,N/A
17,1,Rejected,11:10 - 11:20,11:14:38,N/A,N/A,N/A,N/A,N/A
18,3,Rejected,11:10 - 11:20,11:15:02,N/A,N/A,N/A,N/A,N/A
19,2,Rejected,11:10 - 11:20,11:10:59,N/A,N/A,N/A,N/A,N/A
20,3,Served,11:10 - 11:20,11:16:14,00:08:59,11:25:13,00:03:50,00:12:49,h1
21,4,Served,11:10 - 11:20,11:18:59,00:10:04,11:29:03,00:02:21,00:12:25,h1
22,2,Rejected,11:10 - 11:20,11:16:24,N/A,N/A,N/A,N/A,N/A
23,2,Rejected,11:10 - 11:20,11:16:41,N/A,N/A,N/A,N/A,N/A
24,2,Rejected,11:10 - 11:20,11:11:55,N/A,N/A,N/A,N/A,N/A
25,3,Served,11:10 - 11:20,11:14:46,00:08:56,11:23:42,00:01:31,00:10:27,h1
26,1,Served,11:10 - 11:20,11:10:40,00:10:44,11:21:24,00:02:18,00:13:02,h1
27,2,Rejected,11:10 - 11:20,11:13:42,N/A,N/A,N/A,N/A,N/A
28,2,Rejected,11:10 - 11:20,11:18:20,N/A,N/A,N/A,N/A,N/A
29,2,Served,11:20 - 11:30,11:21:56,00:11:24,11:33:20,00:02:20,00:13:44,h1
30,2,Rejected,11:20 - 11:30,11:27:37,N/A,N/A,N/A,N/A,N/A
31,2,Rejected,11:20 - 11:30,11:22:34,N/A,N/A,N/A,N/A,N/A
32,2,Rejected,11:20 - 11:30,11:21:11,N/A,N/A,N/A,N/A,N/A
