group_id,service_time
15,00:02:17
20,00:01:24
27,00:01:48
28,00:07:03
34,00:05:13
40,00:04:48
50,00:02:45
54,00:02:15
58,00:01:45
59,00:03:44
61,00:03:51
67,00:16:08
68,00:02:36
71,00:02:17
75,00:01:51
92,00:02:46
103,00:03:49
114,00:02:57
121,00:02:08
125,00:05:59
128,00:00:50
134,00:01:30
140,00:03:29
141,00:01:55
144,00:02:27
146,00:02:32
147,00:03:00
149,00:02:43
151,00:02:44
158,00:01:06
168,00:03:15
169,00:03:22
171,00:01:49
176,00:01:05
182,00:01:56
184,00:01:09
185,00:01:49
189,00:05:02
191,00:04:01
192,00:03:41
194,00:02:50
205,00:01:35
213,00:01:59
220,00:03:34
221,00:03:33
228,00:03:30
230,00:02:38
237,00:03:36
251,00:03:32
254,00:01:54
261,00:03:24
262,00:02:56
267,00:05:46
272,00:01:41
277,00:03:11
280,00:03:38
301,00:02:43
303,00:02:27
308,00:01:03
310,00:05:30
318,00:02:34
328,00:02:05
333,00:02:46
340,00:09:28
341,00:02:09
342,00:01:16
344,00:03:25
356,00:03:27
357,00:02:37
365,00:01:41
366,00:01:51
368,00:01:48
375,00:04:50
380,00:03:53
388,00:02:35
394,00:06:24
395,00:04:16
402,00:04:29
405,00:01:17
407,00:02:18
409,00:02:18
412,00:01:39
422,00:01:05
425,00:01:50
427,00:04:45
438,00:04:08
442,00:00:49
447,00:03:40
449,00:11:23
452,00:02:54
465,00:01:05
474,00:00:44
