time,length
00:00:00,0
10:01:36,1
10:01:36,0
10:23:38,1
10:23:38,0
10:34:41,1
10:34:41,0
10:40:19,1
10:40:19,0
10:47:09,1
10:47:09,0
10:48:16,1
10:48:16,0
10:55:14,1
10:55:14,0
10:56:02,1
10:56:02,0
10:56:38,1
10:56:38,0
10:58:21,1
10:58:21,0
11:01:56,1
11:01:56,0
11:02:50,1
11:02:50,0
11:05:32,1
11:05:32,0
11:06:32,1
11:06:32,0
11:06:34,1
11:06:34,0
11:06:36,1
11:06:36,2
11:06:36,1
11:07:12,2
11:07:12,3
11:07:44,2
11:07:58,1
11:08:44,0
11:10:04,1
11:10:04,0
11:12:19,1
11:12:19,0
11:13:59,1
11:13:59,0
11:14:09,1
11:14:09,0
11:15:37,1
11:15:37,0
11:16:23,1
11:16:23,0
11:17:59,1
11:17:59,0
11:18:08,1
11:18:08,0
11:18:17,1
11:18:25,2
11:18:29,1
11:18:44,2
11:19:06,1
11:19:50,0
11:20:13,1
11:20:17,2
11:20:22,3
11:20:38,2
11:21:09,3
11:21:13,2
11:21:21,1
11:21:51,2
11:22:03,3
11:22:19,2
11:23:24,1
11:23:30,2
11:24:40,3
11:24:40,2
11:24:57,1
11:25:00,2
11:25:32,3
11:25:49,4
11:25:59,3
11:25:59,2
11:26:10,3
11:27:43,4
11:27:50,5
11:27:53,6
11:28:23,5
11:28:47,4
11:30:01,5
11:30:22,6
11:30:38,5
11:30:48,4
11:30:56,5
11:30:56,6
11:31:46,5
11:31:54,4
11:32:12,5
11:33:13,4
11:33:46,3
11:33:57,4
11:34:23,5
11:34:28,4
11:34:38,5
11:35:05,6
11:35:09,7
11:35:32,8
11:35:50,9
11:35:56,10
11:36:02,9
11:36:18,10
11:36:34,11
11:36:49,12
11:36:50,11
11:37:09,12
11:37:57,13
11:38:41,12
11:39:15,11
11:39:58,12
11:40:31,11
11:40:39,10
11:41:04,11
11:41:11,12
11:41:15,11
11:41:18,10
11:41:40,9
11:41:55,10
11:41:59,11
11:42:00,12
11:42:03,11
11:42:27,12
11:42:29,13
11:42:34,14
