group_id,service_time
5,00:04:56
8,00:01:16
10,00:05:26
18,00:04:26
20,00:02:15
24,00:01:16
25,00:03:35
29,00:01:07
40,00:03:19
41,00:04:39
44,00:03:50
45,00:01:19
46,00:06:11
55,00:01:01
56,00:01:42
63,00:02:49
64,00:02:24
66,00:07:17
69,00:06:41
78,00:02:15
84,00:01:05
86,00:03:02
88,00:01:48
95,00:01:20
96,00:05:18
97,00:02:01
103,00:00:40
108,00:02:13
110,00:01:23
111,00:03:04
114,00:01:56
117,00:08:11
124,00:01:46
125,00:02:24
133,00:04:08
134,00:03:24
138,00:02:53
143,00:02:03
146,00:02:54
150,00:03:34
159,00:01:49
161,00:04:20
164,00:01:26
166,00:05:45
172,00:05:08
178,00:06:06
179,00:02:59
187,00:02:43
192,00:02:42
202,00:03:05
209,00:05:38
212,00:00:42
220,00:01:53
223,00:04:09
224,00:03:00
231,00:01:02
233,00:00:59
240,00:01:01
242,00:02:30
246,00:02:39
250,00:03:09
252,00:04:31
258,00:02:28
266,00:03:33
268,00:02:39
277,00:01:55
279,00:08:10
281,00:00:55
283,00:01:29
288,00:02:20
289,00:05:50
293,00:02:34
298,00:02:34
302,00:02:26
303,00:02:05
304,00:03:04
305,00:02:57
321,00:05:10
327,00:03:21
330,00:05:12
340,00:01:37
342,00:04:32
350,00:00:36
355,00:09:10
357,00:02:02
359,00:02:57
366,00:04:11
368,00:05:36
377,00:03:11
380,00:01:13
383,00:02:51
391,00:01:36
392,00:03:58
393,00:03:04
399,00:01:51
400,00:00:27
401,00:02:55
406,00:01:17
407,00:04:34
408,00:01:19
412,00:02:39
415,00:06:35
418,00:02:00
421,00:01:28
435,00:03:15
438,00:03:01
443,00:03:02
446,00:02:20
449,00:02:16
456,00:02:43
458,00:06:25
460,00:03:53
463,00:02:30
471,00:01:00
472,00:01:49
479,00:07:19
482,00:02:24
485,00:02:59
