arrival_time,in_queue_time
10:31:04,00:00:00
10:39:16,00:00:00
10:47:24,00:00:00
10:50:24,00:00:00
10:55:02,00:00:00
10:56:25,00:00:00
11:00:13,00:00:00
11:01:14,00:00:00
11:01:32,00:00:00
11:01:36,00:00:00
11:03:24,00:00:00
11:03:58,00:00:00
11:05:03,00:00:00
11:05:24,00:00:00
11:06:00,00:00:00
11:06:47,00:00:00
11:07:59,00:00:00
11:08:37,00:00:00
11:10:02,00:00:00
11:11:00,00:00:00
11:11:53,00:00:00
11:11:54,00:00:00
11:13:19,00:00:00
11:13:39,00:00:03
11:14:54,00:00:25
11:15:42,00:00:00
11:15:56,00:00:47
11:18:43,00:00:00
11:18:54,00:00:00
11:19:18,00:01:27
11:20:43,00:00:08
11:21:10,00:00:18
11:21:41,00:00:28
11:23:31,00:00:00
11:24:11,00:01:11
11:25:14,00:01:04
11:25:48,00:00:45
11:25:58,00:01:16
11:26:25,00:00:57
11:27:05,00:00:50
11:27:51,00:00:50
11:29:07,00:00:28
11:29:21,00:01:24
11:30:07,00:00:43
11:30:07,00:02:03
11:30:19,00:02:49
11:30:21,00:02:54
11:31:19,00:04:26
11:31:28,00:04:26
11:31:38,00:05:21
11:31:49,00:06:14
11:33:48,00:04:21
11:33:50,00:04:32
11:34:38,00:05:33
11:34:40,00:05:47
11:34:48,00:06:17
11:35:26,00:06:19
11:36:24,00:05:36
11:38:00,00:04:21
11:39:01,00:03:48
11:39:15,00:04:02
11:39:15,00:04:30
11:40:36,00:04:13
11:40:58,00:04:13
11:41:28,00:03:54
11:41:30,00:05:00
11:42:16,00:04:24
11:43:46,00:03:03
11:43:58,00:03:54
11:44:10,00:04:11
11:44:18,00:04:42
11:44:36,00:05:22
11:44:56,00:05:05
11:45:32,00:05:25
11:45:44,00:06:24
11:45:59,00:06:35
11:46:05,00:07:09
11:46:09,00:07:26
11:46:51,00:07:24
11:48:47,00:05:43
11:52:33,00:02:29
11:53:18,00:02:54
11:53:45,00:02:52
11:54:12,00:04:30
11:57:33,00:01:20
11:57:38,00:02:34
11:57:44,00:02:40
11:59:07,00:03:45
11:59:38,00:04:40
11:59:49,00:05:44
12:05:00,00:01:18
12:06:30,00:00:00
12:06:35,00:00:20
12:06:53,00:01:11
12:07:30,00:01:50
12:08:11,00:01:11
12:10:54,00:00:00
12:11:03,00:00:00
12:13:21,00:00:00
12:15:09,00:00:00
12:17:58,00:00:00
12:21:12,00:00:00
12:22:23,00:00:00
12:22:28,00:00:00
12:23:00,00:00:00
12:24:39,00:00:00
12:24:44,00:00:00
12:27:05,00:00:00
12:28:31,00:00:00
12:31:13,00:00:00
12:31:24,00:00:00
12:33:16,00:00:00
12:33:32,00:00:00
12:34:32,00:00:00
12:37:26,00:00:00
