group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:33:31,00:00:00,10:33:31,00:02:21,00:02:21,h1
2,5,Served,10:40 - 10:50,10:40:40,00:00:00,10:40:40,00:01:42,00:01:42,h1
3,4,Served,10:50 - 11:00,10:57:41,00:00:00,10:57:41,00:02:45,00:02:45,h1
4,2,Served,10:50 - 11:00,10:51:50,00:00:00,10:51:50,00:01:40,00:01:40,h2
5,3,Served,10:50 - 11:00,10:50:24,00:00:00,10:50:24,00:03:10,00:03:10,h1
6,4,Served,11:00 - 11:10,11:04:57,00:00:00,11:04:57,00:02:18,00:02:18,h2
7,2,Served,11:00 - 11:10,11:08:36,00:00:00,11:08:36,00:00:55,00:00:55,h2
8,2,Served,11:00 - 11:10,11:06:29,00:00:00,11:06:29,00:03:15,00:03:15,h1
9,2,Served,11:00 - 11:10,11:02:23,00:00:00,11:02:23,00:14:12,00:14:12,k1
10,3,Served,11:00 - 11:10,11:02:26,00:00:00,11:02:26,00:04:25,00:04:25,k2
11,2,Served,11:00 - 11:10,11:01:01,00:00:00,11:01:01,00:02:06,00:02:06,h1
12,2,Served,11:00 - 11:10,11:04:10,00:00:00,11:04:10,00:02:19,00:02:19,h1
13,4,Served,11:00 - 11:10,11:01:42,00:00:00,11:01:42,00:01:46,00:01:46,h2
14,3,Served,11:10 - 11:20,11:19:51,00:00:00,11:19:51,00:02:51,00:02:51,k2
15,3,Served,11:10 - 11:20,11:18:57,00:00:00,11:18:57,00:04:31,00:04:31,k1
16,1,Served,11:10 - 11:20,11:14:49,00:00:00,11:14:49,00:02:06,00:02:06,k3
17,4,Served,11:10 - 11:20,11:17:43,00:00:00,11:17:43,00:03:47,00:03:47,h1
18,4,Served,11:10 - 11:20,11:14:56,00:00:47,11:15:43,00:02:00,00:02:47,h2
19,4,Served,11:10 - 11:20,11:12:55,00:00:00,11:12:55,00:04:27,00:04:27,k2
20,2,Served,11:10 - 11:20,11:11:45,00:00:00,11:11:45,00:05:18,00:05:18,h1
21,3,Served,11:10 - 11:20,11:18:24,00:00:00,11:18:24,00:03:23,00:03:23,h2
22,3,Served,11:10 - 11:20,11:11:47,00:00:00,11:11:47,00:03:56,00:03:56,h2
23,2,Served,11:20 - 11:30,11:27:11,00:00:52,11:28:03,00:03:14,00:04:06,k2
24,2,Served,11:20 - 11:30,11:25:49,00:00:00,11:25:49,00:04:10,00:04:10,k1
25,2,Served,11:20 - 11:30,11:28:58,00:02:19,11:31:17,00:04:47,00:07:06,k2
26,2,Served,11:20 - 11:30,11:21:49,00:00:00,11:21:49,00:01:50,00:01:50,h1
27,1,Served,11:20 - 11:30,11:28:53,00:01:29,11:30:22,00:01:42,00:03:11,h2
28,2,Served,11:20 - 11:30,11:24:47,00:00:00,11:24:47,00:03:16,00:03:16,k2
29,3,Served,11:20 - 11:30,11:27:26,00:00:59,11:28:25,00:04:13,00:05:12,h1
30,4,Served,11:20 - 11:30,11:23:25,00:00:00,11:23:25,00:06:57,00:06:57,h2
31,4,Served,11:20 - 11:30,11:24:29,00:00:00,11:24:29,00:01:16,00:01:16,k1
32,2,Served,11:20 - 11:30,11:29:21,00:02:43,11:32:04,00:04:19,00:07:02,h2
33,2,Served,11:20 - 11:30,11:25:43,00:00:00,11:25:43,00:03:55,00:03:55,k3
34,4,Served,11:20 - 11:30,11:27:41,00:01:57,11:29:38,00:05:00,00:06:57,k3
35,2,Served,11:20 - 11:30,11:27:48,00:02:11,11:29:59,00:02:24,00:04:35,k1
36,3,Served,11:20 - 11:30,11:24:21,00:00:00,11:24:21,00:04:04,00:04:04,h1
37,3,Served,11:30 - 11:40,11:32:21,00:02:53,11:35:14,00:01:47,00:04:40,k1
38,3,Served,11:30 - 11:40,11:37:02,00:00:00,11:37:02,00:01:41,00:01:41,h1
