arrival_time,in_queue_time
10:03:17,00:00:00
10:44:27,00:00:00
10:47:11,00:00:00
10:50:42,00:00:00
10:55:34,00:00:00
10:57:08,00:00:00
11:00:19,00:00:00
11:00:29,00:00:00
11:05:31,00:00:00
11:08:22,00:00:00
11:08:28,00:00:00
11:09:00,00:00:00
11:10:55,00:00:00
11:12:06,00:00:00
11:13:45,00:00:00
11:14:31,00:00:00
11:15:50,00:00:00
11:16:11,00:00:00
11:16:27,00:00:00
11:17:06,00:00:00
11:17:12,00:00:00
11:17:21,00:01:10
11:17:47,00:00:50
11:18:41,00:00:07
11:20:53,00:00:00
11:21:57,00:00:00
11:22:51,00:00:00
11:24:56,00:00:00
11:25:47,00:00:00
11:25:51,00:00:00
11:26:01,00:00:00
11:26:36,00:00:00
11:27:40,00:00:00
11:28:54,00:00:00
11:33:13,00:00:00
11:33:21,00:00:00
11:33:37,00:00:00
11:33:47,00:00:00
11:34:22,00:00:00
11:34:24,00:00:30
11:36:19,00:00:00
11:37:06,00:00:00
11:37:21,00:00:12
11:37:25,00:00:20
11:37:51,00:00:06
11:38:22,00:01:28
11:39:14,00:00:38
11:41:40,00:00:00
11:42:00,00:00:00
11:44:21,00:00:00
11:46:01,00:00:00
11:46:19,00:00:00
11:46:22,00:00:00
11:47:02,00:00:00
11:47:04,00:01:41
11:47:17,00:02:12
11:47:47,00:01:45
11:48:04,00:01:56
11:48:42,00:02:06
11:49:40,00:01:56
11:50:36,00:01:27
11:51:47,00:00:48
11:51:48,00:00:55
11:55:46,00:00:00
11:55:48,00:00:00
11:57:30,00:00:00
11:57:45,00:00:00
11:59:42,00:00:00
12:00:51,00:00:00
12:02:10,00:00:00
12:02:14,00:00:00
12:02:16,00:00:00
12:02:18,00:00:00
12:04:25,00:00:00
12:07:14,00:00:00
12:13:42,00:00:00
12:14:33,00:00:00
12:14:56,00:00:00
12:20:32,00:00:00
12:22:28,00:00:00
12:22:41,00:00:00
12:22:52,00:00:00
12:23:18,00:00:00
12:23:44,00:00:00
12:31:16,00:00:00
12:32:36,00:00:00
12:34:18,00:00:00
12:36:19,00:00:00
12:38:55,00:00:00
