group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,4,Served,10:40 - 10:50,10:42:15,00:00:00,10:42:15,00:02:19,00:02:19,h1
2,4,Served,10:50 - 11:00,10:51:50,00:02:53,10:54:43,00:02:16,00:05:09,h1
3,3,Served,10:50 - 11:00,10:51:02,00:00:00,10:51:02,00:02:33,00:02:33,h1
4,2,Served,10:50 - 11:00,10:51:13,00:02:22,10:53:35,00:01:08,00:03:30,h1
5,4,Served,11:00 - 11:10,11:09:55,00:00:06,11:10:01,00:02:59,00:03:05,h1
6,4,Served,11:00 - 11:10,11:08:07,00:00:00,11:08:07,00:01:54,00:01:54,h1
7,4,Served,11:00 - 11:10,11:00:50,00:00:00,11:00:50,00:03:19,00:03:19,h1
8,5,Served,11:00 - 11:10,11:03:28,00:00:41,11:04:09,00:01:19,00:02:00,h1
9,3,Served,11:00 - 11:10,11:06:14,00:00:00,11:06:14,00:01:34,00:01:34,h1
10,2,Served,11:10 - 11:20,11:12:31,00:07:50,11:20:21,00:03:39,00:11:29,h1
11,3,Rejected,11:10 - 11:20,11:19:33,N/A,N/A,N/A,N/A,N/A
12,4,Served,11:10 - 11:20,11:16:45,00:13:05,11:29:50,00:04:10,00:17:15,h1
13,4,Served,11:10 - 11:20,11:11:59,00:01:01,11:13:00,00:02:30,00:03:31,h1
14,3,Served,11:10 - 11:20,11:18:36,00:15:24,11:34:00,00:03:15,00:18:39,h1
15,3,Served,11:10 - 11:20,11:12:21,00:03:09,11:15:30,00:01:47,00:04:56,h1
16,1,Served,11:10 - 11:20,11:12:26,00:04:51,11:17:17,00:03:04,00:07:55,h1
17,3,Served,11:10 - 11:20,11:14:15,00:13:09,11:27:24,00:02:26,00:15:35,h1
18,1,Served,11:10 - 11:20,11:13:43,00:10:17,11:24:00,00:03:24,00:13:41,h1
19,4,Rejected,11:10 - 11:20,11:14:24,N/A,N/A,N/A,N/A,N/A
20,2,Rejected,11:20 - 11:30,11:24:46,N/A,N/A,N/A,N/A,N/A
21,2,Rejected,11:20 - 11:30,11:23:05,N/A,N/A,N/A,N/A,N/A
22,3,Rejected,11:20 - 11:30,11:28:29,N/A,N/A,N/A,N/A,N/A
23,3,Rejected,11:20 - 11:30,11:27:08,N/A,N/A,N/A,N/A,N/A
24,3,Served,11:20 - 11:30,11:21:08,00:16:07,11:37:15,00:06:52,00:22:59,h1
25,2,Rejected,11:20 - 11:30,11:20:04,N/A,N/A,N/A,N/A,N/A
26,4,Served,11:20 - 11:30,11:27:53,00:17:20,11:45:13,00:02:15,00:19:35,h1
27,5,Served,11:20 - 11:30,11:24:07,00:20:00,11:44:07,00:01:06,00:21:06,h1
28,2,Rejected,11:20 - 11:30,11:21:29,N/A,N/A,N/A,N/A,N/A
29,1,Rejected,11:20 - 11:30,11:27:22,N/A,N/A,N/A,N/A,N/A
30,4,Rejected,11:20 - 11:30,11:25:34,N/A,N/A,N/A,N/A,N/A
31,2,Served,11:20 - 11:30,11:29:51,00:17:37,11:47:28,00:02:44,00:20:21,h1
32,4,Rejected,11:30 - 11:40,11:35:30,N/A,N/A,N/A,N/A,N/A
33,4,Rejected,11:30 - 11:40,11:37:13,N/A,N/A,N/A,N/A,N/A
34,4,Served,11:30 - 11:40,11:35:01,00:15:11,11:50:12,00:01:23,00:16:34,h1
35,3,Served,11:30 - 11:40,11:38:03,00:13:32,11:51:35,00:01:44,00:15:16,h1
36,3,Rejected,11:30 - 11:40,11:35:21,N/A,N/A,N/A,N/A,N/A
37,3,Rejected,11:30 - 11:40,11:35:36,N/A,N/A,N/A,N/A,N/A
38,2,Rejected,11:30 - 11:40,11:30:49,N/A,N/A,N/A,N/A,N/A
39,3,Rejected,11:30 - 11:40,11:33:31,N/A,N/A,N/A,N/A,N/A
40,2,Rejected,11:30 - 11:40,11:33:53,N/A,N/A,N/A,N/A,N/A
41,1,Rejected,11:30 - 11:40,11:39:33,N/A,N/A,N/A,N/A,N/A
42,1,Rejected,11:30 - 11:40,11:39:57,N/A,N/A,N/A,N/A,N/A
43,3,Rejected,11:30 - 11:40,11:35:25,N/A,N/A,N/A,N/A,N/A
44,5,Rejected,11:30 - 11:40,11:30:26,N/A,N/A,N/A,N/A,N/A
45,1,Rejected,11:30 - 11:40,11:36:24,N/A,N/A,N/A,N/A,N/A
46,1,Rejected,11:40 - 11:50,11:42:55,N/A,N/A,N/A,N/A,N/A
47,3,Rejected,11:40 - 11:50,11:48:18,N/A,N/A,N/A,N/A,N/A
48,4,Rejected,11:40 - 11:50,11:44:03,N/A,N/A,N/A,N/A,N/A
49,5,Served,11:40 - 11:50,11:47:46,00:14:20,12:02:06,00:01:58,00:16:18,h1
50,3,Served,11:40 - 11:50,11:46:55,00:12:58,11:59:53,00:02:13,00:15:11,h1
51,5,Served,11:40 - 11:50,11:46:26,00:06:53,11:53:19,00:06:34,00:13:27,h1
52,4,Rejected,11:40 - 11:50,11:43:26,N/A,N/A,N/A,N/A,N/A
53,4,Rejected,11:40 - 11:50,11:43:03,N/A,N/A,N/A,N/A,N/A
54,3,Rejected,11:40 - 11:50,11:48:33,N/A,N/A,N/A,N/A,N/A
55,2,Served,11:50 - 12:00,11:53:38,00:15:34,12:09:12,00:01:49,00:17:23,h1
56,4,Rejected,11:50 - 12:00,11:56:04,N/A,N/A,N/A,N/A,N/A
57,1,Rejected,11:50 - 12:00,11:54:32,N/A,N/A,N/A,N/A,N/A
58,2,Rejected,11:50 - 12:00,11:59:20,N/A,N/A,N/A,N/A,N/A
