arrival_time,in_queue_time
10:42:15,00:00:00
10:51:02,00:00:00
10:51:13,00:02:22
10:51:50,00:02:53
11:00:50,00:00:00
11:03:28,00:00:41
11:06:14,00:00:00
11:08:07,00:00:00
11:09:55,00:00:06
11:11:59,00:01:01
11:12:21,00:03:09
11:12:26,00:04:51
11:12:31,00:07:50
11:13:43,00:10:17
11:14:15,00:13:09
11:14:24,N/A
11:16:45,00:13:05
11:18:36,00:15:24
11:19:33,N/A
11:20:04,N/A
11:21:08,00:16:07
11:21:29,N/A
11:23:05,N/A
11:24:07,00:20:00
11:24:46,N/A
11:25:34,N/A
11:27:08,N/A
11:27:22,N/A
11:27:53,00:17:20
11:28:29,N/A
11:29:51,00:17:37
11:30:26,N/A
11:30:49,N/A
11:33:31,N/A
11:33:53,N/A
11:35:01,00:15:11
11:35:21,N/A
11:35:25,N/A
11:35:30,N/A
11:35:36,N/A
11:36:24,N/A
11:37:13,N/A
11:38:03,00:13:32
11:39:33,N/A
11:39:57,N/A
11:42:55,N/A
11:43:03,N/A
11:43:26,N/A
11:44:03,N/A
11:46:26,00:06:53
11:46:55,00:12:58
11:47:46,00:14:20
11:48:18,N/A
11:48:33,N/A
11:51:29,00:12:35
11:51:49,00:15:42
11:51:58,N/A
11:53:38,00:15:34
11:54:32,N/A
11:55:31,N/A
11:56:04,N/A
11:56:26,N/A
11:58:31,N/A
11:59:20,N/A
11:59:45,N/A
12:04:22,00:06:39
12:05:25,00:12:26
12:05:34,00:15:32
12:06:36,N/A
12:10:16,00:12:18
12:17:07,00:08:40
12:18:20,00:10:26
12:19:42,00:10:46
12:24:58,00:07:03
12:27:24,00:05:47
12:27:55,00:07:52
12:28:10,N/A
12:28:21,N/A
12:31:14,00:06:57
12:31:29,00:09:05
12:32:11,00:11:43
12:32:56,N/A
12:35:05,00:09:53
12:36:04,00:11:59
12:38:05,N/A
12:38:07,N/A
12:42:16,00:07:23
12:42:47,00:11:21
12:43:37,N/A
12:46:22,00:10:06
12:47:28,00:10:21
12:48:08,00:11:50
12:49:14,N/A
12:50:44,00:11:01
12:51:34,N/A
12:54:25,00:08:59
12:55:53,N/A
12:56:42,00:09:28
12:57:34,N/A
12:58:04,00:12:09
12:58:29,N/A
12:59:00,N/A
13:00:29,00:11:50
13:01:13,N/A
13:01:22,N/A
13:03:44,00:10:24
13:05:20,00:09:57
13:05:23,N/A
13:06:56,00:10:25
13:06:58,N/A
13:07:02,N/A
13:07:30,N/A
13:07:44,N/A
13:08:04,N/A
13:08:36,N/A
13:09:21,N/A
13:13:03,00:06:27
13:13:23,00:17:13
13:14:36,00:18:05
13:14:39,N/A
13:15:39,00:19:10
13:16:13,N/A
13:16:29,N/A
13:16:59,N/A
13:17:10,N/A
13:17:59,00:20:12
13:19:05,N/A
13:19:26,N/A
13:19:43,00:21:08
13:19:54,N/A
13:20:03,N/A
13:23:10,N/A
13:23:11,N/A
13:23:41,N/A
13:24:02,N/A
