arrival_time,wait_time
10:42:15,00:02:19
10:51:02,00:02:33
10:51:13,00:03:30
10:51:50,00:05:09
11:00:50,00:03:19
11:03:28,00:02:00
11:06:14,00:01:34
11:08:07,00:01:54
11:09:55,00:03:05
11:11:59,00:03:31
11:12:21,00:04:56
11:12:26,00:07:55
11:12:31,00:11:29
11:13:43,00:13:41
11:14:15,00:15:35
11:14:24,N/A
11:16:45,00:17:15
11:18:36,00:18:39
11:19:33,N/A
11:20:04,N/A
11:21:08,00:22:59
11:21:29,N/A
11:23:05,N/A
11:24:07,00:21:06
11:24:46,N/A
11:25:34,N/A
11:27:08,N/A
11:27:22,N/A
11:27:53,00:19:35
11:28:29,N/A
11:29:51,00:20:21
11:30:26,N/A
11:30:49,N/A
11:33:31,N/A
11:33:53,N/A
11:35:01,00:16:34
11:35:21,N/A
11:35:25,N/A
11:35:30,N/A
11:35:36,N/A
11:36:24,N/A
11:37:13,N/A
11:38:03,00:15:16
11:39:33,N/A
11:39:57,N/A
11:42:55,N/A
11:43:03,N/A
11:43:26,N/A
11:44:03,N/A
11:46:26,00:13:27
11:46:55,00:15:11
11:47:46,00:16:18
11:48:18,N/A
11:48:33,N/A
11:51:29,00:16:02
11:51:49,00:17:23
11:51:58,N/A
11:53:38,00:17:23
11:54:32,N/A
11:55:31,N/A
11:56:04,N/A
11:56:26,N/A
11:58:31,N/A
11:59:20,N/A
11:59:45,N/A
12:04:22,00:13:29
12:05:25,00:15:41
12:05:34,00:17:00
12:06:36,N/A
12:10:16,00:15:31
12:17:07,00:11:39
12:18:20,00:12:08
12:19:42,00:12:19
12:24:58,00:08:13
12:27:24,00:08:23
12:27:55,00:10:16
12:28:10,N/A
12:28:21,N/A
12:31:14,00:09:20
12:31:29,00:12:25
12:32:11,00:12:47
12:32:56,N/A
12:35:05,00:12:58
12:36:04,00:13:35
12:38:05,N/A
12:38:07,N/A
12:42:16,00:11:52
12:42:47,00:13:41
12:43:37,N/A
12:46:22,00:11:27
12:47:28,00:12:30
12:48:08,00:13:37
12:49:14,N/A
12:50:44,00:12:40
12:51:34,N/A
12:54:25,00:11:45
12:55:53,N/A
12:56:42,00:13:31
12:57:34,N/A
12:58:04,00:14:15
12:58:29,N/A
12:59:00,N/A
13:00:29,00:13:39
13:01:13,N/A
13:01:22,N/A
13:03:44,00:11:33
13:05:20,00:12:01
13:05:23,N/A
13:06:56,00:12:34
13:06:58,N/A
13:07:02,N/A
13:07:30,N/A
13:07:44,N/A
13:08:04,N/A
13:08:36,N/A
13:09:21,N/A
13:13:03,00:17:33
13:13:23,00:19:18
13:14:36,00:20:13
13:14:39,N/A
13:15:39,00:22:32
13:16:13,N/A
13:16:29,N/A
13:16:59,N/A
13:17:10,N/A
13:17:59,00:22:52
13:19:05,N/A
13:19:26,N/A
13:19:43,00:22:38
13:19:54,N/A
13:20:03,N/A
13:23:10,N/A
13:23:11,N/A
13:23:41,N/A
13:24:02,N/A
13:24:10,N/A
13:25:10,N/A
13:25:26,N/A
13:25:37,N/A
13:26:15,N/A
13:26:19,N/A
13:26:57,N/A
13:28:32,N/A
13:28:36,N/A
13:28:59,N/A
13:29:12,N/A
13:30:00,N/A
13:30:25,N/A
13:31:04,00:13:16
13:31:08,N/A
13:32:19,N/A
13:33:35,00:12:41
13:33:46,N/A
13:33:49,N/A
13:33:58,N/A
13:36:39,00:12:35
13:37:17,N/A
13:37:31,N/A
13:37:43,N/A
13:38:34,00:11:57
13:38:47,N/A
13:39:36,N/A
13:40:12,N/A
13:40:56,00:12:08
13:42:19,N/A
13:43:22,00:12:47
13:44:09,N/A
13:45:02,00:14:01
13:46:00,N/A
13:47:35,00:13:24
13:48:07,N/A
13:48:27,N/A
13:49:25,00:13:47
13:49:27,N/A
13:51:52,00:13:15
13:51:55,N/A
13:53:37,00:13:57
13:54:11,N/A
13:55:11,N/A
13:55:23,N/A
13:57:26,00:12:52
13:58:25,N/A
13:58:38,N/A
13:59:23,00:13:31
14:00:24,N/A
14:01:02,00:13:25
14:02:49,N/A
14:08:57,00:08:02
14:09:11,00:09:01
14:09:46,00:11:47
14:13:36,00:09:51
14:14:43,00:10:39
14:18:06,00:10:19
14:27:26,00:02:09
14:29:40,00:02:17
14:33:28,00:05:05
14:39:09,00:01:14
14:43:23,00:02:50
14:46:52,00:01:15
14:48:31,00:01:35
14:52:25,00:02:12
14:55:12,00:02:09
14:55:34,00:02:37
15:01:34,00:03:18
15:02:47,00:05:10
15:08:00,00:00:39
15:08:38,00:02:36
15:11:34,00:01:19
15:11:54,00:03:33
15:12:49,00:03:58
15:14:43,00:04:15
15:17:39,00:03:19
15:18:39,00:05:14
15:20:24,00:05:07
15:23:40,00:04:42
15:24:14,00:05:36
15:25:54,00:04:56
15:28:17,00:04:26
15:31:21,00:04:33
15:34:27,00:03:49
15:34:59,00:04:19
15:36:08,00:04:11
15:39:16,00:01:44
15:40:38,00:03:23
15:41:01,00:04:15
15:41:30,00:04:57
15:44:35,00:03:16
15:45:36,00:05:22
15:46:22,00:06:32
15:48:29,00:08:41
15:48:33,00:11:02
15:50:06,00:11:55
15:52:42,00:11:44
15:52:46,00:14:02
15:54:15,00:16:36
15:54:18,N/A
15:55:37,N/A
15:58:04,00:15:06
15:58:32,N/A
15:59:44,00:20:26
16:01:07,N/A
16:02:01,N/A
16:03:11,00:19:40
16:03:31,N/A
16:04:32,00:19:56
16:04:39,N/A
16:08:49,00:16:35
16:09:58,N/A
16:12:29,00:17:30
16:12:43,N/A
16:12:59,N/A
16:16:13,00:16:15
16:17:46,N/A
16:17:56,N/A
16:20:46,00:14:35
16:23:51,00:13:58
16:24:00,N/A
16:24:53,00:17:04
16:26:32,00:17:55
16:27:32,N/A
16:31:28,00:14:22
16:32:19,N/A
16:32:31,00:14:36
16:34:27,N/A
16:34:43,N/A
16:38:26,00:10:08
16:42:14,00:08:10
16:44:59,00:07:00
16:45:03,00:09:45
16:46:41,00:10:11
16:46:48,N/A
16:48:31,00:11:16
16:50:48,00:10:20
16:52:05,00:12:21
16:53:41,00:12:50
16:56:04,00:13:19
16:57:27,00:16:16
16:57:42,N/A
17:00:21,00:15:34
17:01:08,N/A
17:01:26,00:16:16
17:04:59,00:15:50
17:07:25,00:15:28
17:08:20,N/A
17:08:48,N/A
17:10:49,00:14:59
17:11:16,N/A
17:14:04,00:14:10
17:14:22,N/A
17:16:01,00:17:28
17:18:54,00:17:40
17:19:30,N/A
17:20:56,00:16:49
17:23:16,00:17:45
17:23:27,N/A
17:25:12,N/A
17:25:45,N/A
17:29:32,00:14:17
17:29:47,00:15:12
17:30:22,N/A
17:31:51,N/A
17:34:30,00:13:08
17:35:58,N/A
17:36:06,N/A
17:38:45,00:15:24
17:39:07,00:21:48
17:41:56,00:20:11
17:44:12,00:20:57
17:44:43,N/A
17:45:17,00:20:52
17:48:26,00:22:22
17:49:53,N/A
17:52:11,N/A
17:52:36,N/A
17:52:39,N/A
17:55:33,00:19:04
17:57:13,N/A
17:58:24,N/A
18:04:27,00:15:01
18:05:32,00:15:09
18:07:30,00:15:08
18:09:07,00:15:00
18:11:05,00:14:25
18:14:25,N/A
18:14:54,00:13:18
18:22:52,00:06:46
18:39:14,00:05:59
