group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:20 - 10:30,10:25:35,00:00:00,10:25:35,00:01:31,00:01:31,h1
2,1,Served,10:30 - 10:40,10:38:40,00:00:00,10:38:40,00:01:40,00:01:40,h1
3,2,Served,10:40 - 10:50,10:46:07,00:00:00,10:46:07,00:05:25,00:05:25,h1
4,3,Served,10:40 - 10:50,10:49:56,00:00:00,10:49:56,00:03:03,00:03:03,h2
5,1,Served,10:50 - 11:00,10:51:55,00:01:04,10:52:59,00:00:48,00:01:52,h2
6,1,Served,10:50 - 11:00,10:57:57,00:00:00,10:57:57,00:01:15,00:01:15,h1
7,2,Served,10:50 - 11:00,10:54:29,00:00:00,10:54:29,00:02:33,00:02:33,h1
8,1,Served,10:50 - 11:00,10:59:26,00:00:00,10:59:26,00:05:07,00:05:07,h1
9,2,Served,10:50 - 11:00,10:51:08,00:00:00,10:51:08,00:03:20,00:03:20,k1
10,2,Served,10:50 - 11:00,10:51:38,00:00:00,10:51:38,00:01:50,00:01:50,h1
11,1,Served,11:00 - 11:10,11:01:51,00:01:38,11:03:29,00:02:51,00:04:29,h2
12,2,Served,11:00 - 11:10,11:03:14,00:01:19,11:04:33,00:00:52,00:02:11,h1
13,2,Served,11:00 - 11:10,11:07:42,00:00:00,11:07:42,00:02:19,00:02:19,h1
14,5,Served,11:00 - 11:10,11:00:07,00:00:00,11:00:07,00:02:43,00:02:43,h2
15,1,Served,11:00 - 11:10,11:00:49,00:00:00,11:00:49,00:05:24,00:05:24,k1
16,2,Served,11:00 - 11:10,11:03:28,00:01:57,11:05:25,00:01:45,00:03:42,h1
17,3,Served,11:00 - 11:10,11:04:11,00:02:02,11:06:13,00:03:48,00:05:50,k1
18,2,Served,11:00 - 11:10,11:01:35,00:01:15,11:02:50,00:00:39,00:01:54,h2
19,2,Served,11:10 - 11:20,11:17:10,00:02:12,11:19:22,00:01:42,00:03:54,k1
20,1,Served,11:10 - 11:20,11:10:28,00:00:00,11:10:28,00:03:14,00:03:14,h1
21,4,Served,11:10 - 11:20,11:16:12,00:01:24,11:17:36,00:01:57,00:03:21,h2
22,2,Served,11:10 - 11:20,11:15:24,00:00:00,11:15:24,00:02:12,00:02:12,h2
23,1,Served,11:10 - 11:20,11:16:26,00:02:02,11:18:28,00:00:54,00:02:56,k1
24,5,Served,11:10 - 11:20,11:15:25,00:00:00,11:15:25,00:03:03,00:03:03,k1
25,5,Served,11:10 - 11:20,11:14:16,00:00:00,11:14:16,00:02:12,00:02:12,h1
26,2,Served,11:10 - 11:20,11:15:29,00:00:59,11:16:28,00:03:22,00:04:21,h1
27,3,Served,11:10 - 11:20,11:13:01,00:00:00,11:13:01,00:00:41,00:00:41,h2
28,3,Served,11:10 - 11:20,11:13:10,00:00:00,11:13:10,00:01:44,00:01:44,k1
29,1,Served,11:10 - 11:20,11:18:22,00:01:11,11:19:33,00:02:32,00:03:43,h2
30,3,Served,11:20 - 11:30,11:24:56,00:01:02,11:25:58,00:01:45,00:02:47,k1
31,2,Served,11:20 - 11:30,11:24:41,00:00:19,11:25:00,00:01:48,00:02:07,h1
32,5,Served,11:20 - 11:30,11:24:28,00:00:00,11:24:28,00:03:29,00:03:29,h2
33,2,Served,11:20 - 11:30,11:26:38,00:00:10,11:26:48,00:03:24,00:03:34,h1
34,1,Served,11:20 - 11:30,11:29:17,00:01:32,11:30:49,00:01:46,00:03:18,k1
35,4,Served,11:20 - 11:30,11:27:20,00:00:23,11:27:43,00:03:06,00:03:29,k1
36,2,Served,11:20 - 11:30,11:28:40,00:00:00,11:28:40,00:02:37,00:02:37,h2
37,1,Served,11:20 - 11:30,11:20:56,00:01:09,11:22:05,00:01:57,00:03:06,h2
38,3,Served,11:20 - 11:30,11:20:31,00:01:10,11:21:41,00:03:19,00:04:29,h1
39,2,Served,11:20 - 11:30,11:20:11,00:00:53,11:21:04,00:02:16,00:03:09,k1
40,2,Served,11:20 - 11:30,11:29:33,00:01:32,11:31:05,00:02:52,00:04:24,h1
41,3,Served,11:20 - 11:30,11:23:01,00:00:19,11:23:20,00:02:38,00:02:57,k1
42,3,Served,11:20 - 11:30,11:20:03,00:00:00,11:20:03,00:01:38,00:01:38,h1
43,1,Served,11:20 - 11:30,11:29:12,00:01:00,11:30:12,00:00:53,00:01:53,h1
44,3,Served,11:30 - 11:40,11:34:44,00:04:05,11:38:49,00:02:32,00:06:37,k1
45,3,Served,11:30 - 11:40,11:34:42,00:01:57,11:36:39,00:02:10,00:04:07,k1
46,2,Served,11:30 - 11:40,11:30:37,00:00:40,11:31:17,00:02:53,00:03:33,h2
47,1,Served,11:30 - 11:40,11:37:31,00:04:00,11:41:31,00:01:04,00:05:04,h2
48,1,Served,11:30 - 11:40,11:37:33,00:05:02,11:42:35,00:02:10,00:07:12,h2
49,1,Served,11:30 - 11:40,11:33:31,00:00:00,11:33:31,00:03:08,00:03:08,k1
