arrival_time,in_queue_time
10:39:28,00:00:00
10:44:14,00:00:00
10:51:50,00:00:00
10:55:44,00:00:00
11:01:14,00:00:00
11:01:53,00:00:00
11:03:01,00:00:00
11:05:08,00:00:00
11:08:00,00:00:00
11:09:20,00:00:00
11:11:50,00:00:00
11:12:21,00:00:00
11:13:48,00:00:00
11:15:42,00:00:00
11:16:03,00:00:00
11:17:06,00:00:00
11:17:35,00:00:57
11:17:35,00:00:33
11:18:15,00:01:08
11:20:48,00:00:00
11:21:34,00:00:00
11:21:41,00:00:00
11:22:19,00:00:48
11:23:37,00:00:00
11:23:43,00:00:49
11:25:13,00:00:00
11:28:14,00:00:00
11:29:19,00:00:00
11:29:34,00:00:00
11:29:35,00:00:26
11:30:23,00:00:28
11:31:48,00:00:16
11:32:56,00:00:00
11:33:34,00:00:00
11:33:45,00:02:58
11:33:52,00:03:12
11:35:04,00:03:01
11:35:50,00:03:06
11:38:34,00:00:39
11:38:44,00:02:00
11:39:44,00:01:27
11:40:00,00:02:53
11:41:08,00:02:15
11:41:36,00:03:15
11:41:38,00:03:43
11:43:44,00:03:01
11:43:47,00:03:57
11:44:16,00:04:00
11:45:00,00:04:48
11:45:09,00:07:11
11:49:17,00:03:37
11:50:01,00:02:58
11:50:39,00:02:31
11:52:55,00:03:58
11:53:03,00:04:01
11:53:51,00:03:23
11:56:43,00:01:09
11:57:26,00:01:20
11:58:08,00:00:54
11:58:39,00:02:17
12:00:15,00:02:06
12:01:45,00:00:57
12:04:29,00:00:00
12:07:35,00:00:00
12:11:24,00:00:00
12:12:20,00:00:00
12:13:55,00:00:00
12:15:35,00:00:00
12:20:08,00:00:00
12:25:14,00:00:00
12:26:59,00:00:00
12:27:22,00:00:00
12:27:39,00:00:00
12:32:16,00:00:00
12:33:19,00:00:00
12:34:15,00:00:00
12:35:52,00:00:00
12:37:10,00:00:00
12:38:36,00:00:00
12:40:23,00:00:00
12:41:29,00:00:00
12:42:33,00:00:15
12:45:55,00:00:00
12:46:31,00:00:00
12:46:55,00:00:04
12:47:04,00:00:20
12:47:58,00:00:00
12:49:38,00:00:00
12:50:04,00:00:00
12:50:20,00:01:02
12:51:49,00:00:00
12:52:05,00:00:15
12:53:45,00:00:00
12:54:59,00:00:00
12:55:43,00:00:00
12:56:45,00:00:00
12:56:46,00:00:03
12:56:56,00:02:12
13:00:50,00:00:00
13:01:05,00:00:00
13:01:41,00:00:21
13:01:42,00:01:21
13:03:48,00:00:00
13:05:27,00:00:00
13:06:19,00:00:00
13:07:40,00:00:00
13:08:33,00:00:00
13:09:04,00:00:54
13:09:17,00:01:30
13:09:25,00:01:44
13:09:35,00:03:07
13:10:11,00:03:01
13:12:42,00:00:41
13:14:31,00:00:14
13:14:37,00:01:13
13:14:57,00:02:01
13:15:20,00:02:48
13:16:19,00:01:52
13:16:37,00:02:18
13:17:36,00:02:15
13:17:57,00:04:14
13:19:48,00:03:43
13:20:41,00:03:00
13:20:52,00:04:04
13:20:53,00:05:30
13:21:43,00:05:07
13:22:04,00:06:18
13:22:23,00:06:00
13:22:40,00:06:26
13:23:14,00:06:57
13:23:37,00:06:39
13:24:06,00:08:39
13:24:47,00:08:18
13:26:27,00:06:59
13:26:30,00:08:08
13:27:22,00:08:55
13:28:06,00:08:44
13:28:18,00:09:01
13:28:36,00:09:34
13:30:52,00:08:22
13:31:05,00:09:36
13:31:07,00:09:40
13:31:27,00:10:42
13:31:46,00:11:34
13:32:21,00:11:14
13:32:30,00:11:35
13:35:28,00:10:37
13:36:10,00:10:03
13:36:34,00:12:02
13:36:58,00:11:50
13:36:59,00:12:01
13:38:51,00:11:43
13:39:15,00:11:51
13:40:05,00:11:53
13:40:08,00:12:52
13:40:50,00:12:27
13:41:54,00:11:39
13:44:31,00:10:34
13:45:22,00:09:43
13:45:25,00:10:44
13:46:06,00:10:10
13:46:28,00:11:39
13:46:36,00:12:08
13:48:06,N/A
13:48:21,N/A
13:48:25,N/A
13:49:10,00:11:11
13:50:07,00:11:38
13:50:13,00:13:51
13:52:26,00:11:47
13:53:19,00:10:56
13:55:21,00:09:42
13:58:32,00:09:02
13:59:00,00:08:35
13:59:44,00:09:15
13:59:56,00:09:04
14:01:23,00:08:40
14:03:10,00:08:07
14:03:45,00:07:42
14:05:54,00:05:35
14:06:20,00:06:01
14:06:20,00:06:41
14:07:11,00:07:54
14:10:25,00:05:05
14:11:35,00:04:12
14:11:54,00:04:42
14:16:51,00:00:52
14:22:59,00:00:00
14:25:27,00:00:00
14:26:37,00:00:00
14:32:59,00:00:00
14:38:57,00:00:00
14:44:56,00:00:00
14:47:46,00:00:00
14:50:51,00:00:00
14:51:58,00:00:00
14:53:33,00:00:00
15:00:43,00:00:00
15:01:05,00:00:00
15:01:27,00:00:00
15:05:12,00:00:00
15:12:47,00:00:00
15:15:13,00:00:00
15:15:54,00:00:00
15:16:46,00:00:00
15:19:15,00:00:00
15:21:26,00:00:00
15:22:57,00:00:00
15:24:57,00:00:00
15:28:09,00:00:00
15:29:30,00:00:00
15:29:33,00:00:00
15:29:56,00:00:00
15:31:35,00:00:00
15:33:30,00:00:00
15:33:51,00:00:27
15:33:53,00:00:35
15:35:49,00:00:00
15:39:12,00:00:00
15:39:58,00:00:00
15:41:40,00:00:00
15:42:19,00:00:00
15:43:28,00:00:00
15:44:03,00:00:47
15:46:47,00:00:00
15:47:52,00:00:00
15:48:44,00:00:00
15:49:18,00:00:15
15:51:32,00:00:00
15:52:22,00:00:00
15:52:43,00:01:09
15:52:49,00:01:17
15:53:17,00:01:25
15:55:05,00:02:07
15:57:16,00:00:16
16:00:16,00:00:00
16:01:22,00:00:00
16:01:44,00:00:00
16:05:33,00:00:00
16:05:48,00:00:00
16:06:16,00:00:00
16:07:26,00:00:00
16:07:55,00:00:14
16:08:11,00:01:55
16:08:16,00:01:55
16:11:36,00:00:00
16:13:33,00:00:59
16:13:40,00:01:17
16:13:53,00:01:31
16:14:09,00:02:08
16:14:14,00:02:54
16:16:04,00:01:33
16:18:06,00:00:48
16:18:22,00:01:05
16:20:53,00:00:00
16:21:51,00:00:00
16:23:50,00:00:00
16:24:35,00:00:00
16:26:39,00:00:00
16:27:10,00:00:00
16:30:48,00:00:00
16:30:51,00:00:00
16:31:43,00:00:00
16:32:10,00:01:11
16:38:26,00:00:00
16:39:40,00:00:00
16:39:58,00:00:00
16:40:49,00:00:00
16:45:15,00:00:00
16:45:35,00:00:00
16:47:16,00:00:00
16:48:52,00:00:00
16:49:58,00:00:00
16:51:43,00:00:00
16:58:02,00:00:00
16:59:48,00:00:00
16:59:50,00:00:00
17:00:48,00:00:16
17:02:21,00:00:00
17:02:23,00:00:00
17:02:42,00:01:20
17:05:34,00:00:00
17:05:49,00:00:00
17:06:44,00:00:37
17:10:37,00:00:00
17:11:55,00:00:00
17:13:04,00:00:00
17:13:55,00:00:00
17:14:06,00:00:37
17:19:38,00:00:00
17:21:06,00:00:00
17:21:49,00:00:00
17:21:53,00:00:00
17:24:41,00:00:00
17:26:26,00:00:00
17:26:31,00:00:00
17:27:15,00:01:48
17:29:10,00:00:49
17:30:41,00:00:13
17:31:03,00:00:31
17:31:45,00:00:46
17:32:19,00:00:58
17:35:23,00:00:00
17:36:55,00:00:00
17:37:20,00:00:00
17:39:40,00:00:00
17:39:41,00:00:00
17:40:57,00:00:00
17:42:46,00:00:00
17:43:29,00:00:00
17:43:52,00:00:00
17:47:33,00:00:00
17:48:36,00:00:00
17:50:45,00:00:00
17:55:07,00:00:00
17:57:26,00:00:00
17:58:18,00:00:00
18:05:00,00:00:00
18:05:56,00:00:00
18:08:39,00:00:00
18:13:22,00:00:00
18:14:16,00:00:00
18:16:44,00:00:00
18:19:18,00:00:00
18:24:43,00:00:00
18:27:10,00:00:00
18:36:23,00:00:00
18:41:52,00:00:00
