time,length
00:00:00,0
10:39:28,1
10:39:28,0
10:44:14,1
10:44:14,0
10:51:50,1
10:51:50,0
10:55:44,1
10:55:44,0
11:01:14,1
11:01:14,0
11:01:53,1
11:01:53,0
11:03:01,1
11:03:01,0
11:05:08,1
11:05:08,0
11:08:00,1
11:08:00,0
11:09:20,1
11:09:20,0
11:11:50,1
11:11:50,0
11:12:21,1
11:12:21,0
11:13:48,1
11:13:48,0
11:15:42,1
11:15:42,0
11:16:03,1
11:16:03,0
11:17:06,1
11:17:06,0
11:17:35,1
11:17:35,2
11:18:08,1
11:18:15,2
11:18:32,1
11:19:23,0
11:20:48,1
11:20:48,0
11:21:34,1
11:21:34,0
11:21:41,1
11:21:41,0
11:22:19,1
11:23:07,0
11:23:37,1
11:23:37,0
11:23:43,1
11:24:32,0
11:25:13,1
11:25:13,0
11:28:14,1
11:28:14,0
11:29:19,1
11:29:19,0
11:29:34,1
11:29:34,0
11:29:35,1
11:30:01,0
11:30:23,1
11:30:51,0
11:31:48,1
11:32:04,0
11:32:56,1
11:32:56,0
11:33:34,1
11:33:34,0
11:33:45,1
11:33:52,2
11:35:04,3
11:35:50,4
11:36:43,3
11:37:04,2
11:38:05,1
11:38:34,2
11:38:44,3
11:38:56,2
11:39:13,1
11:39:44,2
11:40:00,3
11:40:44,2
11:41:08,3
11:41:11,2
11:41:36,3
11:41:38,4
11:42:53,3
11:43:23,2
11:43:44,3
11:43:47,4
11:44:16,5
11:44:51,4
11:45:00,5
11:45:09,6
11:45:21,5
11:46:45,4
11:47:44,3
11:48:16,2
11:49:17,3
11:49:48,2
11:50:01,3
11:50:39,4
11:52:20,3
11:52:54,2
11:52:55,3
11:52:59,2
11:53:03,3
11:53:10,2
11:53:51,3
11:56:43,4
11:56:53,3
11:57:04,2
11:57:14,1
11:57:26,2
11:57:52,1
11:58:08,2
11:58:39,3
11:58:46,2
11:59:02,1
12:00:15,2
12:00:56,1
12:01:45,2
12:02:21,1
12:02:42,0
12:04:29,1
12:04:29,0
12:07:35,1
12:07:35,0
12:11:24,1
12:11:24,0
12:12:20,1
12:12:20,0
12:13:55,1
12:13:55,0
12:15:35,1
12:15:35,0
12:20:08,1
12:20:08,0
12:25:14,1
12:25:14,0
12:26:59,1
12:26:59,0
12:27:22,1
12:27:22,0
12:27:39,1
