arrival_time,in_queue_time
10:31:32,00:00:00
10:41:02,00:00:00
10:51:54,00:00:00
10:54:13,00:00:00
10:54:57,00:01:50
11:00:06,00:00:00
11:02:01,00:01:18
11:02:18,00:02:19
11:02:21,00:04:21
11:03:01,00:07:39
11:04:20,00:09:06
11:08:02,00:11:42
11:10:55,00:09:27
11:11:43,00:10:04
11:12:36,00:11:47
11:14:53,00:12:48
11:16:32,N/A
11:17:05,N/A
11:18:18,N/A
11:18:49,N/A
11:21:33,00:07:35
11:23:18,00:07:40
11:23:24,00:09:19
11:25:01,00:09:50
11:25:13,N/A
11:26:52,N/A
11:27:29,N/A
11:29:01,00:09:11
11:29:13,00:11:35
11:29:31,N/A
11:31:02,00:11:35
11:31:35,N/A
11:32:02,N/A
11:32:25,N/A
11:32:40,N/A
11:32:58,00:10:54
11:36:35,00:09:04
11:37:17,N/A
11:38:04,N/A
11:38:28,00:11:02
11:38:29,N/A
11:38:49,N/A
11:38:54,N/A
11:41:01,00:09:45
11:44:12,00:08:46
11:44:59,00:12:30
11:45:02,N/A
11:46:12,00:12:19
11:46:24,N/A
11:46:42,N/A
11:46:53,N/A
11:47:10,N/A
11:47:17,N/A
11:49:32,00:10:22
11:49:34,N/A
11:50:02,N/A
11:51:15,00:09:55
11:53:06,00:09:09
11:54:57,N/A
11:55:35,N/A
11:56:44,N/A
11:57:43,00:07:20
11:59:44,00:06:17
11:59:49,N/A
12:00:43,00:09:16
12:02:06,00:09:18
12:07:13,00:05:12
12:08:33,00:07:58
12:10:10,00:09:43
12:10:48,00:11:51
12:16:40,00:08:52
12:18:08,00:12:05
12:22:22,00:09:41
12:23:20,00:11:40
12:25:54,00:12:14
12:27:43,00:11:26
12:32:14,00:09:35
12:33:37,00:12:55
12:35:01,00:13:58
12:37:08,N/A
12:37:29,N/A
12:39:43,00:13:41
12:42:58,00:12:35
12:43:17,00:14:04
12:43:21,N/A
12:44:02,N/A
12:44:12,N/A
12:44:13,N/A
12:46:34,00:13:39
12:46:54,N/A
12:47:57,N/A
12:49:15,00:15:49
12:50:34,N/A
12:51:17,N/A
12:52:45,N/A
12:56:18,00:14:43
12:56:53,00:15:50
12:57:11,N/A
12:58:00,00:18:27
12:58:37,N/A
12:59:55,N/A
13:02:04,00:17:46
13:02:15,N/A
13:02:45,N/A
13:02:49,N/A
13:03:12,N/A
13:04:35,N/A
13:06:27,00:17:12
13:06:30,N/A
13:06:51,N/A
13:07:14,N/A
13:07:55,N/A
13:09:21,N/A
13:10:12,N/A
13:10:13,N/A
13:10:49,N/A
13:11:06,00:13:53
13:13:09,00:13:58
13:17:24,00:12:14
13:18:02,N/A
13:18:05,N/A
13:18:23,N/A
13:19:15,N/A
13:19:40,N/A
13:19:41,N/A
13:20:02,00:13:06
13:20:03,N/A
13:20:11,N/A
13:20:14,N/A
13:20:27,N/A
13:20:40,N/A
13:20:55,N/A
13:21:06,N/A
13:21:15,N/A
13:21:16,N/A
13:22:25,N/A
13:25:47,00:09:37
13:26:58,00:12:50
13:27:02,N/A
13:27:47,00:15:09
13:28:46,N/A
13:30:45,00:13:42
13:33:14,00:13:17
13:33:21,N/A
13:33:22,N/A
13:33:54,N/A
13:36:13,00:13:00
13:36:20,N/A
13:36:20,N/A
13:37:06,N/A
13:38:06,N/A
13:38:21,N/A
13:38:56,N/A
13:39:55,00:12:52
13:40:31,N/A
13:41:49,N/A
13:42:50,N/A
13:43:08,00:13:46
13:43:29,N/A
13:47:45,00:12:14
13:47:46,00:15:49
13:47:48,N/A
13:47:59,N/A
13:49:21,N/A
13:49:21,00:15:40
13:49:48,N/A
13:49:58,N/A
13:49:59,N/A
13:50:37,N/A
13:51:26,N/A
13:52:20,N/A
13:52:25,N/A
13:52:50,00:13:53
13:53:05,N/A
13:56:07,N/A
13:57:10,00:11:56
13:57:59,N/A
13:58:34,N/A
13:58:54,N/A
14:00:04,00:11:29
14:02:47,N/A
14:04:12,00:09:08
14:04:29,N/A
14:08:08,00:06:20
14:09:17,00:07:32
14:11:27,00:06:45
14:12:58,00:07:39
14:14:54,00:08:34
14:20:31,00:03:56
14:24:48,00:01:24
14:25:46,00:03:10
14:34:37,00:00:00
14:37:51,00:00:00
14:40:47,00:00:00
14:44:40,00:00:00
14:51:27,00:00:00
14:55:59,00:00:00
15:00:45,00:00:00
15:02:05,00:00:05
15:02:38,00:01:30
15:08:31,00:00:00
15:11:00,00:00:00
15:11:35,00:02:36
15:12:21,00:03:09
15:16:41,00:00:31
15:19:03,00:00:06
15:19:54,00:00:57
15:21:29,00:01:22
15:21:33,00:06:51
15:22:30,00:09:16
15:26:30,00:06:57
15:27:38,00:07:40
15:28:40,00:08:27
15:29:26,00:08:49
15:29:55,N/A
15:31:07,N/A
15:31:21,N/A
15:34:07,00:07:29
15:34:51,00:10:13
15:34:56,N/A
15:35:47,00:10:18
15:39:11,00:07:54
15:40:07,00:10:13
15:40:13,N/A
15:41:01,N/A
15:41:03,N/A
15:42:37,00:08:49
15:44:55,N/A
15:46:22,00:08:42
15:46:31,00:11:03
15:51:13,00:10:27
15:55:26,00:10:39
15:56:03,00:12:14
15:57:53,00:12:05
15:58:14,00:13:59
15:58:30,N/A
15:58:34,N/A
16:00:11,N/A
16:00:32,N/A
16:01:35,N/A
16:01:41,00:11:36
16:04:10,N/A
16:04:41,N/A
16:04:58,N/A
16:07:27,00:07:59
16:07:53,N/A
16:08:05,N/A
16:11:11,00:05:29
16:12:47,00:04:53
16:14:27,00:06:12
16:15:22,00:07:16
16:16:05,00:08:44
16:19:39,00:06:31
16:21:05,00:07:23
16:23:25,00:07:48
16:24:17,00:08:48
16:24:49,N/A
16:25:16,00:12:15
16:28:21,00:11:17
16:28:46,00:12:48
16:29:28,N/A
16:30:42,N/A
16:32:01,00:11:25
16:33:13,00:13:23
16:34:09,N/A
16:35:48,N/A
16:36:59,N/A
16:39:53,00:09:14
16:40:20,00:10:24
16:42:35,00:09:14
16:46:50,00:08:17
16:46:58,00:10:39
16:48:11,N/A
16:48:48,N/A
16:49:26,00:14:00
16:50:09,N/A
16:51:05,00:15:19
16:51:33,N/A
16:55:36,00:12:39
16:56:58,00:14:31
16:58:32,00:17:53
17:02:21,N/A
17:03:17,N/A
17:07:47,00:10:07
17:08:29,00:11:53
17:09:54,00:12:15
17:13:58,00:09:54
17:15:05,N/A
17:16:28,00:09:24
17:16:33,N/A
17:17:57,00:10:37
17:20:10,N/A
17:20:52,00:11:02
17:22:58,00:17:06
17:26:06,00:17:08
17:26:30,00:21:19
17:28:06,N/A
17:30:24,00:21:43
17:31:52,N/A
17:31:53,N/A
17:32:15,00:21:05
17:33:16,N/A
17:33:25,N/A
17:33:37,N/A
17:37:10,N/A
17:42:58,00:13:16
17:43:09,N/A
17:44:30,N/A
17:44:30,00:18:27
17:45:51,N/A
17:47:12,N/A
17:47:16,N/A
17:48:12,00:16:29
17:51:43,N/A
17:55:25,00:11:34
17:56:51,00:13:22
17:59:34,00:12:40
18:03:31,00:10:50
18:05:19,00:10:10
18:05:46,N/A
18:12:01,00:05:56
18:12:31,00:06:56
18:13:58,00:08:59
18:17:26,00:10:13
18:29:30,00:01:49
18:32:13,00:01:50
18:39:14,00:00:00
18:44:27,00:00:00
