arrival_time,wait_time
10:31:32,00:05:55
10:41:02,00:02:25
10:51:54,00:02:16
10:54:13,00:02:34
10:54:57,00:04:21
11:00:06,00:03:13
11:02:01,00:02:36
11:02:18,00:04:24
11:02:21,00:08:19
11:03:01,00:10:25
11:04:20,00:15:24
11:08:02,00:12:20
11:10:55,00:10:52
11:11:43,00:12:40
11:12:36,00:15:05
11:14:53,00:14:15
11:16:32,N/A
11:17:05,N/A
11:18:18,N/A
11:18:49,N/A
11:21:33,00:09:25
11:23:18,00:09:25
11:23:24,00:11:27
11:25:01,00:13:11
11:25:13,N/A
11:26:52,N/A
11:27:29,N/A
11:29:01,00:11:47
11:29:13,00:13:24
11:29:31,N/A
11:31:02,00:12:50
11:31:35,N/A
11:32:02,N/A
11:32:25,N/A
11:32:40,N/A
11:32:58,00:12:41
11:36:35,00:12:55
11:37:17,N/A
11:38:04,N/A
11:38:28,00:12:18
11:38:29,N/A
11:38:49,N/A
11:38:54,N/A
11:41:01,00:11:57
11:44:12,00:13:17
11:44:59,00:13:32
11:45:02,N/A
11:46:12,00:13:42
11:46:24,N/A
11:46:42,N/A
11:46:53,N/A
11:47:10,N/A
11:47:17,N/A
11:49:32,00:11:38
11:49:34,N/A
11:50:02,N/A
11:51:15,00:11:00
11:53:06,00:11:57
11:54:57,N/A
11:55:35,N/A
11:56:44,N/A
11:57:43,00:08:18
11:59:44,00:10:15
11:59:49,N/A
12:00:43,00:10:41
12:02:06,00:10:19
12:07:13,00:09:18
12:08:33,00:11:20
12:10:10,00:12:29
12:10:48,00:14:44
12:16:40,00:13:33
12:18:08,00:13:55
12:22:22,00:12:38
12:23:20,00:14:48
12:25:54,00:13:15
12:27:43,00:14:06
12:32:14,00:14:18
12:33:37,00:15:22
12:35:01,00:18:23
12:37:08,N/A
12:37:29,N/A
12:39:43,00:15:50
12:42:58,00:14:23
12:43:17,00:16:56
12:43:21,N/A
12:44:02,N/A
12:44:12,N/A
12:44:13,N/A
12:46:34,00:18:30
12:46:54,N/A
12:47:57,N/A
12:49:15,00:21:46
12:50:34,N/A
12:51:17,N/A
12:52:45,N/A
12:56:18,00:16:25
12:56:53,00:19:34
12:57:11,N/A
12:58:00,00:21:50
12:58:37,N/A
12:59:55,N/A
13:02:04,00:21:35
13:02:15,N/A
13:02:45,N/A
13:02:49,N/A
13:03:12,N/A
13:04:35,N/A
13:06:27,00:18:32
13:06:30,N/A
13:06:51,N/A
13:07:14,N/A
13:07:55,N/A
13:09:21,N/A
13:10:12,N/A
13:10:13,N/A
13:10:49,N/A
13:11:06,00:16:01
13:13:09,00:16:29
13:17:24,00:15:44
13:18:02,N/A
13:18:05,N/A
13:18:23,N/A
13:19:15,N/A
13:19:40,N/A
13:19:41,N/A
13:20:02,00:15:22
13:20:03,N/A
13:20:11,N/A
13:20:14,N/A
13:20:27,N/A
13:20:40,N/A
13:20:55,N/A
13:21:06,N/A
13:21:15,N/A
13:21:16,N/A
13:22:25,N/A
13:25:47,00:14:01
13:26:58,00:15:58
13:27:02,N/A
13:27:47,00:16:40
13:28:46,N/A
13:30:45,00:15:46
13:33:14,00:15:59
13:33:21,N/A
13:33:22,N/A
13:33:54,N/A
13:36:13,00:16:34
13:36:20,N/A
13:36:20,N/A
13:37:06,N/A
13:38:06,N/A
13:38:21,N/A
13:38:56,N/A
13:39:55,00:16:59
13:40:31,N/A
13:41:49,N/A
13:42:50,N/A
13:43:08,00:16:51
13:43:29,N/A
13:47:45,00:15:50
13:47:46,00:17:15
13:47:48,N/A
13:47:59,N/A
13:49:21,N/A
13:49:21,00:17:22
13:49:48,N/A
13:49:58,N/A
13:49:59,N/A
13:50:37,N/A
13:51:26,N/A
13:52:20,N/A
13:52:25,N/A
13:52:50,00:16:16
13:53:05,N/A
13:56:07,N/A
13:57:10,00:14:23
13:57:59,N/A
13:58:34,N/A
13:58:54,N/A
14:00:04,00:13:16
14:02:47,N/A
14:04:12,00:10:16
14:04:29,N/A
14:08:08,00:08:41
14:09:17,00:08:55
14:11:27,00:09:10
14:12:58,00:10:30
14:14:54,00:09:33
14:20:31,00:05:41
14:24:48,00:04:08
14:25:46,00:04:25
14:34:37,00:03:02
14:37:51,00:02:44
14:40:47,00:01:43
14:44:40,00:03:42
14:51:27,00:02:45
14:55:59,00:01:51
15:00:45,00:01:25
15:02:05,00:02:03
15:02:38,00:02:44
15:08:31,00:02:09
15:11:00,00:03:11
15:11:35,00:03:55
15:12:21,00:04:51
15:16:41,00:02:28
15:19:03,00:01:48
15:19:54,00:02:57
15:21:29,00:06:55
15:21:33,00:10:13
15:22:30,00:10:57
15:26:30,00:08:48
15:27:38,00:09:29
15:28:40,00:09:35
15:29:26,00:12:10
15:29:55,N/A
15:31:07,N/A
15:31:21,N/A
15:34:07,00:10:57
15:34:51,00:11:14
15:34:56,N/A
15:35:47,00:11:18
15:39:11,00:11:09
15:40:07,00:11:19
15:40:13,N/A
15:41:01,N/A
15:41:03,N/A
15:42:37,00:12:27
15:44:55,N/A
15:46:22,00:11:12
15:46:31,00:15:09
15:51:13,00:14:52
15:55:26,00:12:51
15:56:03,00:13:55
15:57:53,00:14:20
15:58:14,00:15:03
15:58:30,N/A
15:58:34,N/A
16:00:11,N/A
16:00:32,N/A
16:01:35,N/A
16:01:41,00:13:45
16:04:10,N/A
16:04:41,N/A
16:04:58,N/A
16:07:27,00:09:13
16:07:53,N/A
16:08:05,N/A
16:11:11,00:06:29
16:12:47,00:07:52
16:14:27,00:08:11
16:15:22,00:09:27
16:16:05,00:10:05
16:19:39,00:08:49
16:21:05,00:10:08
16:23:25,00:09:40
16:24:17,00:13:14
16:24:49,N/A
16:25:16,00:14:22
16:28:21,00:13:13
16:28:46,00:14:40
16:29:28,N/A
16:30:42,N/A
16:32:01,00:14:35
16:33:13,00:15:54
16:34:09,N/A
16:35:48,N/A
16:36:59,N/A
16:39:53,00:10:51
16:40:20,00:11:29
16:42:35,00:12:32
16:46:50,00:10:47
16:46:58,00:16:28
16:48:11,N/A
16:48:48,N/A
16:49:26,00:16:58
16:50:09,N/A
16:51:05,00:17:10
16:51:33,N/A
16:55:36,00:15:53
16:56:58,00:19:27
16:58:32,00:19:22
17:02:21,N/A
17:03:17,N/A
17:07:47,00:12:35
17:08:29,00:13:40
17:09:54,00:13:58
17:13:58,00:11:54
17:15:05,N/A
17:16:28,00:12:06
17:16:33,N/A
17:17:57,00:13:57
17:20:10,N/A
17:20:52,00:19:12
17:22:58,00:20:16
17:26:06,00:21:43
17:26:30,00:25:37
17:28:06,N/A
17:30:24,00:22:56
17:31:52,N/A
17:31:53,N/A
17:32:15,00:23:59
17:33:16,N/A
17:33:25,N/A
17:33:37,N/A
17:37:10,N/A
17:42:58,00:19:59
17:43:09,N/A
17:44:30,N/A
17:44:30,00:20:11
17:45:51,N/A
17:47:12,N/A
17:47:16,N/A
17:48:12,00:18:47
17:51:43,N/A
17:55:25,00:14:48
17:56:51,00:15:23
17:59:34,00:14:47
18:03:31,00:11:58
18:05:19,00:12:38
18:05:46,N/A
18:12:01,00:07:26
18:12:31,00:10:26
18:13:58,00:13:41
18:17:26,00:13:53
18:29:30,00:04:33
18:32:13,00:03:53
18:39:14,00:01:02
18:44:27,00:02:20
