group_id,service_time
3,00:02:59
11,00:05:28
18,00:03:06
19,00:02:00
26,00:01:50
28,00:00:55
33,00:02:31
34,00:01:32
36,00:02:15
47,00:05:22
52,00:03:41
54,00:04:40
58,00:03:40
64,00:01:41
72,00:02:22
74,00:03:01
75,00:02:50
77,00:02:19
79,00:02:52
87,00:02:48
88,00:03:16
92,00:02:50
95,00:03:51
99,00:03:48
100,00:02:03
106,00:01:58
108,00:01:39
115,00:02:58
118,00:02:30
121,00:00:44
124,00:04:21
129,00:00:58
135,00:06:22
137,00:04:15
138,00:15:17
139,00:02:46
141,00:02:55
149,00:01:48
175,00:01:13
181,00:03:31
185,00:02:59
190,00:01:37
191,00:03:13
194,00:01:50
200,00:06:03
201,00:05:28
222,00:01:42
228,00:03:12
233,00:01:46
234,00:01:35
236,00:03:44
246,00:02:10
255,00:05:36
257,00:05:37
264,00:10:04
265,00:01:44
270,00:02:34
283,00:02:28
287,00:01:39
290,00:02:59
293,00:03:28
296,00:03:30
303,00:03:45
306,00:02:06
318,00:04:54
319,00:02:10
320,00:03:04
323,00:02:23
325,00:01:41
330,00:03:27
332,00:02:50
333,00:05:31
335,00:03:59
343,00:04:59
345,00:02:13
354,00:04:58
359,00:10:11
362,00:01:48
368,00:05:11
374,00:03:34
377,00:04:16
381,00:10:17
388,00:06:33
395,00:01:43
398,00:03:13
399,00:02:58
404,00:03:17
408,00:03:08
412,00:03:56
419,00:04:54
426,00:02:56
428,00:01:40
433,00:01:42
439,00:05:49
442,00:04:33
444,00:04:14
449,00:08:58
