arrival_time,wait_time
10:30:18,00:03:45
10:48:23,00:03:24
10:49:29,00:03:59
10:54:55,00:03:31
10:56:45,00:03:34
10:59:45,00:01:42
11:02:37,00:04:31
11:03:58,00:02:12
11:04:10,00:01:54
11:04:57,00:01:12
11:06:23,00:03:50
11:07:16,00:04:38
11:07:45,00:03:38
11:08:20,00:06:47
11:08:51,00:06:42
11:09:30,00:04:09
11:10:37,00:02:48
11:10:50,00:04:16
11:11:52,00:06:49
11:12:17,00:06:49
11:12:46,00:04:07
11:12:53,00:04:23
11:13:05,00:05:31
11:13:56,00:06:59
11:14:15,00:08:17
11:15:47,00:09:53
11:16:17,00:07:06
11:19:17,00:08:22
11:20:02,00:08:55
11:21:03,00:03:41
11:22:37,00:03:37
11:23:53,00:04:05
11:24:05,00:04:39
11:24:09,00:04:54
11:24:42,00:05:22
11:25:43,00:04:35
11:26:07,00:08:42
11:26:41,00:05:04
11:27:20,00:05:37
11:27:28,00:06:01
11:27:42,00:07:45
11:29:35,00:04:32
11:30:01,00:11:36
11:30:19,00:05:39
11:31:28,00:09:20
11:32:40,00:04:10
11:32:56,00:06:03
11:33:17,00:10:55
11:33:34,00:10:14
11:33:37,00:11:57
11:35:01,00:12:27
11:35:41,00:10:27
11:35:45,00:10:12
11:36:34,00:11:58
11:38:20,00:13:15
11:39:14,00:10:43
11:39:19,00:10:29
11:39:46,00:16:02
11:39:53,00:14:07
11:40:15,00:12:02
11:40:27,00:13:27
11:41:13,00:15:46
11:41:57,00:13:39
11:43:00,00:13:52
11:43:04,00:14:55
11:43:20,00:17:28
11:44:42,00:13:18
11:45:02,00:13:07
11:45:10,00:15:11
11:45:29,00:17:46
11:47:59,00:12:44
11:48:11,00:14:59
11:48:30,00:13:07
11:48:32,00:17:34
11:48:45,00:14:18
11:50:48,00:13:54
11:51:04,00:15:32
11:51:46,00:12:37
11:51:48,00:15:04
11:52:24,00:13:18
11:52:45,00:16:18
11:54:45,00:12:16
11:55:05,00:13:14
11:57:21,00:11:57
11:58:35,00:10:37
11:59:07,00:11:15
11:59:11,00:11:01
11:59:44,00:11:49
12:00:33,00:11:00
12:00:58,00:11:12
12:01:49,00:15:12
12:01:58,00:13:09
12:03:12,00:09:54
12:03:55,00:11:37
12:10:09,00:05:25
12:11:37,00:05:03
12:12:42,00:08:56
12:13:17,00:06:01
12:15:08,00:03:04
12:18:33,00:03:10
12:21:37,00:07:15
12:21:43,00:00:45
12:26:44,00:06:03
12:28:34,00:02:06
12:29:24,00:01:00
12:29:59,00:02:36
12:30:00,00:03:17
12:31:16,00:04:05
12:33:28,00:01:46
12:33:45,00:03:17
12:34:05,00:04:56
12:37:22,00:01:16
12:38:06,00:02:13
12:39:36,00:01:40
12:43:40,00:03:13
12:44:10,00:01:10
12:46:09,00:04:00
12:46:10,00:01:06
12:46:27,00:02:07
12:47:07,00:04:59
12:47:28,00:01:31
12:47:32,00:03:59
12:48:25,00:03:44
12:49:56,00:01:28
12:50:13,00:03:03
12:50:57,00:03:06
12:51:13,00:03:21
12:51:59,00:02:40
12:52:43,00:04:41
12:52:48,00:03:04
12:53:30,00:04:00
12:53:41,00:07:38
12:55:12,00:02:30
12:55:31,00:05:15
12:55:38,00:03:29
12:56:34,00:05:50
12:57:44,00:02:53
12:58:49,00:03:16
12:58:49,00:04:31
12:59:46,00:05:37
13:00:12,00:04:03
13:00:29,00:04:44
13:00:45,00:06:03
13:00:54,00:04:49
13:00:59,00:07:43
13:01:56,00:05:57
13:05:31,00:01:23
13:05:34,00:03:04
13:06:17,00:02:43
13:06:53,00:02:28
13:07:07,00:03:15
13:07:16,00:04:25
13:07:32,00:03:35
13:07:52,00:04:44
13:07:53,00:05:00
13:07:56,00:06:05
13:08:58,00:05:14
13:09:09,00:08:08
13:09:13,00:06:57
13:10:36,00:05:28
13:11:03,00:06:55
13:11:38,00:08:16
13:11:56,00:06:01
13:12:15,00:06:18
13:12:26,00:09:33
13:14:16,00:06:34
13:14:30,00:05:21
13:16:40,00:06:50
13:16:43,00:06:30
13:17:03,00:10:03
13:17:16,00:07:11
13:18:05,00:08:54
13:18:17,00:08:07
13:19:15,00:09:12
13:21:03,00:08:35
13:21:13,00:09:24
13:21:25,00:15:27
13:21:26,00:08:41
13:22:29,00:08:33
13:22:38,00:11:48
13:22:39,00:08:51
13:23:08,00:09:39
13:25:06,00:09:26
13:25:14,00:13:26
13:25:17,00:13:06
13:25:19,00:11:11
13:26:02,00:12:14
13:26:49,00:13:23
13:26:49,00:14:06
13:26:54,00:15:16
13:27:11,00:16:09
13:27:47,00:17:59
13:27:52,00:18:25
13:28:03,00:16:29
13:29:13,00:15:56
13:29:19,00:17:28
13:29:34,00:18:03
13:29:49,00:17:20
13:30:26,00:20:49
13:31:14,00:20:09
13:32:11,00:16:00
13:32:38,00:16:44
13:32:38,00:22:42
13:32:55,00:17:49
13:33:52,N/A
13:34:01,N/A
13:34:22,N/A
13:34:47,00:26:51
13:36:23,00:18:12
13:36:27,N/A
13:36:53,00:17:15
13:36:59,00:21:42
13:37:30,N/A
13:37:31,N/A
13:38:27,00:17:47
13:39:06,00:18:11
13:40:15,00:16:57
13:40:37,00:18:42
13:40:49,N/A
13:40:59,00:18:16
13:41:33,N/A
13:42:59,00:17:21
13:43:27,00:18:36
13:43:47,N/A
13:44:20,N/A
13:46:18,00:16:46
13:47:11,00:15:04
13:47:19,00:21:51
13:48:05,00:18:04
13:48:24,00:19:50
13:48:55,00:17:03
13:49:17,00:18:55
13:49:18,00:18:25
13:50:22,00:23:25
13:50:33,N/A
13:50:47,00:20:07
13:50:55,N/A
13:51:05,N/A
13:51:24,00:21:12
13:55:08,00:16:37
13:55:12,00:17:20
13:55:56,00:17:37
13:56:03,00:18:05
13:56:08,N/A
13:57:32,00:17:33
13:57:49,00:17:51
13:59:35,00:15:48
13:59:41,00:15:57
13:59:53,00:18:35
14:00:29,00:16:43
14:01:06,00:16:29
14:03:33,00:14:07
14:03:59,00:16:21
14:05:34,00:13:30
14:05:36,N/A
14:05:36,00:13:51
14:05:52,N/A
14:06:20,00:14:47
14:09:36,00:10:48
14:09:48,00:15:39
14:12:59,00:08:24
14:13:14,00:11:48
14:19:03,00:04:24
14:19:48,00:04:13
14:21:21,00:06:07
14:23:04,00:02:33
14:24:01,00:03:07
14:24:22,00:02:44
14:29:09,00:04:19
14:32:01,00:02:25
14:38:27,00:02:18
14:41:47,00:01:45
14:45:45,00:01:35
14:50:12,00:02:56
14:51:39,00:02:09
14:55:11,00:01:44
14:58:59,00:01:21
15:00:08,00:01:16
15:02:16,00:02:37
15:02:32,00:01:33
15:02:58,00:02:56
15:05:34,00:02:43
15:06:20,00:02:00
15:07:50,00:01:57
15:11:08,00:02:38
15:11:27,00:04:09
15:11:41,00:02:05
15:13:01,00:02:16
15:13:25,00:02:18
15:17:04,00:05:30
15:17:50,00:01:52
15:20:19,00:01:37
15:21:19,00:01:29
15:22:46,00:01:43
15:24:04,00:03:04
15:26:07,00:01:24
15:27:45,00:01:46
15:28:36,00:03:26
15:28:47,00:06:18
15:30:34,00:03:13
15:33:53,00:03:21
15:33:59,00:02:07
15:36:28,00:03:36
15:37:30,00:04:31
15:37:33,00:05:41
15:37:34,00:03:07
15:38:56,00:03:30
15:39:39,00:02:21
15:39:57,00:08:04
15:40:24,00:03:53
15:40:44,00:05:05
15:40:58,00:07:33
15:42:55,00:03:11
15:43:43,00:03:58
15:44:10,00:04:59
15:46:29,00:03:14
15:46:40,00:03:08
15:46:59,00:03:57
15:47:25,00:03:11
15:48:55,00:04:51
15:49:52,00:02:11
15:50:04,00:03:30
15:53:42,00:00:49
15:53:47,00:01:51
15:53:48,00:01:53
15:54:21,00:02:05
15:57:16,00:02:13
15:57:43,00:03:21
15:58:16,00:02:48
15:59:01,00:02:44
15:59:42,00:02:48
16:00:34,00:02:24
16:01:06,00:04:37
16:01:14,00:01:29
16:03:30,00:02:35
16:03:38,00:03:41
16:04:47,00:02:28
16:06:17,00:02:01
16:06:44,00:06:05
16:06:55,00:03:10
16:07:36,00:01:22
16:08:17,00:02:04
16:09:11,00:05:30
16:09:23,00:02:42
16:11:05,00:01:04
16:11:58,00:01:22
16:12:28,00:04:13
16:12:29,00:04:34
16:14:52,00:01:00
16:16:11,00:02:36
16:17:42,00:01:41
16:18:52,00:01:39
16:19:24,00:03:48
16:21:46,00:04:13
16:24:52,00:02:13
16:25:15,00:02:26
16:25:31,00:04:02
16:27:52,00:01:09
16:27:53,00:05:56
16:28:06,00:01:23
16:29:30,00:03:20
16:29:58,00:01:04
16:30:54,00:05:03
16:32:43,00:04:13
16:34:51,00:02:09
16:35:45,00:02:52
16:37:52,00:02:46
16:39:18,00:02:27
16:39:58,00:02:18
16:40:13,00:03:46
16:41:32,00:01:47
16:43:10,00:10:33
16:44:48,00:04:56
16:46:29,00:02:06
16:47:23,00:05:40
16:49:28,00:01:48
16:51:18,00:02:47
16:51:18,00:02:55
16:51:22,00:08:13
16:51:32,00:03:21
16:52:03,00:03:25
16:55:14,00:02:31
16:56:25,00:03:00
16:58:06,00:04:42
17:02:19,00:02:00
17:04:00,00:02:02
17:04:16,00:01:39
17:04:59,00:04:53
17:05:15,00:01:47
17:06:03,00:02:14
17:06:08,00:05:13
17:07:32,00:05:16
17:09:17,00:01:18
17:11:04,00:02:52
17:11:47,00:04:42
17:14:08,00:01:34
17:14:26,00:04:49
17:14:56,00:01:25
17:15:08,00:03:23
17:16:02,00:05:18
17:19:08,00:02:00
17:19:45,00:01:41
17:21:21,00:02:42
17:21:31,00:01:28
17:21:49,00:04:18
17:24:41,00:01:52
17:25:06,00:01:49
17:26:14,00:02:32
17:26:48,00:03:34
17:28:04,00:03:22
17:28:31,00:01:57
17:29:15,00:04:59
17:30:29,00:03:04
17:31:05,00:05:28
17:31:46,00:02:42
17:32:38,00:04:01
17:33:15,00:02:26
17:33:29,00:04:32
17:34:58,00:03:06
17:35:05,00:05:27
17:35:39,00:05:06
17:37:04,00:03:45
17:40:34,00:00:59
17:41:00,00:04:42
17:41:46,00:06:40
17:42:08,00:03:17
17:43:20,00:02:56
17:44:59,00:02:57
17:46:58,00:03:13
17:47:09,00:05:17
17:48:08,00:01:24
17:48:15,00:01:34
17:50:16,00:01:13
17:51:04,00:03:18
17:53:23,00:03:35
17:54:56,00:06:22
17:55:25,00:07:17
17:57:38,00:01:53
17:59:34,00:02:23
18:00:46,00:05:30
18:03:55,00:01:38
18:05:01,00:03:59
18:07:28,00:03:53
18:08:24,00:02:17
18:11:38,00:03:55
18:12:02,00:03:07
18:13:16,00:04:13
18:13:24,00:03:19
18:25:08,00:00:50
18:29:02,00:01:45
18:34:00,00:01:28
18:38:33,00:01:30
18:47:51,00:05:00
