group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:36:13,00:00:00,10:36:13,00:01:46,00:01:46,h1
2,2,Served,10:40 - 10:50,10:42:09,00:00:00,10:42:09,00:02:30,00:02:30,k1
3,2,Served,10:40 - 10:50,10:42:01,00:00:00,10:42:01,00:01:06,00:01:06,h1
4,2,Served,10:50 - 11:00,10:53:57,00:00:00,10:53:57,00:01:59,00:01:59,k1
5,2,Served,10:50 - 11:00,10:56:17,00:00:00,10:56:17,00:06:35,00:06:35,k1
6,1,Served,10:50 - 11:00,10:59:34,00:00:00,10:59:34,00:02:21,00:02:21,h1
7,1,Served,10:50 - 11:00,10:54:42,00:00:00,10:54:42,00:02:14,00:02:14,h1
8,2,Served,10:50 - 11:00,10:52:36,00:00:00,10:52:36,00:01:36,00:01:36,h1
9,1,Served,11:00 - 11:10,11:06:40,00:00:00,11:06:40,00:01:46,00:01:46,k3
10,1,Served,11:00 - 11:10,11:08:22,00:00:00,11:08:22,00:02:22,00:02:22,k1
11,2,Served,11:00 - 11:10,11:04:22,00:00:00,11:04:22,00:09:41,00:09:41,k2
12,2,Served,11:00 - 11:10,11:00:14,00:00:00,11:00:14,00:03:24,00:03:24,k2
13,4,Served,11:00 - 11:10,11:08:03,00:00:00,11:08:03,00:03:36,00:03:36,h1
14,2,Served,11:00 - 11:10,11:05:21,00:00:00,11:05:21,00:02:06,00:02:06,k1
15,2,Served,11:00 - 11:10,11:01:41,00:00:00,11:01:41,00:02:24,00:02:24,k3
16,2,Served,11:00 - 11:10,11:02:49,00:00:03,11:02:52,00:01:40,00:01:43,k1
17,3,Served,11:00 - 11:10,11:02:33,00:00:00,11:02:33,00:04:30,00:04:30,h1
18,2,Served,11:10 - 11:20,11:15:20,00:01:44,11:17:04,00:02:30,00:04:14,k2
19,1,Served,11:10 - 11:20,11:14:42,00:00:00,11:14:42,00:02:22,00:02:22,k2
20,2,Served,11:10 - 11:20,11:19:56,00:00:00,11:19:56,00:02:12,00:02:12,k1
21,2,Served,11:10 - 11:20,11:11:26,00:00:13,11:11:39,00:01:01,00:01:14,h1
22,3,Served,11:10 - 11:20,11:12:44,00:00:00,11:12:44,00:05:44,00:05:44,h1
23,3,Served,11:10 - 11:20,11:15:03,00:00:50,11:15:53,00:02:49,00:03:39,k1
24,3,Served,11:10 - 11:20,11:17:53,00:00:12,11:18:05,00:03:11,00:03:23,k3
25,1,Served,11:10 - 11:20,11:11:08,00:00:00,11:11:08,00:06:57,00:06:57,k3
26,2,Served,11:10 - 11:20,11:14:22,00:00:00,11:14:22,00:01:31,00:01:31,k1
27,3,Served,11:10 - 11:20,11:18:41,00:00:01,11:18:42,00:01:14,00:01:15,k1
28,2,Served,11:10 - 11:20,11:12:06,00:00:11,11:12:17,00:01:24,00:01:35,k1
29,2,Served,11:10 - 11:20,11:10:54,00:00:00,11:10:54,00:01:23,00:01:23,k1
30,2,Served,11:10 - 11:20,11:18:49,00:00:45,11:19:34,00:02:51,00:03:36,k2
31,1,Served,11:10 - 11:20,11:18:37,00:00:00,11:18:37,00:01:52,00:01:52,h1
32,2,Served,11:20 - 11:30,11:28:03,00:05:09,11:33:12,00:01:55,00:07:04,k3
