arrival_time,in_queue_time
10:05:52,00:00:00
10:38:49,00:00:00
10:45:09,00:00:00
10:50:48,00:00:00
10:51:56,00:00:00
10:52:47,00:01:09
10:56:08,00:00:00
10:59:43,00:00:00
11:01:04,00:00:00
11:01:44,00:01:41
11:02:05,00:03:26
11:03:09,00:03:41
11:04:35,00:02:24
11:06:32,00:01:31
11:08:18,00:02:24
11:09:43,00:03:00
11:10:01,00:05:11
11:12:25,00:04:01
11:12:39,00:03:55
11:13:02,00:07:57
11:13:19,00:08:10
11:13:20,00:08:49
11:13:32,00:12:35
11:13:51,00:15:04
11:14:29,00:14:50
11:15:36,00:15:51
11:17:50,00:16:13
11:17:51,00:17:13
11:18:27,00:16:42
11:18:37,N/A
11:19:32,N/A
11:21:41,00:15:13
11:22:06,00:16:40
11:22:37,00:16:26
11:23:40,N/A
11:23:43,N/A
11:23:56,N/A
11:24:07,N/A
11:24:19,N/A
11:24:25,N/A
11:24:47,N/A
11:25:44,N/A
11:26:18,00:13:34
11:27:23,N/A
11:27:26,N/A
11:27:33,N/A
11:28:13,N/A
11:28:26,N/A
11:28:55,N/A
11:30:18,00:12:17
11:30:28,00:12:21
11:30:32,N/A
11:31:46,00:12:04
11:31:47,N/A
11:32:51,N/A
11:33:26,N/A
11:35:20,00:10:46
11:35:39,00:11:30
11:36:15,00:12:25
11:37:01,00:13:19
11:37:40,N/A
11:37:52,N/A
11:37:53,N/A
11:37:57,N/A
11:37:59,N/A
11:38:58,00:12:45
11:39:24,00:13:26
11:40:15,00:14:13
11:40:16,N/A
11:40:40,N/A
11:41:30,N/A
11:41:46,N/A
11:43:59,00:13:02
11:44:14,00:13:33
11:45:19,00:15:19
11:46:13,00:15:51
11:46:17,N/A
11:46:38,N/A
11:47:22,00:16:03
11:48:07,N/A
11:48:37,N/A
11:48:38,N/A
11:48:41,00:15:51
11:49:08,N/A
11:49:29,N/A
11:49:52,N/A
11:50:50,00:15:28
11:51:20,N/A
11:51:55,00:14:35
11:52:22,N/A
11:52:53,00:16:18
11:54:45,00:15:58
11:54:52,N/A
11:54:58,N/A
11:56:54,N/A
11:58:04,00:16:37
11:58:10,00:18:49
11:59:38,N/A
12:02:09,00:14:56
12:02:11,00:15:38
12:05:27,00:14:28
12:06:01,00:16:39
12:06:08,N/A
12:07:53,00:18:57
12:09:23,00:18:04
12:10:08,00:18:33
12:10:21,N/A
12:10:36,N/A
12:10:40,N/A
12:10:50,00:19:08
12:13:00,N/A
12:13:53,N/A
12:17:59,00:13:08
12:18:54,00:13:31
12:22:20,00:11:12
12:22:49,00:12:26
12:23:49,00:13:31
12:23:52,00:14:53
12:26:39,N/A
12:27:48,00:11:23
12:29:16,00:12:22
12:34:32,00:07:31
12:35:48,00:06:55
12:36:48,00:08:07
12:38:22,00:07:56
12:38:51,00:08:19
12:39:27,00:10:45
12:39:30,00:11:51
12:43:42,00:08:38
12:43:53,00:09:40
12:45:05,00:11:57
12:45:21,00:12:04
12:46:33,00:13:45
12:48:50,00:12:05
12:49:06,00:12:57
12:49:09,00:14:20
12:49:15,N/A
12:49:18,N/A
12:51:10,00:13:27
12:51:12,N/A
12:51:22,00:14:02
12:53:16,00:13:25
12:54:14,00:13:06
12:55:30,N/A
12:55:39,N/A
12:55:41,N/A
12:57:49,00:12:45
12:59:23,00:11:51
12:59:53,N/A
13:01:03,00:12:36
13:01:22,00:14:20
13:01:23,N/A
13:01:32,N/A
13:01:47,N/A
13:02:26,00:16:28
13:03:10,N/A
13:03:42,00:17:55
13:04:28,N/A
13:05:09,00:17:33
13:05:38,00:19:38
13:06:30,N/A
13:07:37,00:18:19
13:07:39,00:20:00
13:08:29,N/A
13:08:35,N/A
13:09:43,N/A
13:09:56,N/A
13:10:15,N/A
13:10:17,N/A
13:11:13,00:16:33
13:11:24,00:18:11
13:11:36,N/A
13:12:57,N/A
13:14:17,00:16:13
13:14:44,N/A
13:14:46,N/A
13:15:03,N/A
13:16:03,00:16:48
13:16:32,N/A
13:16:41,N/A
13:17:12,N/A
13:17:32,N/A
13:17:46,N/A
13:18:09,N/A
13:18:50,N/A
13:19:38,00:13:44
13:21:01,N/A
13:21:13,N/A
13:21:21,N/A
13:21:54,00:12:38
13:21:56,N/A
13:22:09,N/A
13:22:12,N/A
13:22:57,00:12:18
13:23:03,N/A
13:23:54,N/A
13:24:00,N/A
13:24:20,N/A
13:24:22,N/A
13:24:29,N/A
13:24:56,N/A
13:25:04,N/A
13:25:19,00:11:12
13:25:22,N/A
13:25:40,N/A
13:26:53,00:10:01
13:28:01,00:13:26
13:28:05,00:14:19
13:28:18,N/A
13:28:57,N/A
13:30:20,00:12:47
13:31:32,00:13:56
13:31:49,N/A
13:31:50,N/A
13:32:31,N/A
13:32:59,00:15:35
13:33:46,00:16:07
13:35:46,00:15:27
13:35:55,00:17:37
13:36:27,N/A
13:36:34,00:18:46
13:36:41,N/A
13:37:36,00:17:50
13:37:54,N/A
13:38:18,N/A
13:39:00,N/A
13:39:01,N/A
13:39:22,N/A
13:39:35,N/A
13:39:58,N/A
13:39:59,N/A
13:40:08,N/A
13:40:25,N/A
13:41:33,00:17:29
13:42:12,N/A
13:42:26,00:17:28
13:44:22,00:15:57
13:44:58,N/A
13:45:28,N/A
13:45:28,N/A
13:48:13,00:14:18
13:48:32,N/A
13:49:09,00:15:56
13:49:15,N/A
13:49:24,N/A
13:49:34,N/A
13:49:44,N/A
13:50:21,00:14:57
13:50:40,N/A
13:51:35,00:18:46
13:52:00,N/A
13:52:24,N/A
13:52:49,N/A
13:53:07,N/A
13:53:23,N/A
13:53:26,N/A
13:54:11,00:16:18
13:54:27,N/A
13:54:34,N/A
13:54:59,N/A
13:55:04,N/A
13:55:13,N/A
13:55:16,N/A
14:02:38,00:10:24
14:03:02,00:10:19
14:06:35,00:08:39
14:06:37,00:09:57
14:07:39,00:09:09
14:07:47,00:10:04
14:08:07,00:11:57
14:08:35,00:12:15
14:08:42,N/A
14:09:24,N/A
14:15:31,00:05:22
14:17:20,00:04:37
14:18:53,00:03:09
14:19:56,00:03:37
14:20:35,00:03:01
14:24:49,00:01:39
14:27:39,00:00:00
14:29:48,00:02:05
14:31:58,00:00:22
14:34:22,00:00:00
14:34:29,00:00:21
14:36:08,00:00:00
14:40:55,00:00:00
14:41:55,00:00:00
14:42:08,00:00:00
14:44:58,00:00:00
14:52:06,00:00:00
14:57:07,00:00:00
14:59:17,00:00:00
14:59:23,00:00:00
15:00:10,00:00:24
15:01:04,00:01:36
15:04:18,00:00:00
15:05:16,00:00:00
15:08:42,00:00:00
15:11:43,00:00:00
15:14:52,00:01:00
15:15:44,00:01:49
15:16:11,00:04:15
15:16:56,00:03:36
15:17:22,00:06:10
15:18:07,00:06:24
15:18:23,00:07:11
15:18:51,00:07:41
15:19:34,00:08:51
15:21:25,00:08:56
15:22:20,00:09:30
15:22:31,00:09:22
15:24:43,00:09:19
15:25:50,00:08:29
15:25:51,00:10:00
15:25:58,00:10:35
15:26:27,00:11:52
15:26:46,00:12:41
15:27:27,N/A
15:27:52,N/A
15:30:53,00:09:57
15:31:14,00:09:52
15:32:10,00:10:29
15:32:12,00:10:40
15:32:56,N/A
15:33:26,N/A
15:34:23,00:10:33
15:34:46,00:12:21
15:34:56,N/A
15:35:25,N/A
15:36:21,00:11:40
15:38:10,00:10:47
15:38:39,00:13:47
15:39:31,00:13:31
15:40:35,N/A
15:43:33,00:11:58
15:44:00,00:11:54
15:44:48,00:12:18
15:45:34,00:15:10
15:45:36,00:15:49
15:45:54,N/A
15:46:29,N/A
15:47:32,00:15:47
15:48:03,00:16:13
15:48:34,N/A
15:48:54,N/A
15:49:01,00:17:33
15:49:58,N/A
15:50:46,N/A
15:51:30,N/A
15:52:53,00:14:31
15:53:13,00:15:35
15:53:23,N/A
15:55:37,00:13:43
15:55:40,N/A
15:57:23,00:14:19
15:57:37,00:15:09
15:57:42,N/A
15:57:58,N/A
15:58:50,N/A
15:59:58,N/A
16:01:27,00:12:33
16:02:42,00:14:35
16:02:46,N/A
16:02:46,N/A
16:03:17,N/A
16:05:41,00:12:40
16:06:01,00:15:06
16:06:05,N/A
16:06:14,N/A
16:09:12,00:17:36
16:09:22,00:19:10
16:09:31,00:20:11
16:11:10,00:18:56
16:13:36,00:17:37
16:13:52,00:18:50
