arrival_time,wait_time
10:05:44,00:01:32
10:44:37,00:05:11
10:44:39,00:01:31
10:51:37,00:03:43
10:58:21,00:01:39
10:58:36,00:05:05
11:03:18,00:01:35
11:03:27,00:02:56
11:04:10,00:02:38
11:05:10,00:03:28
11:05:44,00:03:23
11:07:44,00:04:54
11:08:55,00:03:29
11:09:23,00:04:11
11:09:57,00:07:06
11:10:03,00:06:57
11:10:55,00:08:38
11:11:29,00:07:00
11:13:21,00:08:58
11:15:25,00:06:33
11:15:48,00:08:29
11:16:21,00:07:50
11:17:48,00:14:29
11:18:24,00:07:26
11:19:36,00:08:31
11:19:37,00:11:37
11:21:34,00:12:12
11:22:32,00:14:07
11:22:49,00:13:52
11:23:07,00:16:39
11:23:57,00:13:49
11:24:28,00:14:48
11:26:19,00:17:00
11:26:59,00:17:15
11:27:06,00:17:43
11:28:57,00:17:17
11:29:24,N/A
11:29:30,N/A
11:29:39,N/A
11:29:59,N/A
11:30:45,N/A
11:31:05,N/A
11:31:07,N/A
11:31:19,00:15:41
11:31:21,N/A
11:31:54,N/A
11:32:53,00:15:12
11:33:04,N/A
11:33:52,00:15:25
11:34:27,N/A
11:34:51,N/A
11:35:09,N/A
11:35:28,N/A
11:35:46,N/A
11:35:51,N/A
11:36:14,N/A
11:39:15,00:10:27
11:40:19,00:10:46
11:41:21,00:09:47
11:41:42,00:11:52
11:42:18,00:10:53
11:43:40,00:10:48
11:44:10,N/A
11:44:13,N/A
11:44:19,00:12:53
11:44:29,N/A
11:44:34,N/A
11:44:45,N/A
11:46:00,00:12:07
11:48:05,00:10:21
11:48:24,00:14:50
11:48:25,00:16:08
11:48:32,N/A
11:49:25,00:18:08
11:49:46,00:19:18
11:50:07,N/A
11:52:17,00:19:17
11:53:34,00:17:50
11:53:55,00:19:53
11:53:58,00:23:06
11:54:54,00:20:21
11:56:16,N/A
11:56:23,N/A
11:56:44,N/A
11:57:37,00:18:52
11:58:17,00:19:58
11:58:29,00:20:31
11:58:55,N/A
11:59:54,N/A
12:01:02,N/A
12:05:42,00:15:10
12:06:26,00:16:06
12:07:08,N/A
12:08:15,00:15:03
12:09:00,N/A
12:10:56,00:15:14
12:11:37,00:15:46
12:11:51,00:17:06
12:13:33,N/A
12:13:45,N/A
12:15:41,00:17:14
12:18:36,00:12:43
12:19:29,00:13:59
12:21:41,00:13:25
12:22:41,00:14:33
12:25:14,00:12:30
12:25:23,00:16:37
12:25:30,00:13:57
12:26:40,00:15:12
12:27:01,00:16:17
12:27:57,00:18:01
12:30:40,00:18:14
12:31:04,N/A
12:31:51,00:15:37
12:32:00,N/A
12:38:16,00:14:06
12:38:49,00:13:34
12:39:22,00:15:50
12:40:25,00:16:14
12:40:29,00:15:48
12:41:47,00:16:35
12:42:11,00:18:32
12:42:26,00:17:20
12:43:02,N/A
12:43:24,00:18:44
12:43:27,N/A
12:45:34,N/A
12:47:04,00:15:22
12:47:51,00:15:54
12:48:21,N/A
12:49:21,00:14:24
12:50:45,N/A
12:51:45,N/A
12:53:17,00:12:10
12:54:17,00:10:59
12:54:30,N/A
12:54:36,N/A
12:55:14,00:11:52
12:56:41,00:11:30
12:57:01,00:12:12
12:57:03,N/A
12:57:38,N/A
12:57:48,N/A
12:57:55,N/A
12:58:33,00:11:50
12:58:43,N/A
12:58:51,N/A
13:00:04,00:11:05
13:00:37,N/A
13:01:06,00:11:38
13:01:49,N/A
13:02:13,N/A
13:02:13,00:11:26
13:02:58,00:11:54
13:03:10,N/A
13:04:07,00:12:03
13:04:14,00:13:32
13:04:31,N/A
13:05:24,00:11:42
13:06:09,00:15:08
13:06:16,N/A
13:06:47,N/A
13:06:53,N/A
13:07:19,00:12:34
13:08:09,N/A
13:08:11,N/A
13:09:00,00:12:25
13:09:07,N/A
13:10:52,00:12:18
13:10:57,00:12:26
13:11:04,N/A
13:11:52,00:12:18
13:12:40,N/A
13:14:04,00:12:38
13:14:43,00:16:14
13:16:07,00:13:16
13:16:37,00:17:57
13:17:04,N/A
13:17:14,00:16:18
13:17:23,N/A
13:17:28,N/A
13:17:31,N/A
13:17:43,N/A
13:17:51,00:21:56
13:18:47,N/A
13:18:50,N/A
13:19:28,N/A
13:20:02,00:17:20
13:20:07,N/A
13:20:07,N/A
13:20:22,N/A
13:21:09,N/A
13:21:16,N/A
13:21:33,00:17:43
13:21:50,00:18:27
13:22:31,N/A
13:23:07,N/A
13:23:48,00:17:14
13:24:12,00:19:02
13:24:26,00:18:10
13:24:57,N/A
13:24:58,N/A
13:25:13,N/A
13:26:36,N/A
13:27:38,00:16:07
13:28:24,N/A
13:29:21,N/A
13:29:24,00:15:29
13:29:42,N/A
13:30:33,N/A
13:31:04,00:15:50
13:31:13,N/A
13:31:47,N/A
13:32:33,N/A
13:34:17,00:13:09
13:34:54,00:15:19
13:35:17,N/A
13:35:28,N/A
13:36:03,N/A
13:36:04,N/A
13:36:07,N/A
13:37:10,N/A
13:38:01,00:12:02
13:38:38,N/A
13:38:44,N/A
13:38:46,N/A
13:39:15,N/A
13:39:20,00:14:46
13:39:26,N/A
13:39:30,N/A
13:41:01,00:12:07
13:41:55,00:15:14
13:42:44,00:13:54
13:42:57,00:14:48
13:45:04,00:19:14
13:45:54,00:14:56
13:47:34,00:14:53
13:48:01,00:17:01
13:48:04,00:17:34
13:48:50,N/A
13:49:02,N/A
13:49:16,N/A
13:49:29,N/A
13:49:35,N/A
13:49:53,N/A
13:49:54,N/A
13:50:07,00:17:52
13:51:18,00:18:26
13:52:09,N/A
13:53:36,00:17:05
13:53:45,N/A
13:53:46,N/A
13:54:55,00:17:00
13:54:58,N/A
13:57:07,00:17:18
13:57:57,00:16:23
13:58:03,00:21:25
14:02:18,00:14:12
14:04:27,00:13:52
14:05:07,00:15:04
14:06:59,00:14:07
14:07:38,00:13:53
14:07:39,N/A
14:08:48,00:14:55
14:08:52,N/A
14:11:14,00:12:46
14:12:17,00:16:41
14:13:01,00:13:28
14:14:32,00:13:43
14:15:55,00:13:32
14:17:14,00:15:14
14:17:28,N/A
14:17:32,N/A
14:20:17,00:13:59
14:22:15,00:12:52
14:25:47,00:09:13
14:26:46,00:10:44
14:26:50,00:10:15
14:33:01,00:08:49
14:36:36,00:04:23
14:39:55,00:05:49
14:46:37,00:02:23
14:47:42,00:05:39
14:51:09,00:02:06
14:51:17,00:05:19
14:56:05,00:08:52
14:58:10,00:02:55
14:58:22,00:04:37
14:59:28,00:04:24
15:00:04,00:06:02
15:00:42,00:06:16
15:05:58,00:01:52
15:06:41,00:05:41
15:09:36,00:04:30
15:10:37,00:05:32
15:12:24,00:03:55
15:12:41,00:05:21
15:14:57,00:03:29
15:15:08,00:06:47
15:15:19,00:07:41
15:16:01,00:11:42
15:17:19,00:07:29
15:18:09,00:08:52
15:18:24,00:11:31
15:21:31,00:11:46
15:21:39,00:10:03
15:22:19,00:14:06
15:25:58,00:09:57
15:26:58,00:11:59
15:27:01,00:12:43
15:27:32,00:14:13
15:28:07,00:13:27
15:28:41,00:15:35
15:29:06,00:14:24
15:29:46,00:14:56
15:30:00,00:18:13
15:30:09,N/A
15:30:12,N/A
15:34:00,00:13:23
15:34:14,00:17:39
15:34:40,N/A
15:35:26,N/A
15:37:30,00:18:09
15:38:06,00:17:52
15:39:03,00:18:30
15:41:12,00:16:19
15:45:44,00:13:04
15:46:31,00:13:43
15:47:03,00:13:30
15:47:24,00:16:03
15:47:30,00:16:23
15:47:34,00:18:20
15:48:12,N/A
15:48:53,00:16:58
15:49:26,N/A
15:49:54,N/A
