time,length
00:00:00,0
10:05:52,1
10:05:52,0
10:38:49,1
10:38:49,0
10:45:09,1
10:45:09,0
10:50:48,1
10:50:48,0
10:51:56,1
10:51:56,0
10:52:47,1
10:53:56,0
10:56:08,1
10:56:08,0
10:59:43,1
10:59:43,0
11:01:04,1
11:01:04,0
11:01:44,1
11:02:05,2
11:03:09,3
11:03:25,2
11:04:35,3
11:05:31,2
11:06:32,3
11:06:50,2
11:06:59,1
11:08:03,0
11:08:18,1
11:09:43,2
11:10:01,3
11:10:42,2
11:12:25,3
11:12:39,4
11:12:43,3
11:13:02,4
11:13:19,5
11:13:20,6
11:13:32,7
11:13:51,8
11:14:29,9
11:15:12,8
11:15:36,9
11:16:26,8
11:16:34,7
11:17:50,8
11:17:51,9
11:18:27,10
11:20:59,9
11:21:29,8
11:21:41,9
11:22:06,10
11:22:09,9
11:22:37,10
11:26:07,9
11:26:18,10
11:28:55,9
11:29:19,8
11:30:18,9
11:30:28,10
11:31:27,9
11:31:46,10
11:34:03,9
11:35:04,8
11:35:09,7
11:35:20,8
11:35:39,9
11:36:15,10
11:36:54,9
11:37:01,10
11:38:46,9
11:38:58,10
11:39:03,9
11:39:24,10
11:39:52,9
11:40:15,10
11:42:35,9
11:42:49,8
11:43:50,7
11:43:59,8
11:44:14,9
11:45:19,10
11:46:06,9
11:46:13,10
11:47:09,9
11:47:22,10
11:48:40,9
11:48:41,10
11:50:20,9
11:50:50,10
11:51:43,9
11:51:55,10
11:52:50,9
11:52:53,10
11:54:28,9
11:54:45,10
11:57:01,9
11:57:47,8
11:58:04,9
11:58:10,10
12:00:38,9
12:02:04,8
12:02:09,9
12:02:11,10
12:03:25,9
12:04:32,8
12:05:27,9
12:06:01,10
12:06:18,9
12:06:30,8
12:07:53,9
12:09:11,8
12:09:23,9
12:10:08,10
12:10:43,9
12:10:50,10
12:14:41,9
12:16:59,8
12:17:05,7
12:17:49,6
12:17:59,7
12:18:54,8
12:19:55,7
12:22:20,8
12:22:40,7
12:22:49,8
12:23:49,9
12:23:52,10
12:26:50,9
12:27:27,8
12:27:48,9
12:28:41,8
12:29:16,9
12:29:58,8
12:31:07,7
12:32:25,6
12:33:32,5
12:34:32,6
12:35:15,5
12:35:48,6
12:36:48,7
12:37:20,6
12:38:22,7
12:38:45,6
12:38:51,7
12:39:11,6
12:39:27,7
12:39:30,8
12:41:38,7
12:42:03,6
12:42:43,5
12:43:42,6
12:43:53,7
12:44:55,6
12:45:05,7
12:45:21,8
12:46:18,7
12:46:33,8
12:47:10,7
12:48:50,8
12:49:06,9
12:49:09,10
12:50:12,9
12:51:10,10
12:51:21,9
12:51:22,10
12:52:20,9
12:53:16,10
12:53:33,9
12:54:14,10
12:57:02,9
12:57:25,8
12:57:49,9
12:59:23,10
13:00:18,9
13:00:55,8
13:01:03,9
13:01:22,10
13:02:03,9
13:02:26,10
13:03:29,9
13:03:42,10
13:04:37,9
13:05:09,10
13:05:24,9
13:05:38,10
13:06:41,9
13:07:20,8
13:07:37,9
13:07:39,10
13:10:34,9
13:11:13,10
13:11:14,9
13:11:24,10
13:13:39,9
13:14:17,10
13:15:42,9
13:16:03,10
13:18:54,9
13:19:38,10
13:21:37,9
13:21:54,10
13:22:42,9
13:22:57,10
13:25:16,9
13:25:19,10
13:25:56,9
13:26:53,10
13:27:39,9
13:27:46,8
13:28:01,9
13:28:05,10
13:29:35,9
13:30:20,10
13:30:30,9
13:31:32,10
13:32:51,9
13:32:59,10
13:33:22,9
13:33:46,10
13:34:32,9
13:35:15,8
13:35:46,9
13:35:55,10
13:36:31,9
13:36:34,10
13:36:54,9
13:37:36,10
13:41:27,9
13:41:33,10
13:42:24,9
13:42:26,10
13:43:07,9
13:44:22,10
13:45:28,9
13:48:13,10
13:48:34,9
13:49:09,10
13:49:53,9
13:50:21,10
13:51:13,9
13:51:35,10
13:53:32,9
13:54:11,10
13:55:20,9
13:55:26,8
13:59:02,7
13:59:54,6
14:00:19,5
14:02:31,4
14:02:38,5
14:03:02,6
14:05:05,5
14:05:18,4
14:06:35,5
14:06:37,6
14:07:39,7
14:07:47,8
14:08:07,9
14:08:35,10
14:10:21,9
14:10:29,8
14:13:02,7
14:13:21,6
14:15:14,5
14:15:31,6
14:16:34,5
14:16:48,4
14:17:20,5
14:17:51,4
14:18:53,5
14:19:56,6
14:20:04,5
14:20:35,6
14:20:50,5
14:20:53,4
14:21:57,3
14:22:02,2
14:23:33,1
14:23:36,0
14:24:49,1
14:26:28,0
14:27:39,1
14:27:39,0
14:29:48,1
14:31:53,0
14:31:58,1
14:32:20,0
14:34:22,1
14:34:22,0
14:34:29,1
14:34:50,0
14:36:08,1
14:36:08,0
14:40:55,1
14:40:55,0
14:41:55,1
14:41:55,0
14:42:08,1
14:42:08,0
14:44:58,1
14:44:58,0
14:52:06,1
14:52:06,0
14:57:07,1
14:57:07,0
14:59:17,1
14:59:17,0
14:59:23,1
14:59:23,0
15:00:10,1
15:00:34,0
15:01:04,1
15:02:40,0
15:04:18,1
15:04:18,0
15:05:16,1
15:05:16,0
15:08:42,1
15:08:42,0
15:11:43,1
15:11:43,0
15:14:52,1
15:15:44,2
15:15:52,1
15:16:11,2
15:16:56,3
15:17:22,4
15:17:33,3
15:18:07,4
15:18:23,5
15:18:51,6
15:19:34,7
15:20:26,6
15:20:32,5
15:21:25,6
15:22:20,7
15:22:31,8
15:23:32,7
15:24:31,6
15:24:43,7
15:25:34,6
15:25:50,7
15:25:51,8
15:25:58,9
15:26:27,10
15:26:32,9
15:26:46,10
15:28:25,9
15:30:21,8
15:30:53,9
15:31:14,10
15:31:50,9
15:31:53,8
15:32:10,9
15:32:12,10
15:34:02,9
15:34:19,8
15:34:23,9
15:34:46,10
15:35:51,9
15:36:21,10
15:36:33,9
15:38:10,10
15:38:19,9
15:38:39,10
15:39:27,9
15:39:31,10
15:40:50,9
15:41:06,8
15:42:39,7
15:42:52,6
15:43:33,7
15:44:00,8
15:44:48,9
15:44:56,8
15:45:34,9
15:45:36,10
15:47:07,9
15:47:32,10
15:48:01,9
15:48:03,10
15:48:57,9
15:49:01,10
15:52:26,9
15:52:53,10
15:53:02,9
15:53:13,10
15:55:31,9
15:55:37,10
15:55:54,9
15:57:06,8
15:57:23,9
