group_id,service_time
4,00:03:09
7,00:01:44
8,00:02:18
11,00:03:55
16,00:02:41
17,00:02:57
19,00:04:19
24,00:05:43
25,00:08:04
27,00:03:16
31,00:01:14
41,00:04:08
43,00:03:14
58,00:15:09
64,00:01:15
69,00:05:53
102,00:02:05
107,00:03:29
115,00:00:54
123,00:08:39
130,00:04:01
135,00:06:01
140,00:01:01
142,00:01:45
151,00:05:11
156,00:01:05
157,00:02:49
160,00:01:48
164,00:02:28
169,00:04:09
173,00:01:20
175,00:07:49
181,00:03:54
187,00:06:45
191,00:02:03
204,00:01:03
206,00:01:40
208,00:02:31
219,00:03:09
226,00:05:12
232,00:04:32
244,00:01:52
248,00:04:53
254,00:04:16
275,00:01:43
286,00:01:23
288,00:01:20
296,00:02:55
303,00:02:45
317,00:03:53
320,00:04:30
322,00:03:56
334,00:04:28
346,00:01:58
351,00:02:37
364,00:02:54
365,00:02:25
368,00:02:07
373,00:00:45
377,00:05:11
380,00:02:10
386,00:06:00
388,00:01:41
395,00:03:18
399,00:06:13
403,00:01:18
406,00:02:54
407,00:02:37
408,00:01:57
410,00:03:25
411,00:01:45
413,00:02:14
414,00:04:29
417,00:02:33
418,00:01:44
419,00:01:44
422,00:03:25
426,00:01:43
430,00:01:40
431,00:02:35
433,00:04:46
436,00:02:19
441,00:04:53
443,00:06:45
445,00:01:54
447,00:01:54
448,00:02:02
449,00:03:56
453,00:00:52
457,00:01:18
461,00:02:45
466,00:00:28
470,00:04:58
473,00:02:39
480,00:03:12
484,00:02:43
485,00:04:48
486,00:04:38
498,00:04:08
501,00:06:06
503,00:02:12
512,00:00:44
515,00:01:39
516,00:01:49
530,00:01:42
531,00:01:10
532,00:06:26
539,00:02:21
543,00:00:44
546,00:04:32
548,00:02:49
549,00:02:30
553,00:01:14
554,00:03:08
555,00:03:22
561,00:06:32
562,00:02:28
564,00:03:45
567,00:06:24
579,00:03:34
591,00:05:20
601,00:09:35
610,00:05:30
618,00:09:04
623,00:03:28
632,00:03:56
637,00:01:39
642,00:03:27
645,00:03:08
646,00:01:32
650,00:02:23
651,00:02:15
654,00:04:06
655,00:01:13
658,00:01:27
663,00:03:00
