arrival_time,in_queue_time
10:25:59,00:00:00
10:37:43,00:00:00
10:42:16,00:00:00
10:46:02,00:00:00
10:48:46,00:00:00
10:53:11,00:00:00
10:54:28,00:00:00
10:54:31,00:00:47
10:55:49,00:00:23
10:55:54,00:00:58
10:56:13,00:02:17
10:56:37,00:02:03
11:00:14,00:01:12
11:00:27,00:01:58
11:00:59,00:01:53
11:01:15,00:03:16
11:02:46,00:02:36
11:03:45,00:03:40
11:03:59,00:04:26
11:05:32,00:04:09
11:05:48,00:04:19
11:06:43,00:04:56
11:06:49,00:05:33
11:09:47,00:03:29
11:11:14,00:04:17
11:11:17,00:06:21
11:11:40,00:06:25
11:11:59,00:09:22
11:13:31,00:08:27
11:14:04,00:10:09
11:14:14,00:11:15
11:14:14,00:11:17
11:15:23,00:11:20
11:16:05,00:12:01
11:17:16,N/A
11:17:16,00:12:37
11:17:53,00:12:35
11:18:01,N/A
11:18:07,00:13:37
11:19:04,N/A
11:19:44,N/A
11:19:45,N/A
11:20:03,N/A
11:20:33,N/A
11:20:53,N/A
11:21:57,00:12:50
11:22:03,00:13:59
11:22:21,N/A
11:22:27,N/A
11:22:42,N/A
11:23:28,N/A
11:23:53,N/A
11:25:42,00:11:43
11:26:11,00:13:05
11:26:40,00:12:48
11:27:01,00:14:08
11:27:07,N/A
11:27:38,N/A
11:28:13,00:14:24
11:28:23,N/A
11:28:23,N/A
11:28:26,N/A
11:28:37,N/A
11:28:53,N/A
11:29:06,N/A
11:29:09,N/A
11:29:13,N/A
11:29:40,N/A
11:30:31,00:14:28
11:30:35,00:16:04
11:31:02,N/A
11:31:11,N/A
11:32:01,00:16:33
11:33:35,N/A
11:33:44,N/A
11:34:09,N/A
11:34:13,N/A
11:34:16,N/A
11:34:27,N/A
11:35:22,00:15:27
11:35:34,N/A
11:36:00,N/A
11:36:14,00:18:00
11:36:50,N/A
11:36:54,N/A
11:37:06,N/A
11:37:38,00:16:47
11:37:59,N/A
11:38:02,N/A
11:38:05,N/A
11:39:00,N/A
11:39:13,N/A
11:39:28,00:17:57
11:39:32,00:19:36
11:39:43,N/A
11:40:32,N/A
11:40:45,N/A
11:41:00,N/A
11:41:20,00:18:58
11:41:23,N/A
11:41:25,N/A
11:41:27,N/A
11:42:15,N/A
11:44:25,00:16:14
11:44:47,N/A
11:45:40,00:16:31
11:46:35,N/A
11:46:40,00:15:43
11:47:39,N/A
11:48:00,N/A
11:48:09,N/A
11:48:46,00:16:43
11:48:52,N/A
11:48:53,N/A
11:50:47,N/A
11:51:32,00:14:20
11:51:33,N/A
11:52:42,N/A
11:52:50,N/A
11:53:05,N/A
11:54:05,N/A
11:54:54,00:11:52
11:55:39,00:15:08
11:55:41,N/A
11:55:43,N/A
11:56:46,N/A
11:57:03,N/A
11:57:22,N/A
11:57:37,00:14:07
11:57:44,N/A
11:57:49,N/A
11:58:52,N/A
11:59:22,00:13:35
12:00:13,N/A
12:00:46,00:18:08
12:03:31,00:15:55
12:04:58,00:15:50
12:06:00,00:15:11
12:07:03,00:15:09
12:07:52,00:14:53
12:07:56,00:16:39
12:08:57,N/A
12:09:19,N/A
12:09:43,N/A
12:10:20,N/A
12:11:08,00:14:44
12:11:17,N/A
12:12:08,00:15:11
12:14:46,00:13:27
12:16:30,N/A
12:16:45,N/A
12:19:16,00:09:11
12:20:06,00:10:49
12:20:25,N/A
12:22:09,00:11:10
12:22:16,00:11:08
12:22:33,00:12:39
12:23:23,00:13:14
12:24:26,N/A
12:26:10,00:11:30
12:26:18,00:12:23
12:27:05,N/A
12:27:16,N/A
12:28:08,00:10:37
12:29:44,00:10:23
12:30:35,00:10:59
12:31:40,00:10:04
12:31:56,N/A
12:33:00,N/A
12:34:10,00:08:44
12:34:21,00:10:11
12:34:28,N/A
12:36:39,00:10:53
12:36:43,00:12:39
12:36:59,N/A
12:37:54,00:12:49
12:38:43,00:15:48
12:40:08,00:14:44
12:41:08,00:14:55
12:41:52,00:19:45
12:42:33,00:19:46
12:42:58,00:21:35
12:43:03,N/A
12:43:18,N/A
12:43:19,N/A
12:44:54,00:20:37
12:45:58,N/A
12:46:09,N/A
12:46:22,N/A
12:46:55,N/A
12:47:00,N/A
12:47:17,N/A
12:47:44,00:18:58
12:50:06,00:17:28
12:50:22,N/A
12:50:39,N/A
12:50:52,00:17:07
12:51:04,N/A
12:51:27,N/A
12:51:39,N/A
12:52:27,N/A
12:52:54,N/A
12:53:55,N/A
12:54:27,N/A
12:54:36,00:15:29
12:56:15,00:14:53
12:56:28,00:15:17
12:57:02,N/A
12:57:12,N/A
12:57:19,N/A
12:57:48,N/A
12:57:53,N/A
12:58:17,N/A
12:59:16,N/A
13:00:29,N/A
13:00:39,N/A
13:01:11,N/A
13:01:16,N/A
13:01:33,N/A
13:02:06,00:10:42
13:02:17,N/A
13:02:21,00:12:21
13:02:23,N/A
13:02:41,N/A
13:03:54,N/A
13:04:28,N/A
13:04:46,00:12:19
13:05:11,N/A
13:05:11,N/A
13:05:18,N/A
13:06:07,00:11:13
13:06:10,N/A
13:06:24,N/A
13:07:09,00:12:59
13:07:16,N/A
13:07:36,00:14:15
13:08:05,00:14:27
13:08:53,N/A
13:09:23,N/A
13:09:30,N/A
13:10:29,00:13:40
13:10:44,N/A
13:11:49,00:13:52
13:12:01,00:13:42
13:12:07,N/A
13:12:11,N/A
13:13:31,00:15:25
13:14:21,N/A
13:14:23,N/A
13:14:41,N/A
13:15:07,00:14:50
13:15:16,N/A
13:15:19,N/A
13:15:35,N/A
13:15:54,N/A
13:16:57,N/A
13:17:18,00:16:20
13:17:29,00:17:21
13:17:32,N/A
13:17:54,N/A
13:18:05,N/A
13:18:20,N/A
13:18:29,N/A
13:18:40,N/A
13:19:16,N/A
13:19:24,N/A
13:20:02,N/A
13:20:36,00:15:53
13:20:39,N/A
13:20:49,N/A
13:21:16,N/A
13:21:21,N/A
13:21:24,N/A
13:21:46,N/A
13:21:47,N/A
13:22:15,00:14:27
13:22:39,00:15:19
13:23:03,N/A
13:24:06,N/A
13:24:08,N/A
13:24:13,00:13:49
13:24:43,N/A
13:25:02,N/A
13:25:13,N/A
13:25:26,N/A
13:25:28,N/A
13:25:48,00:13:37
13:26:28,00:13:29
13:27:02,N/A
13:27:12,N/A
13:27:13,N/A
13:28:01,N/A
13:28:55,N/A
13:29:11,N/A
13:29:11,00:11:57
13:29:12,N/A
13:29:55,N/A
13:29:57,N/A
13:30:04,00:13:12
13:30:06,N/A
13:32:07,N/A
13:32:22,N/A
13:32:23,N/A
13:32:24,N/A
13:32:24,N/A
13:32:59,N/A
13:33:18,N/A
13:34:41,00:09:22
13:34:58,00:10:15
13:35:15,N/A
13:35:43,N/A
13:36:08,N/A
13:36:17,N/A
13:37:42,00:10:14
13:39:01,00:10:01
13:39:06,00:11:35
13:39:13,00:12:26
13:39:32,00:15:11
13:39:51,N/A
13:39:52,N/A
13:40:23,00:14:48
13:40:53,N/A
13:41:23,00:14:34
13:41:35,N/A
13:42:22,N/A
13:42:56,N/A
13:43:03,N/A
13:43:24,00:14:32
13:43:47,N/A
13:44:15,00:14:52
13:44:22,N/A
13:44:23,N/A
13:44:35,N/A
13:44:39,N/A
13:44:45,N/A
13:45:37,00:13:32
13:45:44,N/A
13:45:59,N/A
13:46:17,N/A
13:46:28,N/A
13:46:51,N/A
13:47:19,N/A
13:48:45,00:12:08
13:48:50,N/A
13:49:20,00:11:45
13:49:23,N/A
