time,length
00:00:00,0
10:25:59,1
10:25:59,0
10:37:43,1
10:37:43,0
10:42:16,1
10:42:16,0
10:46:02,1
10:46:02,0
10:48:46,1
10:48:46,0
10:53:11,1
10:53:11,0
10:54:28,1
10:54:28,0
10:54:31,1
10:55:18,0
10:55:49,1
10:55:54,2
10:56:12,1
10:56:13,2
10:56:37,3
10:56:52,2
10:58:30,1
10:58:40,0
11:00:14,1
11:00:27,2
11:00:59,3
11:01:15,4
11:01:26,3
11:02:25,2
11:02:46,3
11:02:52,2
11:03:45,3
11:03:59,4
11:04:31,3
11:05:22,2
11:05:32,3
11:05:48,4
11:06:43,5
11:06:49,6
11:07:25,5
11:08:25,4
11:09:41,3
11:09:47,4
11:10:07,3
11:11:14,4
11:11:17,5
11:11:39,4
11:11:40,5
11:11:59,6
11:12:22,5
11:13:16,4
11:13:31,5
11:14:04,6
11:14:14,7
11:14:14,8
11:15:23,9
11:15:31,8
11:16:05,9
11:17:16,10
11:17:38,9
11:17:53,10
11:18:05,9
11:18:07,10
11:21:21,9
11:21:57,10
11:21:58,9
11:22:03,10
11:24:13,9
11:25:29,8
11:25:31,7
11:25:42,8
11:26:11,9
11:26:40,10
11:26:43,9
11:27:01,10
11:28:06,9
11:28:13,10
11:29:53,9
11:30:28,8
11:30:31,9
11:30:35,10
11:31:44,9
11:32:01,10
11:34:47,9
11:35:22,10
11:36:02,9
11:36:14,10
11:37:25,9
11:37:38,10
11:39:16,9
11:39:28,10
11:39:28,9
11:39:32,10
11:41:09,9
11:41:20,10
11:42:37,9
11:44:25,10
11:44:59,9
11:45:40,10
11:46:39,9
11:46:40,10
11:48:34,9
11:48:46,10
11:50:49,9
11:51:32,10
11:54:14,9
11:54:25,8
11:54:54,9
11:55:39,10
11:57:25,9
11:57:37,10
11:59:08,9
11:59:22,10
12:00:18,9
12:00:39,8
12:00:46,9
12:02:11,8
12:02:23,7
12:03:31,8
12:04:58,9
12:05:29,8
12:05:52,7
12:06:00,8
12:06:46,7
12:07:03,8
12:07:52,9
12:07:56,10
12:10:47,9
12:11:08,10
12:11:44,9
12:12:08,10
12:12:57,9
12:14:46,10
12:18:54,9
12:19:16,10
12:19:26,9
12:20:06,10
12:20:48,9
12:21:11,8
12:22:09,9
12:22:12,8
12:22:16,9
12:22:33,10
12:22:45,9
12:23:23,10
12:24:35,9
12:25:52,8
12:26:10,9
12:26:18,10
12:27:19,9
12:28:08,10
12:28:13,9
12:28:27,8
12:29:44,9
12:30:35,10
12:30:55,9
12:31:40,10
12:33:19,9
12:33:24,8
12:34:10,9
12:34:21,10
12:35:12,9
12:36:37,8
12:36:39,9
12:36:43,10
12:37:40,9
12:37:54,10
12:38:41,9
12:38:43,10
12:38:45,9
12:40:07,8
12:40:08,9
12:41:08,10
12:41:34,9
12:41:44,8
12:41:52,9
12:42:33,10
12:42:54,9
12:42:58,10
12:44:32,9
12:44:54,10
12:47:32,9
12:47:44,10
12:49:22,9
12:50:06,10
12:50:43,9
12:50:52,10
12:54:31,9
12:54:36,10
12:54:52,9
12:56:03,8
12:56:15,9
12:56:28,10
13:01:37,9
13:02:06,10
13:02:19,9
13:02:21,10
13:04:33,9
13:04:46,10
13:05:31,9
13:06:07,10
13:06:42,9
13:07:09,10
13:07:34,9
13:07:36,10
13:07:59,9
13:08:05,10
13:10:05,9
13:10:29,10
13:11:08,9
13:11:45,8
13:11:49,9
13:12:01,10
13:12:48,9
