arrival_time,wait_time
10:08:58,00:01:48
10:42:27,00:07:57
10:44:41,00:03:54
10:51:58,00:02:51
10:54:15,00:02:54
10:56:07,00:03:06
11:00:54,00:02:04
11:01:08,00:02:19
11:02:05,00:06:14
11:02:24,00:03:31
11:04:54,00:07:10
11:05:21,00:02:57
11:07:08,00:03:41
11:09:04,00:03:14
11:09:44,00:04:44
11:10:11,00:03:15
11:11:16,00:05:58
11:12:43,00:05:13
11:13:01,00:03:25
11:13:44,00:05:08
11:14:18,00:04:07
11:14:19,00:08:46
11:15:16,00:06:39
11:15:23,00:04:44
11:16:44,00:05:09
11:17:21,00:06:16
11:20:11,00:10:08
11:21:03,00:04:51
11:21:19,00:07:08
11:21:26,00:05:58
11:21:48,00:07:52
11:22:33,00:07:51
11:22:55,00:11:38
11:23:54,00:11:01
11:24:28,00:07:06
11:25:22,00:08:53
11:25:51,00:13:46
11:26:55,00:13:12
11:27:36,00:11:45
11:27:36,00:14:17
11:30:32,00:12:37
11:30:37,00:14:49
11:30:45,00:14:11
11:31:14,00:14:13
11:31:14,00:19:51
11:31:52,00:18:35
11:33:25,00:13:48
11:34:36,00:13:43
11:36:38,00:13:10
11:36:46,00:14:49
11:37:22,00:16:45
11:37:42,00:16:21
11:37:46,00:16:38
11:37:47,00:22:50
11:39:22,00:19:53
11:39:51,00:15:23
11:39:55,N/A
11:41:38,00:15:04
11:42:48,00:16:37
11:43:28,00:19:13
11:43:35,N/A
11:44:08,N/A
11:44:28,N/A
11:46:24,00:17:41
11:46:40,00:20:42
11:47:07,00:18:28
11:47:39,00:18:17
11:47:43,N/A
11:48:27,00:19:26
11:50:42,00:18:00
11:51:05,00:21:36
11:52:28,00:20:22
11:52:34,00:20:49
11:54:11,00:22:39
11:55:14,00:22:35
11:55:24,00:19:35
11:56:01,00:19:45
11:57:57,00:20:57
11:59:14,N/A
12:01:20,00:20:19
12:03:06,00:20:07
12:04:27,00:15:40
12:05:35,00:16:45
12:06:55,00:20:16
12:11:31,00:13:45
12:13:19,00:12:50
12:13:44,00:14:03
12:16:13,00:11:45
12:18:07,00:11:32
12:18:59,00:11:31
12:20:11,00:10:50
12:22:49,00:10:57
12:24:05,00:09:51
12:25:05,00:13:02
12:26:04,00:11:59
12:26:59,00:11:51
12:27:11,00:11:59
12:27:53,00:14:45
12:32:01,00:08:55
12:32:14,00:11:09
12:32:22,00:12:56
12:33:32,00:10:56
12:34:34,00:11:00
12:34:35,00:11:39
12:38:46,00:09:12
12:40:39,00:07:19
12:41:41,00:07:30
12:42:01,00:11:15
12:42:23,00:06:45
12:45:09,00:06:29
12:45:20,00:08:57
12:45:32,00:10:06
12:47:26,00:07:59
12:48:03,00:08:28
12:48:18,00:09:18
12:49:40,00:09:13
12:50:27,00:09:45
12:51:16,00:10:19
12:52:03,00:09:53
12:52:37,00:11:25
12:52:59,00:12:17
12:54:02,00:09:30
12:54:16,00:14:33
12:55:06,00:11:00
12:56:19,00:10:38
12:56:22,00:11:23
12:56:36,00:12:18
12:56:53,00:12:34
12:57:25,00:16:22
12:57:50,00:13:02
12:58:01,00:13:09
12:59:37,00:12:33
13:00:32,00:13:45
13:01:24,00:11:51
13:02:17,00:12:48
13:03:12,00:12:39
13:03:54,00:11:56
13:04:44,00:12:06
13:04:54,00:13:22
13:05:31,00:12:45
13:05:41,N/A
13:05:44,N/A
13:06:33,00:12:41
13:07:33,00:12:07
13:08:06,00:12:57
13:08:18,N/A
13:08:31,N/A
13:09:07,00:11:21
13:09:12,00:12:26
13:09:18,N/A
13:10:47,00:12:48
13:11:11,00:15:48
13:11:24,00:11:52
13:13:07,00:11:42
13:13:23,00:13:32
13:14:36,00:15:20
13:14:39,00:15:45
13:15:04,N/A
13:15:43,00:13:20
13:15:55,00:15:53
13:16:02,00:17:58
13:16:03,N/A
13:16:09,N/A
13:16:16,N/A
13:17:34,00:15:04
13:18:01,N/A
13:18:09,N/A
13:18:15,N/A
13:19:10,00:13:39
13:19:24,00:16:48
13:20:36,00:13:45
13:21:10,00:16:26
13:21:14,00:15:52
13:21:28,00:16:57
13:21:38,N/A
13:21:47,00:17:00
13:21:58,N/A
13:22:54,N/A
13:23:14,N/A
13:23:21,00:17:26
13:23:23,N/A
13:23:31,N/A
13:23:58,00:15:42
13:24:38,N/A
13:25:19,00:16:15
13:25:50,N/A
13:26:15,N/A
13:26:17,N/A
13:27:26,00:14:04
13:27:28,00:14:58
13:28:00,N/A
13:29:02,N/A
13:29:17,00:14:45
13:30:40,00:14:30
13:30:49,00:15:16
13:31:56,00:13:22
13:32:25,N/A
13:32:44,00:14:01
13:32:51,00:15:10
13:33:43,N/A
13:33:49,N/A
13:34:18,00:15:59
13:34:30,00:15:18
13:34:44,N/A
13:35:02,N/A
13:35:08,N/A
13:36:15,00:13:20
13:36:30,N/A
13:36:35,N/A
13:36:56,N/A
13:37:20,00:16:31
13:38:01,00:15:56
13:38:39,00:13:18
13:38:43,N/A
13:40:18,00:13:13
13:40:29,00:21:00
13:41:07,00:15:49
13:41:19,N/A
13:41:26,N/A
13:41:59,00:12:38
13:42:00,00:15:34
13:43:08,00:15:14
13:43:11,N/A
13:43:41,N/A
13:44:05,00:15:03
13:44:41,N/A
13:45:28,00:17:46
13:46:35,00:19:31
13:46:37,00:17:38
13:46:59,00:21:02
13:48:51,00:19:14
13:49:23,N/A
13:50:40,00:18:21
13:51:13,00:21:21
13:51:26,00:18:56
13:53:03,00:20:01
13:53:04,N/A
13:53:22,N/A
13:53:37,00:18:45
13:54:11,00:24:35
13:56:17,00:18:14
13:56:42,00:18:40
13:57:43,00:19:23
13:58:19,00:20:21
13:59:13,00:20:37
13:59:35,00:22:28
13:59:51,N/A
14:05:23,00:15:23
14:05:47,00:18:30
14:07:00,00:18:32
14:07:20,00:15:54
14:07:50,N/A
14:08:12,00:17:58
14:09:23,00:17:02
14:09:40,00:17:27
14:09:52,N/A
14:09:59,N/A
14:10:33,00:17:09
14:13:40,00:16:25
14:18:45,00:10:34
14:19:04,00:11:36
14:19:20,00:16:44
14:20:19,00:12:00
14:21:49,00:11:29
14:21:53,00:14:00
14:26:31,00:10:21
14:28:35,00:08:36
14:31:53,00:08:45
14:35:04,00:07:10
14:39:26,00:02:37
14:40:35,00:01:43
14:48:29,00:03:36
14:50:47,00:06:21
14:51:04,00:01:30
14:58:24,00:02:31
14:58:38,00:05:32
15:00:46,00:03:35
15:04:54,00:03:29
15:08:40,00:02:30
15:09:09,00:00:48
15:09:28,00:03:42
15:11:29,00:01:25
15:11:36,00:03:19
15:12:02,00:02:48
15:13:00,00:03:12
15:13:20,00:02:45
15:13:29,00:03:20
15:18:00,00:01:12
15:21:09,00:01:50
15:21:18,00:03:36
15:21:22,00:04:03
15:21:29,00:03:03
15:24:32,00:01:48
15:25:39,00:01:34
15:28:10,00:03:38
15:28:20,00:03:06
15:29:16,00:02:07
15:30:45,00:04:01
15:33:05,00:02:11
15:33:31,00:02:05
15:34:30,00:01:57
15:34:56,00:02:59
15:34:56,00:03:31
15:36:19,00:01:38
15:36:59,00:04:21
15:38:15,00:01:46
15:39:52,00:01:39
15:39:57,00:01:50
15:40:01,00:06:50
15:40:09,00:03:11
15:41:32,00:02:55
15:41:43,00:04:39
15:42:46,00:04:53
15:44:20,00:04:32
15:45:32,00:02:57
15:46:09,00:05:04
15:47:47,00:05:02
15:47:55,00:02:37
15:48:44,00:02:48
15:49:32,00:05:46
15:50:34,00:03:03
15:50:35,00:05:10
15:50:48,00:04:40
15:51:05,00:07:19
15:51:09,00:05:20
15:52:04,00:10:31
15:55:23,00:03:58
15:56:44,00:02:31
15:57:18,00:03:18
15:58:37,00:03:08
15:59:20,00:04:11
16:02:11,00:01:55
16:02:14,00:06:53
16:02:58,00:02:16
16:03:08,00:04:02
16:03:36,00:03:42
16:03:51,00:07:30
16:04:09,00:08:21
16:04:22,00:05:53
16:05:27,00:07:21
16:07:55,00:06:17
16:08:03,00:06:23
16:08:10,00:06:38
16:09:09,00:06:31
16:10:05,00:08:01
16:12:15,00:04:59
16:13:53,00:06:22
16:14:51,00:06:17
16:16:45,00:03:22
16:17:35,00:04:13
16:18:05,00:03:47
16:19:39,00:07:56
16:20:10,00:03:31
16:21:52,00:01:27
16:22:16,00:04:16
16:24:15,00:05:24
16:24:41,00:04:31
16:25:27,00:09:23
16:26:41,00:04:56
16:29:45,00:02:59
16:29:55,00:03:57
16:31:18,00:05:19
16:31:39,00:04:43
16:32:42,00:03:53
16:33:16,00:07:12
16:34:59,00:04:26
16:35:17,00:02:34
16:36:37,00:02:46
16:40:57,00:00:37
16:42:38,00:05:54
16:43:04,00:01:10
16:47:10,00:00:57
16:48:32,00:01:55
16:51:09,00:01:25
16:53:05,00:05:59
16:53:17,00:02:01
16:54:09,00:02:03
16:57:03,00:01:13
16:58:13,00:02:50
17:01:02,00:02:48
17:02:59,00:00:59
17:04:56,00:00:57
17:06:35,00:03:53
17:07:46,00:00:41
17:08:09,00:03:34
17:09:19,00:04:22
17:09:52,00:01:59
17:09:55,00:03:35
17:11:11,00:03:46
17:12:35,00:09:15
17:12:39,00:02:31
17:15:19,00:03:52
17:15:33,00:04:06
17:16:01,00:08:06
17:16:46,00:04:29
17:17:56,00:04:40
17:18:23,00:06:13
17:20:11,00:06:41
17:20:16,00:08:00
17:21:04,00:04:56
17:21:10,00:09:36
17:21:34,00:10:26
17:23:25,00:09:53
