arrival_time,in_queue_time
10:28:51,00:00:00
10:30:04,00:00:00
10:40:49,00:00:00
10:50:18,00:00:00
10:51:31,00:00:00
10:51:51,00:01:45
10:52:48,00:03:42
10:57:40,00:00:00
11:00:20,00:00:00
11:01:38,00:00:00
11:03:43,00:00:00
11:03:52,00:00:05
11:03:52,00:02:18
11:04:29,00:01:45
11:05:01,00:03:47
11:05:34,00:03:23
11:07:38,00:02:18
11:08:01,00:03:18
11:09:59,00:02:19
11:10:01,00:03:10
11:12:48,00:02:46
11:13:25,00:03:12
11:13:30,00:03:14
11:14:27,00:04:29
11:15:21,00:06:32
11:15:27,00:07:44
11:16:00,00:09:02
11:16:14,00:11:17
11:16:15,00:13:34
11:16:45,00:15:23
11:17:46,00:15:34
11:17:56,00:16:34
11:18:59,00:15:38
11:19:23,00:16:58
11:20:41,N/A
11:21:25,N/A
11:21:49,N/A
11:23:12,00:15:38
11:23:30,00:15:45
11:24:04,N/A
11:24:15,N/A
11:24:42,N/A
11:25:00,N/A
11:25:07,00:15:57
11:25:16,N/A
11:25:37,N/A
11:27:16,N/A
11:27:54,00:15:29
11:28:14,N/A
11:28:19,N/A
11:30:04,00:14:02
11:30:16,N/A
11:32:30,00:12:27
11:33:15,N/A
11:33:21,00:13:34
11:34:40,00:13:03
11:34:49,00:14:39
11:35:20,N/A
11:35:33,N/A
11:36:05,N/A
11:36:11,N/A
11:36:36,00:12:58
11:36:42,N/A
11:37:12,N/A
11:37:26,N/A
11:39:26,00:11:43
11:39:54,00:12:38
11:40:30,N/A
11:40:34,N/A
11:41:18,00:12:40
11:41:33,N/A
11:41:45,N/A
11:41:57,N/A
11:42:48,N/A
11:45:08,00:11:01
11:45:15,00:12:38
11:45:53,00:13:28
11:47:36,00:13:06
11:47:47,00:13:24
11:47:50,N/A
11:48:20,N/A
11:48:27,N/A
11:49:06,N/A
11:49:06,N/A
11:53:01,00:11:01
11:53:46,00:11:05
11:54:08,00:11:58
11:54:31,00:13:06
11:54:48,00:13:38
11:55:06,N/A
11:55:24,N/A
11:55:55,N/A
11:56:28,00:12:27
11:56:38,N/A
11:57:05,N/A
11:58:02,00:11:57
11:59:44,00:12:05
12:01:44,00:10:10
12:06:19,00:07:17
12:06:32,00:07:23
12:12:11,00:02:32
12:13:47,00:02:51
12:16:16,00:00:52
12:18:21,00:00:00
12:19:16,00:00:27
12:21:14,00:00:00
12:22:32,00:00:49
12:23:31,00:02:05
12:24:04,00:02:32
12:24:14,00:03:55
12:29:07,00:01:09
12:29:07,00:00:00
12:31:03,00:01:37
12:35:09,00:00:00
12:35:31,00:00:56
12:36:28,00:01:31
12:37:03,00:06:01
12:37:05,00:06:55
12:37:09,00:08:12
12:40:35,00:06:02
12:40:40,00:05:59
12:43:08,00:06:46
12:43:12,00:07:25
12:43:26,00:08:27
12:43:39,00:09:42
12:43:47,00:10:39
12:43:48,00:11:49
12:44:37,00:11:47
12:45:12,N/A
12:45:48,00:12:06
12:50:33,00:08:28
12:50:46,00:09:15
12:50:55,00:10:33
12:51:57,00:10:39
12:52:09,00:10:58
12:52:52,N/A
12:54:47,00:09:54
12:54:49,00:10:27
12:55:02,N/A
12:56:01,00:10:19
12:56:39,00:12:53
12:56:58,N/A
12:57:15,N/A
12:59:06,00:11:36
13:00:20,00:10:39
13:00:30,00:11:29
13:01:09,N/A
13:01:55,00:10:16
13:02:24,N/A
13:03:41,00:10:39
13:03:55,00:12:22
13:04:08,N/A
13:04:51,N/A
13:04:51,00:12:20
13:05:22,00:13:12
13:06:08,N/A
13:06:24,00:13:02
13:06:34,N/A
13:06:45,N/A
13:06:48,N/A
13:06:58,N/A
13:07:25,N/A
13:07:58,N/A
13:09:07,N/A
13:10:37,00:09:20
13:10:45,00:11:55
13:10:52,N/A
13:11:23,00:12:10
