arrival_time,in_queue_time
10:28:39,00:00:00
10:32:46,00:00:00
10:40:24,00:00:00
10:43:14,00:00:00
10:49:49,00:00:00
10:50:26,00:00:00
10:53:04,00:00:00
10:54:18,00:00:00
10:58:48,00:00:00
11:00:00,00:00:00
11:00:20,00:00:00
11:00:31,00:00:00
11:01:50,00:00:00
11:02:23,00:00:00
11:02:25,00:00:00
11:02:50,00:00:29
11:02:59,00:01:08
11:03:31,00:01:28
11:05:57,00:00:06
11:07:03,00:00:00
11:08:27,00:00:00
11:08:37,00:00:00
11:08:57,00:00:27
11:10:47,00:00:00
11:10:52,00:00:14
11:11:41,00:00:00
11:12:51,00:00:00
11:13:04,00:00:00
11:13:27,00:00:00
11:13:42,00:01:00
11:14:52,00:00:04
11:15:18,00:00:00
11:15:55,00:00:22
11:17:37,00:00:10
11:17:50,00:00:08
11:18:39,00:00:00
11:19:04,00:00:00
11:20:07,00:00:22
11:20:09,00:00:25
11:20:36,00:00:40
11:20:48,00:01:10
11:21:50,00:00:37
11:24:03,00:00:00
11:24:42,00:00:00
11:25:20,00:00:00
11:25:35,00:00:00
11:25:58,00:00:04
11:27:08,00:00:00
11:27:58,00:00:00
11:28:50,00:00:00
11:30:07,00:00:00
11:30:31,00:00:02
11:30:46,00:01:18
11:32:11,00:00:35
11:33:13,00:00:30
11:33:45,00:00:08
11:34:24,00:00:59
11:34:47,00:01:35
11:36:36,00:00:00
11:36:50,00:00:00
11:37:02,00:00:10
11:37:08,00:00:55
11:37:28,00:00:40
11:37:51,00:03:10
11:37:55,00:03:57
11:38:52,00:03:17
11:39:39,00:03:54
11:41:10,00:02:28
11:43:28,00:00:44
11:44:03,00:00:25
11:45:09,00:00:00
11:45:16,00:00:42
11:45:26,00:01:04
11:45:53,00:01:17
11:46:39,00:00:58
11:47:57,00:00:00
11:48:05,00:01:55
11:48:19,00:02:08
11:49:03,00:01:38
11:49:13,00:05:04
11:49:21,00:06:13
11:49:25,00:06:22
11:50:56,00:05:34
11:51:56,00:04:59
11:52:26,00:04:45
11:53:24,00:04:20
11:53:25,00:05:35
