arrival_time,wait_time
10:28:39,00:04:39
10:32:46,00:01:32
10:40:24,00:01:51
10:43:14,00:01:39
10:49:49,00:03:04
10:50:26,00:01:04
10:53:04,00:04:05
10:54:18,00:01:21
10:58:48,00:02:27
11:00:00,00:01:59
11:00:20,00:00:25
11:00:31,00:08:53
11:01:50,00:01:29
11:02:23,00:01:44
11:02:25,00:05:19
11:02:50,00:02:09
11:02:59,00:03:06
11:03:31,00:02:32
11:05:57,00:03:35
11:07:03,00:01:12
11:08:27,00:02:58
11:08:37,00:02:29
11:08:57,00:03:42
11:10:47,00:01:17
11:10:52,00:05:25
11:11:41,00:01:17
11:12:51,00:01:51
11:13:04,00:01:52
11:13:27,00:01:33
11:13:42,00:04:16
11:14:52,00:02:55
11:15:18,00:02:57
11:15:55,00:02:20
11:17:37,00:02:52
11:17:50,00:02:44
11:18:39,00:02:37
11:19:04,00:02:54
11:20:07,00:02:20
11:20:09,00:02:33
11:20:36,00:02:13
11:20:48,00:04:18
11:21:50,00:01:41
11:24:03,00:01:59
11:24:42,00:01:30
11:25:20,00:03:27
11:25:35,00:10:47
11:25:58,00:02:00
11:27:08,00:02:31
11:27:58,00:02:35
11:28:50,00:05:03
11:30:07,00:02:39
11:30:31,00:01:33
11:30:46,00:04:37
11:32:11,00:01:32
11:33:13,00:03:18
11:33:45,00:03:27
11:34:24,00:02:19
11:34:47,00:06:14
11:36:36,00:01:27
11:36:50,00:01:18
11:37:02,00:05:07
11:37:08,00:04:44
11:37:28,00:07:00
11:37:51,00:06:21
11:37:55,00:05:43
11:38:52,00:04:41
11:39:39,00:06:51
11:41:10,00:03:45
11:43:28,00:04:22
11:44:03,00:01:55
11:45:09,00:02:01
11:45:16,00:05:11
11:45:26,00:02:11
11:45:53,00:04:07
11:46:39,00:07:38
11:47:57,00:02:44
11:48:05,00:07:29
11:48:19,00:08:11
11:49:03,00:06:44
11:49:13,00:07:58
11:49:21,00:09:39
11:49:25,00:07:30
11:50:56,00:06:48
11:51:56,00:12:43
11:52:26,00:07:50
11:53:24,00:08:09
11:53:25,00:09:54
11:54:22,00:08:11
11:54:32,00:09:27
11:56:12,00:07:34
11:56:28,00:10:55
11:56:42,00:09:13
11:57:24,00:09:32
11:57:39,00:09:05
11:59:11,00:09:16
12:02:50,00:04:30
12:03:32,00:05:42
12:03:41,00:06:14
12:04:41,00:06:22
12:05:25,00:04:43
12:07:20,00:03:37
12:08:08,00:05:28
12:09:52,00:04:45
12:12:29,00:01:00
12:14:37,00:01:51
12:14:48,00:03:18
12:16:47,00:02:20
12:17:22,00:02:22
12:19:40,00:03:40
12:22:57,00:05:12
12:24:15,00:02:31
12:26:07,00:02:04
12:26:42,00:05:34
12:26:54,00:04:50
12:27:21,00:02:48
12:29:01,00:02:25
12:29:52,00:02:38
12:30:12,00:04:10
12:30:44,00:02:59
12:31:26,00:03:47
12:31:51,00:01:44
12:32:38,00:02:56
12:33:48,00:01:40
12:34:41,00:02:10
12:35:03,00:02:40
12:35:45,00:05:00
12:36:48,00:02:54
12:36:54,00:02:06
12:37:13,00:04:24
12:37:58,00:05:30
12:41:16,00:02:38
12:43:01,00:02:14
12:43:37,00:04:00
12:44:05,00:02:43
12:44:12,00:03:42
12:45:09,00:03:07
12:47:06,00:01:17
12:47:48,00:05:30
12:49:45,00:01:35
12:49:50,00:01:43
12:49:58,00:06:34
12:50:26,00:04:34
12:50:34,00:02:02
12:51:11,00:05:10
12:51:28,00:04:27
12:51:36,00:06:15
12:51:49,00:11:01
12:52:32,00:05:13
12:52:48,00:06:52
12:52:49,00:07:22
12:54:41,00:07:39
12:55:39,00:08:33
12:55:57,00:05:00
12:56:20,00:07:46
12:56:35,00:07:03
12:59:06,00:06:28
12:59:24,00:08:53
13:00:31,00:04:42
13:01:10,00:04:17
13:01:55,00:04:45
13:04:41,00:02:44
13:05:31,00:01:53
13:05:40,00:04:01
13:06:37,00:03:33
13:06:43,00:08:21
13:07:06,00:04:38
13:07:26,00:04:57
13:07:28,00:04:16
13:07:34,00:05:32
13:07:39,00:05:19
13:07:53,00:06:38
13:08:17,00:09:12
13:08:42,00:05:41
13:09:07,00:07:14
13:09:27,00:06:58
13:10:26,00:10:03
13:13:09,00:07:19
13:14:38,00:03:05
13:14:39,00:05:08
13:14:45,00:04:48
13:15:08,00:05:31
13:15:24,00:07:52
13:15:25,00:07:05
13:15:26,00:06:10
13:15:37,00:06:56
13:15:39,00:09:02
13:15:40,00:08:06
13:15:57,00:08:42
13:15:59,00:15:04
13:16:21,00:09:08
13:16:56,00:11:05
13:17:38,00:13:08
13:18:20,00:09:31
13:18:32,00:12:42
13:18:35,00:13:38
13:19:06,00:14:02
13:19:11,00:15:21
13:20:12,00:14:56
13:20:14,00:13:34
13:20:38,00:15:35
13:21:16,00:14:55
13:21:27,00:16:22
13:21:34,00:14:58
13:21:50,00:15:35
13:22:33,00:21:52
13:22:55,00:15:31
13:23:11,00:20:21
13:23:53,00:15:40
13:24:07,00:24:49
13:24:31,00:17:28
13:25:30,00:18:55
13:26:40,00:17:42
13:26:45,00:19:56
13:27:01,N/A
13:28:40,00:17:03
13:29:27,00:19:30
13:29:46,N/A
13:29:50,N/A
13:30:31,N/A
13:30:38,N/A
13:30:50,00:16:48
13:31:51,00:19:02
13:32:26,00:16:10
13:32:58,00:17:48
13:33:14,00:17:23
13:33:23,N/A
13:33:27,N/A
13:33:59,00:19:02
13:35:26,00:16:49
13:35:28,00:18:27
13:35:31,N/A
13:36:04,N/A
13:36:38,00:18:01
13:36:58,00:16:39
13:37:09,00:17:43
13:37:22,N/A
13:37:28,00:18:37
13:37:54,00:17:26
13:38:07,N/A
13:38:09,N/A
13:38:26,N/A
13:39:18,00:17:27
13:39:19,N/A
13:39:48,00:22:22
13:40:01,N/A
13:40:33,N/A
13:40:50,N/A
13:41:19,N/A
13:41:21,N/A
13:41:29,N/A
13:42:16,00:16:09
13:43:51,00:13:39
13:43:58,N/A
13:44:05,N/A
13:44:16,N/A
13:44:56,00:13:23
13:45:00,00:13:51
13:45:08,00:19:24
13:45:11,N/A
13:45:17,N/A
13:45:27,N/A
13:45:47,00:17:06
13:46:56,00:14:43
13:48:00,00:16:39
13:51:07,00:14:40
13:51:56,00:15:28
13:52:39,00:13:47
13:52:58,00:16:43
13:52:59,00:19:03
13:53:53,00:14:49
13:55:31,00:14:05
13:56:32,00:14:05
13:56:56,00:14:36
13:57:13,00:13:46
13:57:16,00:17:41
13:57:18,00:16:15
13:57:27,00:16:57
13:57:37,00:18:47
13:57:44,00:17:31
13:58:31,00:18:13
13:59:57,00:17:17
14:00:59,00:16:39
14:03:00,00:19:13
14:03:25,00:15:52
14:03:46,00:16:48
14:05:02,00:13:57
14:06:41,00:15:33
14:07:07,00:15:19
14:07:31,00:15:42
14:08:03,00:15:29
14:08:26,00:15:50
14:10:24,00:13:27
14:10:42,00:13:50
14:13:42,00:18:37
14:14:53,00:14:01
14:16:47,00:10:14
14:24:14,00:02:01
14:24:55,00:06:32
14:25:47,00:04:01
14:27:04,00:04:03
14:27:48,00:08:14
14:29:06,00:03:13
14:36:02,00:04:12
14:36:19,00:01:52
14:38:16,00:01:43
14:43:10,00:02:39
14:44:21,00:01:44
14:51:36,00:02:07
14:52:39,00:02:37
14:55:20,00:02:17
14:55:51,00:03:02
14:58:56,00:01:44
15:00:42,00:00:53
15:00:47,00:02:52
15:05:01,00:03:44
15:06:07,00:04:22
15:08:50,00:02:12
15:09:23,00:00:57
15:13:38,00:02:26
15:14:53,00:02:03
15:15:21,00:02:41
15:15:25,00:04:38
15:15:30,00:04:55
15:16:41,00:02:58
15:17:54,00:05:50
15:21:13,00:01:59
15:22:23,00:01:49
15:23:24,00:01:33
15:23:55,00:02:04
15:25:29,00:02:04
15:25:57,00:01:51
15:26:45,00:01:26
15:27:50,00:01:39
15:27:52,00:02:54
15:31:16,00:02:41
15:31:18,00:01:40
15:31:23,00:03:20
15:31:40,00:02:02
15:32:34,00:02:46
15:34:40,00:04:21
15:34:54,00:01:25
15:37:05,00:01:34
15:37:18,00:03:45
15:38:30,00:02:16
15:38:48,00:02:24
15:40:41,00:01:40
15:41:12,00:02:03
15:41:17,00:07:05
15:41:19,00:04:30
15:41:33,00:03:01
15:43:13,00:02:24
15:43:15,00:02:41
15:43:21,00:05:05
15:44:30,00:03:30
15:46:38,00:01:02
15:46:40,00:03:33
15:47:43,00:02:21
15:47:52,00:01:39
15:48:28,00:02:51
15:49:53,00:01:35
15:50:07,00:01:41
15:51:58,00:03:28
15:52:43,00:07:35
15:52:45,00:01:10
15:53:32,00:07:36
15:55:10,00:01:46
15:56:00,00:04:03
15:57:33,00:03:01
15:58:05,00:08:29
15:59:10,00:05:45
15:59:11,00:03:41
16:00:13,00:03:16
16:00:19,00:06:31
16:01:50,00:03:00
16:02:20,00:05:19
16:02:30,00:03:40
16:02:36,00:06:55
16:02:57,00:07:16
16:03:56,00:09:07
16:04:32,00:04:16
16:07:06,00:08:27
16:08:10,00:05:19
16:08:39,00:05:40
16:08:56,00:05:35
16:10:19,00:05:15
16:10:52,00:06:37
16:11:33,00:05:37
16:14:18,00:02:08
16:15:49,00:04:58
16:16:21,00:02:46
16:16:40,00:02:42
16:17:12,00:04:09
16:17:29,00:02:53
16:18:51,00:03:41
16:20:37,00:03:10
16:21:53,00:02:18
16:21:56,00:06:17
16:22:22,00:03:07
16:24:51,00:01:13
16:24:52,00:20:06
16:25:50,00:03:52
16:26:23,00:02:31
16:27:37,00:03:54
16:27:44,00:05:25
16:29:41,00:06:57
16:29:46,00:02:39
16:31:01,00:03:24
16:31:07,00:05:44
16:32:05,00:06:08
16:32:32,00:05:04
16:32:56,00:06:21
16:33:19,00:06:47
16:34:19,00:05:24
16:38:40,00:02:50
16:39:00,00:02:39
16:42:13,00:04:07
16:42:51,00:01:59
16:46:30,00:03:17
16:47:26,00:04:38
16:48:18,00:04:00
16:48:45,00:01:02
16:48:54,00:01:48
16:51:27,00:01:15
16:52:57,00:02:32
16:57:01,00:01:29
16:59:43,00:01:43
17:00:17,00:01:49
17:03:07,00:03:09
17:03:20,00:02:42
17:04:00,00:05:41
17:05:10,00:03:07
17:05:34,00:04:31
17:05:37,00:03:37
17:05:37,00:05:51
17:06:17,00:04:42
17:07:47,00:03:21
17:10:30,00:05:07
17:10:52,00:02:09
17:12:13,00:03:01
17:13:40,00:01:18
17:15:07,00:02:12
17:15:45,00:04:26
17:15:50,00:05:40
17:17:20,00:01:42
17:17:57,00:04:36
17:20:09,00:03:53
17:20:45,00:01:35
17:21:10,00:04:03
17:21:45,00:03:14
17:21:47,00:02:39
17:22:03,00:05:50
17:23:58,00:04:46
17:24:34,00:02:08
17:25:09,00:05:57
17:25:31,00:03:17
17:25:44,00:04:27
17:26:06,00:06:36
17:26:10,00:03:52
17:27:49,00:03:26
17:27:50,00:03:40
17:29:12,00:04:51
17:33:36,00:01:29
17:35:33,00:01:15
17:36:00,00:02:07
17:36:12,00:02:11
17:36:17,00:04:01
17:36:59,00:04:34
17:37:07,00:03:51
17:37:16,00:05:48
17:37:49,00:06:47
17:37:50,00:07:46
17:39:00,00:04:40
17:39:55,00:05:05
17:41:04,00:05:41
17:41:56,00:05:02
17:42:24,00:05:26
17:42:29,00:03:57
17:42:30,00:09:38
17:44:17,00:04:10
17:45:30,00:06:38
17:46:13,00:04:24
17:46:43,00:04:54
17:49:29,00:02:38
17:50:15,00:04:01
17:51:53,00:01:56
17:53:30,00:01:34
17:54:32,00:02:32
17:56:00,00:02:34
17:56:18,00:03:32
17:57:50,00:02:10
17:58:14,00:02:22
17:59:37,00:01:31
18:00:11,00:02:01
18:01:00,00:01:00
18:01:16,00:03:25
18:08:50,00:01:30
18:12:39,00:04:13
18:13:24,00:01:57
18:14:30,00:04:16
18:23:40,00:01:20
18:32:48,00:01:03
18:35:29,00:01:09
18:47:56,00:03:36
