arrival_time,wait_time
10:25:25,00:02:15
10:30:13,00:01:15
10:46:15,00:03:16
10:50:11,00:03:35
10:55:32,00:02:32
10:55:45,00:02:02
11:04:05,00:02:27
11:04:32,00:03:05
11:05:25,00:02:29
11:06:00,00:02:17
11:06:05,00:02:23
11:06:06,00:01:56
11:08:45,00:02:03
11:10:46,00:01:03
11:11:41,00:01:51
11:11:52,00:02:19
11:12:54,00:02:33
11:13:12,00:03:15
11:13:41,00:01:49
11:15:03,00:02:17
11:15:07,00:02:53
11:15:13,00:02:21
11:18:45,00:01:11
11:20:14,00:02:39
11:20:24,00:01:40
11:20:31,00:01:47
11:20:43,00:03:06
11:21:49,00:02:07
11:22:33,00:02:24
11:23:57,00:01:55
11:24:02,00:00:44
11:24:54,00:07:04
11:25:18,00:02:21
11:25:34,00:03:39
11:28:36,00:03:36
11:29:03,00:02:28
11:29:16,00:05:04
11:30:11,00:03:10
11:30:27,00:05:37
11:31:01,00:03:57
11:31:04,00:03:03
11:31:05,00:07:44
11:31:07,00:06:18
11:31:58,00:04:00
11:33:30,00:03:27
11:34:20,00:03:52
11:35:52,00:01:58
11:36:41,00:03:23
11:39:15,00:00:53
11:39:49,00:04:50
11:40:15,00:03:31
11:40:24,00:05:52
11:40:58,00:03:36
11:42:57,00:04:32
11:43:20,00:03:28
11:43:46,00:02:51
11:44:06,00:02:25
11:44:08,00:04:23
11:45:40,00:06:37
11:47:33,00:01:26
11:49:13,00:02:43
11:50:36,00:02:27
11:52:55,00:01:09
11:53:54,00:04:03
11:54:44,00:01:01
11:55:45,00:03:33
11:56:14,00:01:17
11:57:29,00:01:37
11:57:49,00:01:34
11:59:26,00:01:58
12:00:01,00:01:45
12:01:17,00:02:42
12:04:36,00:02:01
12:09:09,00:05:01
12:10:55,00:00:38
12:11:33,00:01:30
12:17:20,00:01:44
12:18:40,00:02:43
12:18:54,00:03:08
12:23:11,00:02:59
12:24:44,00:02:47
12:26:07,00:03:57
12:28:00,00:02:46
12:28:45,00:01:08
12:30:33,00:04:12
12:32:36,00:02:45
12:34:17,00:05:26
12:35:33,00:02:08
12:37:21,00:03:43
12:38:30,00:03:25
12:40:17,00:03:11
12:42:26,00:04:24
12:43:26,00:03:19
12:44:38,00:01:25
12:48:06,00:02:40
12:48:28,00:06:35
12:49:37,00:01:16
12:49:39,00:05:39
12:49:51,00:04:55
12:50:12,00:04:56
12:50:24,00:02:39
12:52:39,00:06:32
12:54:38,00:04:12
12:54:50,00:02:53
12:56:07,00:01:34
12:56:25,00:02:53
12:57:53,00:01:19
12:58:31,00:01:48
12:58:57,00:02:23
13:01:00,00:00:49
13:01:37,00:02:53
13:03:48,00:01:47
13:04:59,00:01:14
13:04:59,00:01:23
13:05:04,00:02:08
13:05:32,00:03:03
13:06:29,00:00:59
13:06:51,00:03:11
13:07:24,00:01:25
13:07:58,00:03:03
13:08:19,00:04:51
13:09:20,00:04:07
13:09:36,00:04:08
13:09:52,00:02:33
13:10:55,00:02:16
13:11:34,00:06:13
13:13:20,00:02:40
13:13:22,00:01:03
13:13:47,00:04:08
13:15:04,00:05:32
13:15:26,00:03:04
13:16:10,00:03:10
13:17:10,00:03:48
13:18:54,00:02:58
13:18:56,00:01:13
13:19:28,00:02:14
13:20:07,00:02:09
13:20:37,00:00:58
13:20:41,00:02:51
13:21:02,00:04:08
13:21:24,00:01:34
13:21:35,00:02:27
13:24:07,00:01:49
13:24:24,00:03:40
13:24:30,00:05:13
13:24:49,00:03:04
13:25:05,00:04:52
13:26:15,00:01:55
13:26:24,00:06:29
13:28:03,00:01:48
13:29:04,00:01:17
13:29:33,00:05:10
13:30:43,00:05:04
13:32:01,00:03:30
13:32:16,00:01:48
13:32:34,00:02:24
13:33:56,00:05:45
13:34:15,00:01:34
13:34:24,00:03:44
13:35:08,00:04:54
13:35:39,00:01:37
13:35:51,00:01:12
13:36:27,00:03:00
13:37:04,00:03:07
13:37:30,00:06:16
13:37:58,00:02:52
13:39:42,00:01:51
13:39:55,00:01:24
13:40:34,00:03:42
13:41:50,00:03:40
13:42:03,00:03:32
13:43:41,00:01:57
13:43:44,00:04:47
13:44:02,00:01:30
13:44:29,00:02:41
13:44:46,00:02:21
13:46:40,00:02:54
13:47:57,00:00:47
13:48:44,00:03:51
13:49:07,00:06:26
13:49:50,00:07:49
13:51:01,00:02:29
13:52:48,00:01:13
13:53:22,00:06:19
13:53:34,00:02:19
13:55:13,00:02:05
13:55:37,00:01:46
13:56:52,00:02:03
13:56:53,00:01:11
13:58:11,00:06:39
14:00:48,00:01:14
14:02:03,00:05:11
14:04:41,00:04:03
14:06:00,00:02:16
14:09:10,00:02:29
14:09:28,00:01:11
14:09:52,00:03:13
14:11:43,00:00:58
14:18:33,00:02:05
14:19:01,00:01:15
14:22:15,00:02:52
14:22:58,00:04:55
14:24:55,00:01:24
14:27:57,00:04:59
14:33:03,00:02:40
14:33:27,00:01:30
14:35:21,00:01:29
14:44:01,00:02:22
14:53:20,00:01:33
14:54:00,00:02:22
14:54:33,00:08:29
14:58:57,00:04:52
14:59:17,00:00:56
15:00:35,00:01:38
15:06:19,00:04:25
15:07:23,00:02:27
15:08:09,00:02:19
15:14:36,00:01:49
15:16:20,00:01:37
15:16:38,00:03:23
15:17:33,00:00:57
15:17:38,00:02:19
15:21:45,00:01:24
15:21:47,00:02:12
15:22:06,00:03:14
15:24:30,00:02:00
15:25:03,00:01:49
15:25:58,00:03:38
15:27:10,00:03:21
15:27:40,00:04:19
15:30:02,00:02:15
15:31:24,00:01:51
15:35:04,00:01:05
15:35:15,00:01:05
15:37:17,00:05:40
15:37:21,00:01:48
15:42:20,00:02:14
15:45:29,00:02:31
15:45:44,00:02:40
15:45:57,00:07:28
15:46:41,00:01:35
15:46:44,00:04:10
15:49:12,00:02:33
15:49:24,00:03:27
15:50:12,00:05:31
15:51:01,00:01:10
15:51:29,00:01:54
15:54:04,00:00:49
15:54:51,00:02:22
15:55:46,00:01:31
15:56:51,00:02:08
15:58:47,00:02:09
15:59:13,00:02:50
16:02:15,00:01:56
16:04:00,00:01:36
16:05:36,00:01:07
16:06:08,00:02:13
16:07:13,00:02:20
16:07:16,00:01:31
16:07:43,00:04:10
16:13:49,00:03:05
16:14:23,00:04:09
16:18:09,00:01:58
16:18:10,00:02:04
16:18:33,00:07:18
16:18:36,00:02:47
16:21:32,00:02:43
16:22:18,00:05:30
16:22:50,00:01:31
16:24:27,00:00:38
16:29:16,00:00:52
16:29:48,00:04:37
16:30:43,00:01:30
16:31:15,00:04:49
16:32:42,00:03:22
16:33:57,00:01:35
16:35:28,00:02:35
16:36:21,00:02:07
16:38:03,00:01:35
16:39:54,00:02:04
16:42:03,00:01:25
16:42:08,00:02:22
16:43:38,00:01:17
16:44:23,00:02:08
16:48:17,00:00:46
16:49:44,00:01:32
16:50:35,00:01:31
16:50:44,00:02:49
16:54:23,00:02:46
16:54:59,00:02:41
16:56:23,00:01:24
17:00:46,00:02:22
17:03:13,00:03:32
17:03:23,00:02:18
17:05:43,00:02:21
17:06:38,00:05:31
17:09:41,00:01:39
17:12:35,00:03:06
17:14:43,00:02:13
17:16:05,00:01:20
17:16:08,00:02:06
17:19:12,00:02:11
17:19:55,00:03:45
17:22:37,00:04:58
17:27:15,00:01:16
17:27:55,00:01:20
17:28:31,00:02:04
17:28:56,00:04:16
17:29:44,00:01:20
17:31:19,00:02:26
17:32:52,00:01:32
17:35:23,00:01:23
17:35:24,00:01:42
17:36:24,00:02:51
17:36:46,00:02:49
17:37:39,00:02:58
17:40:59,00:01:36
17:41:05,00:01:59
17:41:55,00:02:59
17:41:56,00:01:20
17:45:52,00:00:37
17:49:56,00:03:10
17:51:17,00:02:48
17:51:34,00:03:03
17:55:56,00:03:27
17:58:51,00:05:38
18:04:00,00:02:37
18:06:40,00:02:27
18:07:50,00:02:46
18:13:43,00:01:41
18:17:47,00:03:26
18:19:43,00:02:12
18:26:09,00:01:25
18:26:26,00:01:53
18:33:40,00:02:15
