group_id,service_time
13,00:02:18
15,00:03:59
22,00:02:25
29,00:06:30
36,00:03:17
43,00:03:12
53,00:01:03
56,00:02:49
57,00:01:19
73,00:01:01
78,00:01:57
81,00:02:08
88,00:04:02
94,00:04:50
99,00:05:54
100,00:01:54
102,00:01:54
113,00:03:30
122,00:03:18
125,00:06:07
126,00:01:52
128,00:03:50
137,00:01:32
146,00:02:40
155,00:02:41
161,00:01:40
166,00:05:01
171,00:02:13
179,00:05:30
180,00:04:37
187,00:03:55
218,00:03:47
220,00:05:07
234,00:03:49
240,00:01:55
241,00:01:25
246,00:02:39
253,00:05:03
254,00:02:35
263,00:12:46
270,00:04:25
277,00:02:32
305,00:02:54
314,00:03:19
