group_id,service_time
1,00:02:25
2,00:02:15
3,00:05:17
4,00:01:41
5,00:04:09
6,00:07:37
7,00:03:21
8,00:02:29
9,00:01:39
10,00:02:44
12,00:02:03
14,00:01:53
15,00:02:45
16,00:01:23
27,00:02:22
29,00:01:09
30,00:03:37
31,00:02:21
34,00:01:23
46,00:01:32
49,00:01:48
51,00:01:01
52,00:03:27
59,00:00:49
62,00:00:59
68,00:00:48
73,00:03:22
78,00:01:53
82,00:04:54
88,00:02:14
89,00:01:41
90,00:04:36
92,00:01:15
94,00:02:21
104,00:01:42
107,00:01:37
112,00:02:02
117,00:01:52
120,00:02:42
121,00:01:49
123,00:00:38
127,00:02:04
128,00:02:19
131,00:02:05
132,00:01:33
133,00:02:42
134,00:04:40
135,00:02:09
137,00:02:54
139,00:01:42
142,00:02:25
148,00:01:39
149,00:02:49
150,00:01:30
151,00:01:00
154,00:07:00
166,00:01:04
170,00:01:25
176,00:04:37
179,00:01:26
180,00:03:49
181,00:02:07
182,00:02:14
185,00:03:32
203,00:03:11
210,00:02:10
215,00:01:03
227,00:02:27
231,00:02:12
232,00:02:54
237,00:05:06
242,00:01:49
265,00:04:31
279,00:03:18
284,00:04:11
285,00:01:01
301,00:02:52
310,00:01:59
325,00:01:12
331,00:03:06
334,00:01:55
346,00:03:26
352,00:01:36
355,00:02:20
368,00:03:12
377,00:02:33
380,00:02:06
384,00:03:30
386,00:03:34
387,00:03:16
388,00:05:07
389,00:03:48
392,00:03:33
395,00:01:41
397,00:03:45
398,00:02:48
400,00:03:12
402,00:02:30
405,00:03:19
407,00:01:44
408,00:02:05
409,00:06:18
410,00:03:38
411,00:02:26
412,00:03:20
413,00:02:43
414,00:01:50
416,00:01:51
420,00:01:46
422,00:02:59
424,00:01:59
430,00:01:25
432,00:02:20
437,00:01:37
440,00:02:02
441,00:04:15
445,00:02:28
446,00:01:37
449,00:03:02
451,00:02:22
453,00:02:33
454,00:02:25
463,00:01:58
466,00:01:34
472,00:01:21
475,00:01:45
476,00:01:08
481,00:01:52
483,00:01:41
485,00:04:49
486,00:04:46
496,00:01:07
502,00:04:30
515,00:01:09
517,00:04:54
520,00:01:36
523,00:01:05
526,00:03:21
530,00:01:35
531,00:01:07
534,00:01:56
541,00:02:57
544,00:04:02
546,00:01:04
547,00:07:45
548,00:04:15
549,00:02:50
554,00:04:15
555,00:00:52
556,00:02:46
558,00:02:09
568,00:02:09
571,00:02:53
576,00:01:26
579,00:03:11
581,00:01:02
583,00:01:33
586,00:01:57
588,00:05:08
589,00:02:34
592,00:03:30
596,00:03:12
603,00:02:16
604,00:03:35
608,00:07:13
618,00:03:48
621,00:02:36
623,00:02:25
628,00:00:27
636,00:02:04
638,00:03:00
639,00:01:02
641,00:01:24
645,00:03:02
646,00:01:02
647,00:01:51
649,00:01:33
650,00:02:04
652,00:00:41
653,00:01:12
656,00:07:17
657,00:01:45
658,00:01:34
659,00:01:45
660,00:01:37
661,00:01:41
662,00:02:29
663,00:01:40
664,00:02:10
665,00:06:31
666,00:11:22
667,00:07:06
668,00:02:40
669,00:03:16
