group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:00 - 10:10,10:01:22,00:00:00,10:01:22,00:02:25,00:02:25,h1
2,2,Served,10:30 - 10:40,10:33:14,00:00:00,10:33:14,00:02:15,00:02:15,h1
3,1,Served,10:40 - 10:50,10:40:57,00:00:00,10:40:57,00:05:17,00:05:17,h1
4,1,Served,10:40 - 10:50,10:44:03,00:02:11,10:46:14,00:01:41,00:03:52,h1
5,1,Served,10:50 - 11:00,10:50:47,00:02:23,10:53:10,00:04:09,00:06:32,h1
6,1,Served,10:50 - 11:00,10:52:56,00:04:23,10:57:19,00:07:37,00:12:00,h1
7,1,Served,10:50 - 11:00,10:54:37,00:10:19,11:04:56,00:03:21,00:13:40,h1
8,2,Served,10:50 - 11:00,10:50:41,00:00:00,10:50:41,00:02:29,00:02:29,h1
9,1,Served,10:50 - 11:00,10:59:27,00:08:50,11:08:17,00:01:39,00:10:29,h1
10,2,Served,10:50 - 11:00,10:59:48,00:10:08,11:09:56,00:02:44,00:12:52,h1
11,2,Rejected,11:00 - 11:10,11:02:01,N/A,N/A,N/A,N/A,N/A
12,1,Served,11:00 - 11:10,11:09:54,00:08:47,11:18:41,00:02:03,00:10:50,h1
13,3,Rejected,11:00 - 11:10,11:03:31,N/A,N/A,N/A,N/A,N/A
14,3,Served,11:00 - 11:10,11:00:22,00:12:18,11:12:40,00:01:53,00:14:11,h1
15,2,Served,11:00 - 11:10,11:06:41,00:09:15,11:15:56,00:02:45,00:12:00,h1
16,1,Served,11:00 - 11:10,11:00:57,00:13:36,11:14:33,00:01:23,00:14:59,h1
17,1,Rejected,11:00 - 11:10,11:04:13,N/A,N/A,N/A,N/A,N/A
18,2,Rejected,11:00 - 11:10,11:04:43,N/A,N/A,N/A,N/A,N/A
19,2,Rejected,11:00 - 11:10,11:07:49,N/A,N/A,N/A,N/A,N/A
20,1,Rejected,11:00 - 11:10,11:08:07,N/A,N/A,N/A,N/A,N/A
21,1,Rejected,11:00 - 11:10,11:04:55,N/A,N/A,N/A,N/A,N/A
