arrival_time,in_queue_time
10:01:22,00:00:00
10:33:14,00:00:00
10:40:57,00:00:00
10:44:03,00:02:11
10:50:41,00:00:00
10:50:47,00:02:23
10:52:56,00:04:23
10:54:37,00:10:19
10:59:27,00:08:50
10:59:48,00:10:08
11:00:22,00:12:18
11:00:57,00:13:36
11:02:01,N/A
11:03:31,N/A
11:04:13,N/A
11:04:43,N/A
11:04:55,N/A
11:06:41,00:09:15
11:07:49,N/A
11:08:07,N/A
11:09:54,00:08:47
11:10:09,00:10:35
11:10:19,N/A
11:11:33,N/A
11:13:11,00:11:10
11:13:22,N/A
11:13:51,N/A
11:14:03,N/A
11:14:20,N/A
11:15:05,00:10:25
11:15:28,N/A
11:15:28,N/A
11:15:29,N/A
11:15:48,N/A
11:16:29,00:10:24
11:16:31,N/A
11:17:35,N/A
11:19:19,00:09:56
11:20:06,N/A
11:20:37,N/A
11:21:31,00:10:05
11:21:47,N/A
11:21:56,N/A
11:22:10,N/A
11:23:42,N/A
11:24:24,00:09:00
11:24:28,N/A
11:24:55,N/A
11:25:28,N/A
11:25:59,00:08:26
11:26:50,N/A
11:27:01,00:08:56
11:27:05,N/A
11:27:49,N/A
11:28:10,N/A
11:28:21,N/A
11:28:36,N/A
11:29:19,00:07:27
11:29:37,N/A
11:30:03,N/A
11:30:08,N/A
11:30:22,N/A
11:30:44,N/A
11:30:59,N/A
11:31:01,N/A
11:31:10,N/A
11:31:15,N/A
11:31:28,N/A
11:31:41,00:08:32
11:31:48,N/A
11:33:53,00:07:19
11:34:52,00:11:14
11:35:43,N/A
11:36:22,00:11:37
11:36:38,N/A
11:37:21,00:11:26
11:37:22,N/A
11:37:31,N/A
11:37:39,N/A
11:38:18,N/A
11:38:41,N/A
11:38:50,N/A
11:39:59,N/A
11:40:28,00:11:41
11:40:32,N/A
11:40:52,N/A
11:42:06,00:11:44
11:43:28,N/A
11:43:32,N/A
11:43:48,N/A
11:44:03,N/A
11:44:20,N/A
11:45:28,N/A
11:45:42,N/A
11:45:45,N/A
11:46:33,00:09:38
11:47:31,N/A
11:47:35,N/A
11:48:01,00:10:24
11:48:12,N/A
11:49:09,00:10:31
11:49:35,N/A
11:49:36,N/A
11:50:01,N/A
11:51:36,N/A
11:51:49,N/A
11:52:03,N/A
11:54:05,00:10:11
11:55:11,00:10:57
11:55:50,N/A
11:57:24,00:10:26
11:57:44,N/A
11:57:44,N/A
11:58:56,00:10:31
11:58:58,N/A
11:58:59,N/A
11:59:16,N/A
12:00:08,00:11:21
12:00:32,N/A
12:01:01,N/A
12:03:14,N/A
12:04:17,00:07:50
12:05:41,N/A
12:05:45,N/A
12:09:19,00:04:37
12:12:50,00:03:48
12:13:49,00:04:22
12:14:10,00:08:41
12:15:31,00:09:39
12:15:40,00:11:34
12:17:20,00:12:36
12:17:35,N/A
12:18:15,00:13:50
12:18:30,N/A
12:18:31,N/A
12:22:08,N/A
12:22:26,N/A
12:22:45,N/A
12:24:49,00:09:21
12:25:04,N/A
12:25:59,00:11:05
12:26:20,N/A
12:27:28,00:11:18
12:28:53,N/A
12:29:01,N/A
12:30:19,00:10:52
12:31:33,N/A
12:34:02,00:14:09
12:34:04,N/A
12:36:02,00:14:58
12:37:30,00:14:30
12:37:34,N/A
12:39:01,00:14:29
12:39:41,N/A
12:42:48,00:12:21
12:43:56,N/A
12:44:36,N/A
12:44:46,N/A
12:44:53,N/A
12:44:59,N/A
12:45:42,N/A
12:45:51,N/A
12:46:00,N/A
12:47:19,N/A
12:47:27,N/A
12:47:33,N/A
12:47:34,N/A
12:47:55,N/A
12:47:57,N/A
12:48:14,00:08:20
12:49:12,N/A
12:49:13,N/A
12:49:36,N/A
12:50:32,N/A
12:50:51,N/A
12:51:41,00:05:57
12:51:47,N/A
12:52:15,00:07:37
12:52:27,N/A
12:52:34,N/A
12:53:09,N/A
12:53:44,00:10:45
12:53:53,N/A
12:54:13,N/A
12:54:17,N/A
12:54:39,N/A
12:55:00,N/A
12:55:36,00:10:19
12:56:09,N/A
12:56:55,00:12:32
12:58:18,00:14:58
12:59:11,N/A
12:59:50,N/A
13:00:21,00:15:02
13:00:33,N/A
13:01:18,N/A
13:01:41,N/A
13:02:11,N/A
13:02:23,N/A
13:02:34,N/A
13:02:39,N/A
13:03:13,N/A
13:03:19,N/A
13:03:19,N/A
13:04:07,N/A
13:04:45,00:13:49
13:04:58,N/A
13:05:04,N/A
13:05:10,N/A
13:05:37,N/A
13:07:11,00:12:26
13:07:14,N/A
13:07:26,N/A
13:07:50,N/A
13:08:03,N/A
13:08:21,N/A
13:08:33,N/A
13:08:41,N/A
13:08:51,N/A
13:09:05,N/A
13:09:18,N/A
13:10:31,00:11:16
13:10:33,N/A
13:10:49,N/A
13:10:51,N/A
13:11:05,N/A
13:11:29,N/A
13:11:57,N/A
13:12:39,N/A
13:12:47,N/A
13:12:49,N/A
13:12:51,N/A
13:13:05,N/A
13:13:11,N/A
13:13:28,00:11:13
13:13:50,N/A
13:13:58,N/A
13:14:07,N/A
13:14:08,N/A
13:14:34,N/A
13:14:48,N/A
13:14:48,N/A
13:16:50,00:10:03
13:16:55,N/A
13:18:02,N/A
13:18:39,00:10:41
13:18:40,N/A
13:18:42,N/A
13:18:48,N/A
13:19:10,N/A
13:19:29,N/A
13:19:37,N/A
13:19:44,00:14:42
13:19:49,N/A
13:20:01,N/A
13:20:09,N/A
13:20:14,N/A
13:20:30,N/A
13:20:42,N/A
13:20:58,N/A
13:21:09,N/A
13:21:19,N/A
13:21:34,N/A
13:22:22,00:13:53
13:22:47,N/A
13:23:01,N/A
13:23:03,N/A
13:23:15,N/A
13:23:20,N/A
13:23:41,N/A
13:23:45,N/A
13:24:30,N/A
13:25:09,00:15:17
13:25:17,N/A
13:25:17,N/A
13:25:27,N/A
13:25:35,N/A
13:27:02,00:16:42
13:27:07,N/A
13:27:08,N/A
13:27:52,N/A
13:28:11,N/A
13:28:49,N/A
13:29:26,00:18:49
13:29:32,N/A
13:29:35,N/A
13:29:49,N/A
13:30:04,N/A
13:31:00,N/A
13:31:24,N/A
13:31:30,N/A
13:31:34,N/A
13:31:51,N/A
13:32:01,N/A
13:32:14,N/A
13:32:15,N/A
13:32:15,N/A
13:32:20,N/A
13:32:30,N/A
13:33:24,N/A
13:34:03,N/A
13:34:09,N/A
13:35:12,00:14:04
13:35:16,N/A
13:35:22,N/A
13:35:48,N/A
13:35:59,N/A
13:36:31,00:14:44
13:36:46,N/A
13:37:02,N/A
13:37:25,N/A
13:37:33,N/A
13:38:03,N/A
13:38:27,N/A
13:38:39,N/A
13:39:32,N/A
13:39:40,N/A
13:39:41,N/A
13:40:32,N/A
13:40:32,00:13:35
13:40:45,N/A
13:41:12,N/A
13:41:38,N/A
13:41:38,N/A
13:42:02,N/A
13:42:26,N/A
13:43:15,N/A
13:43:32,N/A
13:43:43,N/A
13:43:59,00:13:34
13:44:35,N/A
13:45:40,N/A
13:45:41,N/A
13:45:49,N/A
13:46:17,N/A
13:46:19,N/A
13:46:46,N/A
13:47:17,N/A
13:47:21,N/A
13:48:10,N/A
13:48:19,00:12:20
13:48:46,N/A
13:48:49,N/A
13:48:59,N/A
13:49:22,00:13:12
13:49:54,N/A
13:50:36,N/A
13:50:55,N/A
13:51:17,N/A
13:51:17,00:12:29
13:51:26,N/A
13:51:45,N/A
13:51:46,N/A
13:52:13,N/A
13:52:19,N/A
13:52:19,N/A
13:52:20,N/A
13:52:21,N/A
13:52:32,N/A
13:52:56,N/A
13:52:59,N/A
13:53:32,N/A
13:53:56,N/A
13:54:23,00:12:35
13:55:02,N/A
13:56:52,N/A
13:57:09,N/A
13:57:32,N/A
13:58:04,00:11:14
13:58:40,N/A
13:59:21,N/A
14:00:44,00:10:10
14:01:21,N/A
14:01:24,N/A
14:01:26,N/A
14:03:03,N/A
14:03:03,00:10:24
14:03:30,N/A
14:03:34,N/A
14:03:46,N/A
14:03:54,00:13:03
14:04:47,N/A
14:05:31,N/A
14:05:57,N/A
14:07:23,00:13:08
14:09:08,N/A
14:10:28,00:12:09
