group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:00 - 10:10,10:09:48,00:00:00,10:09:48,00:04:05,00:04:05,h1
2,1,Served,10:30 - 10:40,10:33:13,00:00:00,10:33:13,00:05:11,00:05:11,h1
3,1,Served,10:30 - 10:40,10:38:03,00:00:00,10:38:03,00:01:51,00:01:51,h2
4,1,Served,10:40 - 10:50,10:44:08,00:00:00,10:44:08,00:04:32,00:04:32,h1
5,1,Served,10:40 - 10:50,10:47:12,00:00:00,10:47:12,00:00:55,00:00:55,h2
6,2,Served,10:40 - 10:50,10:41:48,00:00:00,10:41:48,00:02:14,00:02:14,h1
7,2,Served,10:50 - 11:00,10:54:48,00:00:00,10:54:48,00:02:05,00:02:05,h1
8,1,Served,10:50 - 11:00,10:57:30,00:00:00,10:57:30,00:04:12,00:04:12,h1
9,1,Served,10:50 - 11:00,10:53:11,00:00:00,10:53:11,00:05:07,00:05:07,k1
10,2,Served,10:50 - 11:00,10:53:35,00:00:00,10:53:35,00:02:37,00:02:37,k2
11,1,Served,10:50 - 11:00,10:50:05,00:00:00,10:50:05,00:04:03,00:04:03,h1
12,2,Served,10:50 - 11:00,10:51:38,00:00:00,10:51:38,00:02:42,00:02:42,h2
13,1,Served,11:00 - 11:10,11:08:57,00:00:00,11:08:57,00:01:58,00:01:58,k3
14,1,Served,11:00 - 11:10,11:06:58,00:00:00,11:06:58,00:05:53,00:05:53,h2
15,1,Served,11:00 - 11:10,11:05:17,00:00:00,11:05:17,00:04:28,00:04:28,k1
16,1,Served,11:00 - 11:10,11:04:55,00:00:00,11:04:55,00:01:32,00:01:32,h2
17,3,Served,11:00 - 11:10,11:01:47,00:00:00,11:01:47,00:01:54,00:01:54,h1
18,1,Served,11:00 - 11:10,11:07:50,00:00:00,11:07:50,00:04:27,00:04:27,k2
19,2,Served,11:00 - 11:10,11:02:43,00:00:58,11:03:41,00:02:08,00:03:06,h1
20,1,Served,11:00 - 11:10,11:02:34,00:00:00,11:02:34,00:04:02,00:04:02,k2
21,1,Served,11:00 - 11:10,11:02:36,00:00:00,11:02:36,00:04:07,00:04:07,k3
