group_id,service_time
13,00:01:58
21,00:04:07
28,00:03:52
29,00:08:02
39,00:02:14
63,00:09:13
71,00:02:07
77,00:03:43
78,00:03:24
81,00:01:54
86,00:01:48
90,00:02:54
93,00:01:53
102,00:03:15
103,00:02:14
106,00:00:54
112,00:03:12
119,00:05:46
122,00:04:31
126,00:02:02
131,00:08:34
143,00:01:13
150,00:03:12
154,00:01:45
155,00:01:30
169,00:04:17
170,00:02:23
178,00:02:44
179,00:02:31
189,00:01:33
190,00:02:11
216,00:07:29
221,00:04:28
223,00:05:34
229,00:01:42
233,00:06:06
244,00:01:01
248,00:01:55
249,00:01:40
250,00:02:32
258,00:03:13
260,00:01:59
269,00:03:31
270,00:03:32
282,00:01:26
310,00:04:03
312,00:01:38
313,00:02:42
337,00:04:28
345,00:04:56
350,00:02:01
356,00:01:25
358,00:02:47
362,00:04:57
371,00:02:18
372,00:03:03
386,00:04:57
393,00:05:05
403,00:05:17
411,00:02:09
422,00:03:02
426,00:05:01
436,00:03:20
437,00:03:38
447,00:01:04
449,00:01:33
453,00:06:29
465,00:01:24
466,00:04:45
471,00:02:01
480,00:03:04
481,00:01:09
484,00:04:46
488,00:02:03
493,00:04:07
495,00:01:30
497,00:02:29
506,00:00:57
514,00:04:19
518,00:04:06
530,00:02:50
542,00:00:57
559,00:04:17
563,00:00:39
579,00:03:01
587,00:02:10
597,00:03:39
598,00:02:07
604,00:02:15
608,00:02:17
609,00:02:41
619,00:03:29
629,00:02:47
631,00:04:24
