arrival_time,wait_time
10:47:58,00:06:24
10:50:46,00:01:20
10:52:09,00:02:48
10:54:52,00:02:06
11:01:03,00:03:03
11:01:20,00:01:08
11:01:26,00:01:58
11:03:02,00:01:44
11:05:20,00:01:44
11:05:22,00:01:54
11:08:39,00:01:23
11:10:53,00:03:04
11:10:59,00:03:53
11:11:12,00:04:33
11:11:57,00:05:08
11:12:28,00:04:11
11:12:35,00:05:50
11:12:48,00:06:29
11:13:59,00:05:37
11:16:29,00:04:47
11:17:11,00:05:11
11:17:24,00:04:17
11:18:06,00:05:30
11:21:02,00:04:59
11:21:33,00:04:13
11:21:42,00:04:22
11:22:42,00:07:59
11:24:11,00:04:40
11:24:57,00:07:48
11:26:34,00:04:11
11:26:58,00:06:20
11:27:43,00:05:05
11:27:57,00:08:47
11:28:26,00:05:28
11:30:27,00:05:28
11:30:51,00:05:51
11:31:56,00:09:04
11:32:17,00:07:37
11:32:59,00:05:11
11:33:37,00:07:07
11:36:07,00:05:06
11:38:02,00:05:33
11:38:42,00:04:25
11:38:46,00:04:59
11:39:59,00:04:19
11:40:10,00:05:27
11:41:07,00:03:34
11:41:07,00:06:56
11:43:34,00:04:38
11:43:50,00:03:49
11:44:04,00:05:50
11:44:08,00:07:49
11:44:19,00:06:29
11:44:23,00:09:08
11:46:28,00:09:02
11:47:01,00:09:41
11:49:09,00:07:43
11:53:21,00:03:40
11:54:04,00:07:10
11:54:47,00:07:08
11:55:07,00:04:55
11:55:17,00:07:42
11:55:21,00:08:16
11:57:58,00:08:25
11:58:54,00:05:04
12:08:34,00:02:18
12:09:31,00:02:31
12:09:51,00:02:07
12:09:52,00:02:47
12:11:45,00:05:13
12:13:44,00:01:27
12:14:42,00:01:51
12:18:01,00:02:00
12:18:23,00:01:15
12:20:15,00:04:23
12:20:17,00:03:26
12:25:09,00:01:55
12:25:14,00:02:23
12:30:22,00:03:43
12:31:16,00:01:21
12:36:40,00:01:21
12:39:56,00:01:04
12:39:59,00:02:29
12:40:05,00:01:14
12:42:00,00:02:04
12:42:54,00:03:44
12:43:02,00:02:25
12:44:35,00:04:00
12:45:23,00:03:38
12:46:16,00:01:28
12:46:43,00:06:28
12:46:44,00:04:18
12:48:09,00:03:40
12:50:34,00:03:06
12:50:41,00:03:38
12:51:01,00:07:30
12:51:02,00:04:59
12:52:01,00:04:41
12:54:27,00:07:51
12:55:48,00:03:42
12:56:33,00:03:06
12:57:01,00:03:33
12:57:37,00:04:47
13:01:32,00:00:52
13:01:43,00:02:50
13:02:11,00:05:03
13:02:26,00:01:08
13:03:45,00:01:34
13:03:52,00:02:44
13:04:00,00:04:48
13:05:46,00:04:41
13:05:52,00:04:02
13:05:59,00:07:04
13:06:05,00:05:45
13:06:08,00:05:43
13:06:56,00:05:40
13:09:40,00:04:35
13:09:56,00:05:14
13:10:11,00:04:57
13:11:30,00:04:16
13:11:54,00:05:47
13:12:49,00:03:35
13:13:17,00:05:32
13:13:57,00:06:29
13:14:35,00:08:19
13:14:48,00:05:51
13:16:37,00:07:16
13:17:05,00:06:10
13:17:51,00:09:39
13:18:51,00:05:12
13:19:28,00:07:47
13:20:46,00:04:17
13:20:56,00:08:44
13:21:10,00:08:32
13:22:35,00:06:28
13:23:33,00:07:30
13:23:45,00:08:14
13:23:55,00:10:36
13:24:55,00:10:23
13:25:00,00:08:57
13:26:14,00:08:53
13:26:35,00:12:13
13:26:55,00:09:44
13:26:55,00:11:11
13:28:58,00:09:39
13:29:10,00:12:59
13:29:27,00:10:30
13:32:14,00:09:35
13:34:07,00:07:22
13:34:41,00:10:57
13:34:49,00:08:32
13:35:20,00:07:53
13:35:35,00:08:54
13:37:02,00:11:56
13:37:25,00:13:12
13:37:58,00:09:37
13:38:20,00:11:10
13:38:55,00:11:47
13:39:16,00:12:20
13:39:21,00:12:32
13:39:37,00:12:29
13:40:24,00:13:53
13:40:31,00:13:10
13:40:45,00:15:03
13:45:44,00:09:44
13:46:02,00:12:28
13:46:11,00:15:43
13:46:29,00:11:44
13:47:02,00:12:26
13:47:06,00:13:45
13:47:19,00:14:22
13:47:35,N/A
13:48:05,00:16:05
13:48:34,N/A
13:49:42,00:17:25
13:49:43,00:14:00
13:53:17,00:12:07
13:53:21,00:12:25
13:53:39,00:13:51
13:54:11,00:14:04
13:54:51,00:13:15
13:54:52,00:15:16
13:55:09,00:18:00
13:57:05,00:13:01
13:58:27,00:17:18
13:58:36,00:14:19
13:58:40,00:15:44
13:59:10,N/A
13:59:28,N/A
14:01:26,00:13:54
14:01:43,00:17:50
14:03:34,00:18:14
14:05:48,00:13:09
14:08:32,00:14:04
14:08:48,00:13:31
14:11:38,00:15:27
14:17:35,00:09:27
14:19:50,00:05:09
14:24:20,00:04:00
14:28:19,00:00:56
14:28:51,00:01:56
14:31:46,00:00:48
14:39:33,00:05:08
14:40:17,00:01:28
14:46:55,00:01:12
14:50:11,00:01:30
14:53:37,00:04:27
14:58:04,00:01:08
15:05:21,00:02:19
15:07:21,00:07:19
15:09:08,00:01:52
15:09:52,00:04:07
15:10:51,00:01:17
15:11:31,00:01:49
15:12:46,00:01:16
15:14:09,00:01:49
15:15:34,00:07:57
15:16:14,00:03:46
15:16:40,00:03:12
15:19:54,00:03:12
15:20:02,00:04:03
15:21:18,00:06:24
15:23:17,00:03:30
15:23:37,00:02:34
15:26:50,00:03:26
15:26:55,00:00:52
15:28:54,00:02:48
15:28:55,00:05:24
15:30:55,00:03:12
15:31:00,00:02:52
15:31:45,00:04:14
15:32:58,00:06:16
15:33:32,00:04:44
15:34:26,00:03:06
15:35:44,00:05:05
15:39:35,00:01:41
15:40:17,00:01:26
15:41:06,00:03:00
15:41:19,00:00:51
15:41:39,00:04:02
15:43:46,00:00:39
15:47:41,00:02:21
15:49:30,00:04:53
15:49:40,00:01:58
15:49:41,00:02:40
15:50:21,00:04:50
15:50:38,00:03:42
15:50:56,00:05:00
15:52:28,00:04:11
15:52:30,00:06:11
15:53:46,00:03:55
15:55:24,00:04:40
15:56:42,00:03:23
15:58:42,00:03:52
15:59:48,00:01:54
16:01:16,00:01:45
16:01:26,00:01:15
16:02:51,00:04:36
16:05:14,00:01:35
16:05:30,00:01:48
16:06:45,00:01:27
16:07:28,00:02:22
16:07:49,00:01:59
16:10:16,00:03:18
16:10:52,00:03:56
16:11:06,00:01:35
16:15:23,00:06:47
16:16:36,00:03:44
16:17:03,00:02:05
16:17:16,00:02:51
16:17:48,00:05:53
16:19:14,00:08:10
16:20:27,00:04:41
16:21:20,00:04:56
16:22:46,00:05:03
16:23:15,00:08:36
16:28:03,00:02:34
16:29:19,00:02:33
16:29:41,00:03:18
16:29:59,00:03:48
16:33:10,00:02:53
16:35:37,00:04:58
16:36:03,00:02:35
16:36:47,00:01:06
16:37:04,00:05:01
16:43:04,00:02:08
16:43:33,00:04:23
16:44:43,00:03:34
16:48:05,00:03:10
16:48:34,00:02:45
16:51:26,00:00:52
16:54:03,00:01:00
16:55:15,00:01:53
16:58:47,00:03:47
17:02:43,00:02:56
17:03:57,00:02:54
17:04:53,00:02:26
17:05:21,00:02:45
17:09:55,00:03:04
17:10:07,00:02:29
17:10:20,00:02:40
17:12:15,00:04:20
17:13:24,00:02:30
17:14:16,00:02:34
17:14:21,00:04:18
17:15:19,00:07:51
17:19:52,00:04:21
17:20:20,00:03:44
17:20:21,00:04:24
17:21:48,00:04:14
17:25:23,00:01:18
17:26:46,00:02:41
17:27:21,00:02:48
17:27:44,00:04:10
17:28:34,00:04:08
17:29:29,00:02:05
17:30:29,00:02:50
17:30:45,00:04:59
17:31:45,00:03:03
17:33:32,00:01:21
17:35:06,00:02:05
17:36:51,00:04:19
17:37:10,00:03:41
17:39:35,00:02:29
17:41:11,00:03:08
17:44:03,00:05:43
17:44:26,00:02:10
17:46:22,00:04:44
17:46:59,00:04:41
17:47:14,00:04:02
17:47:30,00:05:54
17:48:08,00:05:38
17:49:24,00:11:24
17:50:44,00:05:59
17:50:46,00:07:57
17:51:18,00:06:33
17:51:23,00:11:19
17:55:16,00:07:56
17:57:22,00:05:34
17:57:57,00:06:18
18:00:57,00:04:12
18:01:58,00:03:52
18:05:33,00:05:43
18:12:56,00:02:56
18:16:10,00:02:04
18:17:41,00:03:31
18:22:07,00:03:20
18:25:09,00:02:04
18:31:53,00:00:45
