customer_group_id,group_size,entry_time,queue_wait_time,service_start_time,service_time
109,3,13:07:51,00:00:00,00:00:00,00:00:00
105,5,13:08:48,00:00:00,00:00:00,00:00:00
126,3,13:10:35,00:00:00,00:00:00,00:00:00
121,2,13:10:56,00:00:00,00:00:00,00:00:00
123,3,13:11:17,00:00:00,00:00:00,00:00:00
117,3,13:12:52,00:00:00,00:00:00,00:00:00
120,1,13:13:24,00:00:00,00:00:00,00:00:00
116,3,13:13:49,00:00:00,00:00:00,00:00:00
125,4,13:14:10,00:00:00,00:00:00,00:00:00
119,5,13:14:45,00:00:00,00:00:00,00:00:00
124,4,13:15:05,00:00:00,00:00:00,00:00:00
122,4,13:18:10,00:00:00,00:00:00,00:00:00
118,2,13:19:35,00:00:00,00:00:00,00:00:00
115,3,13:19:59,00:00:00,00:00:00,00:00:00
139,4,13:21:20,00:00:00,00:00:00,00:00:00
137,2,13:21:22,00:00:00,00:00:00,00:00:00
131,5,13:21:25,00:00:00,00:00:00,00:00:00
132,5,13:21:45,00:00:00,00:00:00,00:00:00
130,2,13:23:32,00:00:00,00:00:00,00:00:00
138,4,13:24:02,00:00:00,00:00:00,00:00:00
128,3,13:25:08,00:00:00,00:00:00,00:00:00
134,3,13:25:20,00:00:00,00:00:00,00:00:00
127,4,13:25:22,00:00:00,00:00:00,00:00:00
140,4,13:25:31,00:00:00,00:00:00,00:00:00
136,2,13:27:01,00:00:00,00:00:00,00:00:00
142,3,13:28:41,00:00:00,00:00:00,00:00:00
141,3,13:29:12,00:00:00,00:00:00,00:00:00
129,3,13:29:16,00:00:00,00:00:00,00:00:00
133,2,13:29:19,00:00:00,00:00:00,00:00:00
135,3,13:29:58,00:00:00,00:00:00,00:00:00
143,3,13:31:26,00:00:00,00:00:00,00:00:00
155,3,13:33:01,00:00:00,00:00:00,00:00:00
151,3,13:33:10,00:00:00,00:00:00,00:00:00
150,5,13:33:12,00:00:00,00:00:00,00:00:00
145,5,13:33:38,00:00:00,00:00:00,00:00:00
147,1,13:33:58,00:00:00,00:00:00,00:00:00
144,3,13:36:35,00:00:00,00:00:00,00:00:00
148,3,13:37:51,00:00:00,00:00:00,00:00:00
153,4,13:37:58,00:00:00,00:00:00,00:00:00
149,3,13:38:29,00:00:00,00:00:00,00:00:00
152,4,13:38:48,00:00:00,00:00:00,00:00:00
154,5,13:39:04,00:00:00,00:00:00,00:00:00
156,3,13:39:26,00:00:00,00:00:00,00:00:00
146,1,13:39:42,00:00:00,00:00:00,00:00:00
161,2,13:40:08,00:00:00,00:00:00,00:00:00
168,4,13:41:37,00:00:00,00:00:00,00:00:00
171,2,13:41:59,00:00:00,00:00:00,00:00:00
163,1,13:42:34,00:00:00,00:00:00,00:00:00
160,1,13:43:32,00:00:00,00:00:00,00:00:00
157,3,13:44:45,00:00:00,00:00:00,00:00:00
169,3,13:44:51,00:00:00,00:00:00,00:00:00
172,4,13:45:58,00:00:00,00:00:00,00:00:00
166,3,13:46:46,00:00:00,00:00:00,00:00:00
164,3,13:46:55,00:00:00,00:00:00,00:00:00
159,2,13:46:59,00:00:00,00:00:00,00:00:00
165,3,13:47:28,00:00:00,00:00:00,00:00:00
167,4,13:48:40,00:00:00,00:00:00,00:00:00
162,1,13:48:50,00:00:00,00:00:00,00:00:00
158,2,13:49:38,00:00:00,00:00:00,00:00:00
170,3,13:49:53,00:00:00,00:00:00,00:00:00
175,3,14:13:31,00:00:00,00:00:00,00:00:00
173,1,14:13:37,00:00:00,00:00:00,00:00:00
177,4,14:17:06,00:00:00,00:00:00,00:00:00
176,1,14:19:38,00:00:00,00:00:00,00:00:00
174,4,14:19:42,00:00:00,00:00:00,00:00:00
178,3,14:20:24,00:00:00,00:00:00,00:00:00
179,3,14:24:35,00:00:00,00:00:00,00:00:00
181,3,14:26:42,00:00:00,00:00:00,00:00:00
180,2,14:29:54,00:00:00,00:00:00,00:00:00
182,5,14:33:54,00:00:00,00:00:00,00:00:00
183,4,14:39:33,00:00:00,00:00:00,00:00:00
185,5,14:46:58,00:00:00,00:00:00,00:00:00
184,1,14:49:33,00:00:00,00:00:00,00:00:00
187,3,14:54:24,00:00:00,00:00:00,00:00:00
188,3,14:56:41,00:00:00,00:00:00,00:00:00
189,3,14:57:10,00:00:00,00:00:00,00:00:00
186,2,14:59:01,00:00:00,00:00:00,00:00:00
192,4,15:00:56,00:00:00,00:00:00,00:00:00
191,3,15:06:10,00:00:00,00:00:00,00:00:00
190,4,15:08:06,00:00:00,00:00:00,00:00:00
193,4,15:10:20,00:00:00,00:00:00,00:00:00
194,3,15:10:28,00:00:00,00:00:00,00:00:00
195,2,15:11:10,00:00:00,00:00:00,00:00:00
197,2,15:16:48,00:00:00,00:00:00,00:00:00
196,2,15:18:12,00:00:00,00:00:00,00:00:00
198,4,15:19:12,00:00:00,00:00:00,00:00:00
199,4,15:20:51,00:00:00,00:00:00,00:00:00
200,3,15:21:36,00:00:00,00:00:00,00:00:00
205,4,15:21:40,00:00:00,00:00:00,00:00:00
204,2,15:23:22,00:00:00,00:00:00,00:00:00
201,2,15:26:10,00:00:00,00:00:00,00:00:00
203,2,15:26:41,00:00:00,00:00:00,00:00:00
202,5,15:28:37,00:00:00,00:00:00,00:00:00
207,3,15:31:08,00:00:00,00:00:00,00:00:00
208,3,15:32:34,00:00:00,00:00:00,00:00:00
210,4,15:34:09,00:00:00,00:00:00,00:00:00
209,5,15:35:49,00:00:00,00:00:00,00:00:00
211,4,15:38:23,00:00:00,00:00:00,00:00:00
206,3,15:39:47,00:00:00,00:00:00,00:00:00
215,3,15:43:27,00:00:00,00:00:00,00:00:00
214,3,15:46:14,00:00:00,00:00:00,00:00:00
213,4,15:46:48,00:00:00,00:00:00,00:00:00
212,2,15:47:00,00:00:00,00:00:00,00:00:00
216,4,15:49:24,00:00:00,00:00:00,00:00:00
217,4,15:49:57,00:00:00,00:00:00,00:00:00
219,2,15:50:28,00:00:00,00:00:00,00:00:00
224,3,15:51:47,00:00:00,00:00:00,00:00:00
220,1,15:54:09,00:00:00,00:00:00,00:00:00
221,4,15:55:29,00:00:00,00:00:00,00:00:00
218,5,15:55:46,00:00:00,00:00:00,00:00:00
223,4,15:55:53,00:00:00,00:00:00,00:00:00
222,4,15:59:33,00:00:00,00:00:00,00:00:00
225,3,16:00:02,00:00:00,00:00:00,00:00:00
230,2,16:04:08,00:00:00,00:00:00,00:00:00
229,3,16:04:34,00:00:00,00:00:00,00:00:00
226,4,16:06:34,00:00:00,00:00:00,00:00:00
227,3,16:06:51,00:00:00,00:00:00,00:00:00
228,3,16:08:59,00:00:00,00:00:00,00:00:00
231,5,16:09:48,00:00:00,00:00:00,00:00:00
233,2,16:12:23,00:00:00,00:00:00,00:00:00
235,5,16:13:19,00:00:00,00:00:00,00:00:00
236,5,16:13:27,00:00:00,00:00:00,00:00:00
232,4,16:13:53,00:00:00,00:00:00,00:00:00
234,2,16:15:03,00:00:00,00:00:00,00:00:00
241,1,16:40:00,00:00:00,00:00:00,00:00:00
242,2,16:42:26,00:00:00,00:00:00,00:00:00
239,3,16:43:37,00:00:00,00:00:00,00:00:00
238,2,16:43:38,00:00:00,00:00:00,00:00:00
240,4,16:48:41,00:00:00,00:00:00,00:00:00
237,4,16:49:35,00:00:00,00:00:00,00:00:00
244,4,16:53:58,00:00:00,00:00:00,00:00:00
243,1,16:54:10,00:00:00,00:00:00,00:00:00
246,3,16:54:45,00:00:00,00:00:00,00:00:00
245,4,16:55:41,00:00:00,00:00:00,00:00:00
247,4,16:59:34,00:00:00,00:00:00,00:00:00
248,3,17:00:44,00:00:00,00:00:00,00:00:00
250,5,17:01:04,00:00:00,00:00:00,00:00:00
252,4,17:05:25,00:00:00,00:00:00,00:00:00
249,2,17:06:37,00:00:00,00:00:00,00:00:00
253,4,17:06:47,00:00:00,00:00:00,00:00:00
251,3,17:08:09,00:00:00,00:00:00,00:00:00
258,4,17:10:39,00:00:00,00:00:00,00:00:00
256,2,17:12:48,00:00:00,00:00:00,00:00:00
255,2,17:14:29,00:00:00,00:00:00,00:00:00
259,4,17:14:53,00:00:00,00:00:00,00:00:00
257,4,17:15:14,00:00:00,00:00:00,00:00:00
254,5,17:19:13,00:00:00,00:00:00,00:00:00
265,4,17:20:06,00:00:00,00:00:00,00:00:00
261,1,17:20:14,00:00:00,00:00:00,00:00:00
266,4,17:20:19,00:00:00,00:00:00,00:00:00
262,3,17:21:00,00:00:00,00:00:00,00:00:00
263,4,17:23:38,00:00:00,00:00:00,00:00:00
267,2,17:26:24,00:00:00,00:00:00,00:00:00
260,2,17:27:05,00:00:00,00:00:00,00:00:00
264,2,17:27:16,00:00:00,00:00:00,00:00:00
270,4,17:30:43,00:00:00,00:00:00,00:00:00
274,3,17:31:17,00:00:00,00:00:00,00:00:00
268,4,17:31:18,00:00:00,00:00:00,00:00:00
271,3,17:32:42,00:00:00,00:00:00,00:00:00
269,1,17:32:51,00:00:00,00:00:00,00:00:00
273,4,17:33:01,00:00:00,00:00:00,00:00:00
272,1,17:38:12,00:00:00,00:00:00,00:00:00
275,5,17:39:09,00:00:00,00:00:00,00:00:00
278,3,17:43:08,00:00:00,00:00:00,00:00:00
279,4,17:43:40,00:00:00,00:00:00,00:00:00
277,4,17:44:49,00:00:00,00:00:00,00:00:00
281,3,17:45:25,00:00:00,00:00:00,00:00:00
276,3,17:46:32,00:00:00,00:00:00,00:00:00
280,2,17:49:12,00:00:00,00:00:00,00:00:00
284,2,17:53:47,00:00:00,00:00:00,00:00:00
289,1,17:55:30,00:00:00,00:00:00,00:00:00
288,4,17:55:44,00:00:00,00:00:00,00:00:00
286,2,17:56:53,00:00:00,00:00:00,00:00:00
283,1,17:57:26,00:00:00,00:00:00,00:00:00
285,1,17:58:20,00:00:00,00:00:00,00:00:00
282,1,17:58:20,00:00:00,00:00:00,00:00:00
287,3,17:59:04,00:00:00,00:00:00,00:00:00
291,5,18:00:13,00:00:00,00:00:00,00:00:00
290,5,18:02:49,00:00:00,00:00:00,00:00:00
292,1,18:13:10,00:00:00,00:00:00,00:00:00
295,2,18:13:20,00:00:00,00:00:00,00:00:00
293,3,18:17:18,00:00:00,00:00:00,00:00:00
294,4,18:19:55,00:00:00,00:00:00,00:00:00
296,3,18:21:49,00:00:00,00:00:00,00:00:00
297,3,18:26:44,00:00:00,00:00:00,00:00:00
299,5,18:35:58,00:00:00,00:00:00,00:00:00
298,3,18:39:26,00:00:00,00:00:00,00:00:00
300,3,18:43:06,00:00:00,00:00:00,00:00:00
301,1,18:52:32,00:00:00,00:00:00,00:00:00
