customer_group_id,group_size,entry_time,queue_wait_time,service_start_time,service_time
36,1,11:16:43,00:00:00,00:00:00,00:00:00
41,1,11:17:38,00:00:00,00:00:00,00:00:00
26,1,11:17:49,00:00:00,00:00:00,00:00:00
42,3,11:18:08,00:00:00,00:00:00,00:00:00
28,1,11:19:27,00:00:00,00:00:00,00:00:00
33,1,11:19:51,00:00:00,00:00:00,00:00:00
24,2,11:19:57,00:00:00,00:00:00,00:00:00
50,2,11:20:24,00:00:00,00:00:00,00:00:00
51,2,11:20:55,00:00:00,00:00:00,00:00:00
54,1,11:21:45,00:00:00,00:00:00,00:00:00
61,1,11:22:28,00:00:00,00:00:00,00:00:00
55,1,11:22:44,00:00:00,00:00:00,00:00:00
52,2,11:23:17,00:00:00,00:00:00,00:00:00
58,2,11:23:35,00:00:00,00:00:00,00:00:00
57,2,11:24:16,00:00:00,00:00:00,00:00:00
64,2,11:24:19,00:00:00,00:00:00,00:00:00
62,2,11:24:21,00:00:00,00:00:00,00:00:00
45,2,11:24:23,00:00:00,00:00:00,00:00:00
46,1,11:24:43,00:00:00,00:00:00,00:00:00
66,1,11:24:54,00:00:00,00:00:00,00:00:00
49,1,11:25:15,00:00:00,00:00:00,00:00:00
63,1,11:25:27,00:00:00,00:00:00,00:00:00
48,1,11:25:42,00:00:00,00:00:00,00:00:00
65,2,11:26:31,00:00:00,00:00:00,00:00:00
56,2,11:27:17,00:00:00,00:00:00,00:00:00
53,1,11:27:23,00:00:00,00:00:00,00:00:00
60,1,11:28:10,00:00:00,00:00:00,00:00:00
59,1,11:29:12,00:00:00,00:00:00,00:00:00
47,2,11:29:42,00:00:00,00:00:00,00:00:00
73,1,11:30:11,00:00:00,00:00:00,00:00:00
87,1,11:32:20,00:00:00,00:00:00,00:00:00
78,1,11:32:34,00:00:00,00:00:00,00:00:00
81,1,11:33:48,00:00:00,00:00:00,00:00:00
88,2,11:34:55,00:00:00,00:00:00,00:00:00
86,1,11:34:59,00:00:00,00:00:00,00:00:00
74,1,11:35:30,00:00:00,00:00:00,00:00:00
71,2,11:35:53,00:00:00,00:00:00,00:00:00
82,1,11:36:11,00:00:00,00:00:00,00:00:00
68,1,11:36:19,00:00:00,00:00:00,00:00:00
83,2,11:36:34,00:00:00,00:00:00,00:00:00
85,3,11:36:35,00:00:00,00:00:00,00:00:00
