group_id,service_time
1,00:03:29
2,00:02:58
3,00:00:50
5,00:07:39
6,00:01:34
10,00:02:03
11,00:01:57
16,00:02:15
23,00:02:39
24,00:01:13
29,00:01:40
33,00:02:19
35,00:03:00
40,00:04:37
41,00:02:08
50,00:03:52
51,00:02:51
59,00:01:27
61,00:01:46
62,00:04:00
66,00:03:42
68,00:02:33
76,00:01:30
77,00:03:58
82,00:03:18
90,00:01:07
97,00:01:08
103,00:03:31
111,00:02:10
120,00:05:28
123,00:02:28
126,00:01:58
127,00:02:47
134,00:02:31
140,00:01:08
151,00:03:21
152,00:05:04
153,00:01:45
155,00:01:50
160,00:01:34
162,00:01:16
171,00:01:15
172,00:02:23
174,00:05:25
177,00:04:20
180,00:01:00
187,00:02:25
188,00:02:48
193,00:00:50
198,00:02:48
203,00:02:20
204,00:01:59
206,00:03:46
209,00:01:32
218,00:05:35
221,00:02:10
222,00:04:54
227,00:02:22
228,00:03:15
235,00:01:18
238,00:00:37
239,00:02:59
254,00:01:30
266,00:01:53
270,00:04:52
276,00:02:58
291,00:06:34
293,00:02:37
300,00:01:51
307,00:02:50
320,00:01:36
324,00:02:52
325,00:02:09
334,00:02:34
340,00:03:48
341,00:00:43
351,00:03:21
354,00:02:33
359,00:03:29
362,00:04:13
367,00:04:25
372,00:02:25
378,00:01:31
379,00:02:05
388,00:03:48
389,00:01:26
390,00:04:52
392,00:02:40
393,00:04:47
394,00:01:23
405,00:05:21
409,00:04:39
411,00:01:29
420,00:10:50
427,00:01:54
435,00:01:08
443,00:02:08
445,00:03:31
447,00:04:23
452,00:02:12
453,00:01:09
458,00:02:58
459,00:03:03
463,00:02:02
468,00:01:22
471,00:00:42
473,00:00:37
474,00:01:32
475,00:02:13
480,00:01:00
483,00:02:13
484,00:03:05
485,00:03:21
486,00:01:00
488,00:01:24
492,00:01:42
494,00:02:19
496,00:00:56
499,00:00:42
502,00:01:24
503,00:00:59
508,00:05:13
511,00:01:27
514,00:03:36
515,00:02:45
520,00:02:18
526,00:01:25
531,00:03:22
538,00:01:33
539,00:02:23
540,00:02:13
543,00:02:06
546,00:02:14
549,00:01:55
556,00:02:14
558,00:02:35
559,00:02:35
560,00:03:18
567,00:01:57
571,00:03:14
572,00:00:42
576,00:03:56
577,00:02:48
581,00:01:31
588,00:03:52
591,00:01:00
596,00:00:55
598,00:02:10
601,00:03:51
602,00:02:17
605,00:02:10
608,00:02:00
613,00:01:55
614,00:02:20
615,00:02:13
621,00:01:03
622,00:03:36
623,00:01:06
630,00:02:06
633,00:00:56
634,00:02:27
637,00:02:26
639,00:05:42
641,00:00:34
646,00:02:08
647,00:02:08
649,00:00:58
652,00:02:50
653,00:01:10
654,00:01:55
656,00:03:45
658,00:07:29
