time,length
00:00:00,0
10:20:11,1
10:20:11,0
10:39:53,1
10:39:53,0
10:42:30,1
10:42:30,0
10:47:46,1
10:47:46,0
10:47:47,1
10:47:47,0
10:50:39,1
10:50:39,0
10:53:37,1
10:53:37,0
10:55:01,1
10:55:01,0
10:57:44,1
10:57:44,0
11:00:00,1
11:00:00,0
11:00:32,1
11:00:32,0
11:01:30,1
11:01:30,0
11:01:47,1
11:01:47,0
11:03:16,1
11:03:16,0
11:03:22,1
11:03:22,0
11:06:42,1
11:06:42,0
11:07:59,1
11:07:59,0
11:08:12,1
11:08:12,0
11:08:44,1
11:08:44,0
11:09:41,1
11:10:10,2
11:10:10,1
11:10:12,2
11:10:35,1
11:10:39,2
11:11:25,3
11:12:22,4
11:12:27,5
11:12:28,4
11:12:34,3
11:12:37,4
11:13:42,5
11:14:02,4
11:14:05,5
11:14:39,6
11:15:47,5
11:15:56,6
11:16:00,7
11:16:12,8
11:16:28,7
11:17:01,8
11:17:23,7
11:18:03,8
11:18:25,9
11:18:25,8
11:18:46,9
11:19:07,8
11:19:31,7
11:20:04,8
11:20:19,9
11:20:29,10
11:20:31,11
11:20:35,10
11:20:41,9
11:20:48,8
11:21:06,7
11:21:16,8
11:23:07,7
11:23:27,6
11:23:33,5
11:24:02,6
11:24:08,5
11:24:15,4
11:24:26,5
11:25:09,6
11:25:21,7
11:25:23,8
11:25:27,9
11:25:34,8
11:25:50,9
11:25:54,8
11:26:05,9
11:26:11,8
11:26:31,9
11:26:42,10
11:27:36,9
11:27:52,8
11:28:31,7
11:28:46,6
11:28:56,7
11:28:57,8
11:29:02,9
11:29:13,8
11:29:47,9
11:30:02,8
11:30:13,9
11:30:22,10
11:30:38,11
11:30:39,12
11:30:46,11
11:30:49,12
11:31:12,13
11:31:20,14
11:31:29,15
11:31:36,14
11:31:42,15
11:31:47,16
11:32:04,17
11:32:37,16
11:32:48,15
11:32:50,16
11:33:11,15
11:33:13,16
11:33:43,15
11:33:46,16
11:34:01,17
11:34:14,18
11:34:33,17
11:34:38,16
11:34:40,15
11:35:06,14
11:35:29,15
11:35:40,16
11:35:45,15
11:36:23,14
11:36:29,13
11:37:00,12
11:37:22,13
11:38:26,12
11:38:30,13
11:38:34,14
11:38:39,13
11:38:55,14
11:38:57,15
11:39:24,16
11:39:47,15
11:39:49,16
11:39:56,17
11:40:19,18
11:40:44,19
11:41:09,20
11:41:31,19
11:42:25,18
11:42:58,19
11:42:58,18
11:43:06,19
11:43:17,18
11:43:36,17
11:43:40,18
11:44:06,17
11:44:45,18
11:44:54,19
11:45:03,18
11:45:07,17
11:45:10,18
11:45:44,17
11:45:50,18
11:45:59,17
11:46:01,18
11:46:33,19
11:46:41,20
11:47:43,19
11:48:08,18
11:48:24,17
11:48:30,18
11:48:51,19
11:49:08,20
11:49:36,19
11:49:53,20
11:50:44,19
11:50:55,20
11:51:00,19
11:51:16,20
11:51:51,19
11:52:19,18
11:52:21,19
11:52:29,20
11:52:34,19
11:54:02,18
11:55:03,19
11:55:22,18
11:55:28,19
11:55:33,20
11:56:39,19
11:56:42,20
11:57:42,19
11:57:44,18
11:58:43,19
11:58:44,20
11:58:51,19
11:59:09,18
11:59:13,17
11:59:25,16
11:59:56,17
12:00:41,16
12:02:27,17
12:02:32,18
12:02:47,19
12:02:48,18
12:03:35,17
12:04:02,16
12:04:14,15
12:04:30,14
12:05:11,13
12:05:53,12
12:06:01,11
12:06:13,10
12:06:56,11
12:08:08,10
12:09:13,9
12:09:15,8
12:09:29,9
12:09:43,10
12:10:00,9
12:10:00,8
12:10:31,7
12:10:57,6
12:11:55,5
12:12:01,6
12:12:34,7
12:12:36,6
12:13:23,7
12:14:11,6
12:15:12,5
12:15:16,4
12:15:56,3
12:16:05,2
12:16:49,3
12:17:01,2
12:18:06,3
12:19:16,2
12:19:19,3
12:19:25,4
12:20:27,3
12:20:54,2
12:21:05,3
12:21:09,2
12:21:42,1
12:22:06,2
12:23:00,3
12:23:03,2
12:23:39,3
12:23:57,4
12:24:21,3
12:24:40,4
12:24:40,3
12:24:58,2
12:25:14,1
12:25:34,2
12:26:30,3
12:26:44,2
12:26:57,1
12:27:55,0
12:29:38,1
12:29:38,0
12:29:45,1
12:29:45,0
12:31:57,1
12:31:57,0
12:32:49,1
12:32:49,0
12:33:03,1
12:33:03,0
12:33:28,1
12:33:42,2
12:33:47,3
12:33:53,2
12:34:21,1
12:34:54,0
12:35:06,1
12:35:49,0
12:36:35,1
12:36:46,2
12:37:02,3
12:38:01,2
12:39:40,1
12:40:10,0
12:40:21,1
12:40:22,0
12:40:52,1
12:41:22,0
12:41:30,1
12:41:40,0
12:43:29,1
12:43:29,0
12:45:23,1
12:45:23,0
12:45:39,1
12:45:39,0
12:46:08,1
12:46:08,0
12:46:27,1
12:46:28,0
12:47:10,1
12:47:29,2
12:47:31,1
12:47:51,2
12:47:54,3
12:48:22,2
12:48:41,3
12:48:56,4
12:49:04,3
12:49:09,2
12:49:12,1
12:49:56,2
12:50:06,1
12:50:11,2
12:50:32,1
12:50:33,2
12:51:02,3
12:51:26,2
12:52:14,1
12:52:16,0
12:52:34,1
12:52:53,2
12:53:19,3
12:53:26,4
12:53:31,3
12:53:49,4
12:54:03,3
12:54:27,4
12:54:41,3
12:55:09,2
12:55:16,3
12:55:31,4
12:55:32,5
12:55:34,4
12:55:37,5
12:56:38,6
12:56:55,7
12:57:12,6
12:57:15,5
12:57:17,6
12:57:35,7
12:57:40,8
12:58:25,7
12:58:45,6
12:59:10,5
12:59:15,4
12:59:20,5
12:59:38,6
12:59:40,7
13:00:09,6
13:00:32,7
13:00:38,8
13:00:49,9
13:00:50,8
13:00:57,7
13:01:41,6
13:01:56,7
13:02:46,6
13:03:10,7
13:03:34,6
13:03:50,7
13:03:59,8
13:04:01,9
13:04:06,8
13:04:20,7
13:04:22,8
13:05:06,7
13:05:31,8
13:05:38,9
13:05:38,10
13:05:46,9
13:06:07,8
13:06:25,7
13:06:44,8
13:07:13,9
13:07:15,10
13:07:19,11
13:07:32,10
13:07:59,11
13:08:16,12
13:08:17,13
13:08:20,14
13:08:46,13
13:08:52,14
13:08:59,13
13:09:18,14
13:09:20,15
13:09:20,16
13:09:24,17
13:10:01,18
13:10:09,17
13:10:43,16
13:11:04,17
13:11:09,18
13:11:30,19
13:11:34,18
13:11:37,19
13:11:43,18
13:11:44,19
13:12:10,18
13:12:38,17
13:12:55,18
13:12:55,17
13:12:59,18
13:13:04,19
13:13:05,20
13:13:45,19
13:14:00,20
13:14:42,19
13:14:48,18
13:14:56,19
13:14:58,20
13:15:13,19
13:15:54,20
13:17:21,19
13:17:25,20
13:17:26,19
13:17:27,20
13:18:14,19
13:18:19,20
13:19:36,19
13:19:49,20
13:19:56,19
13:20:23,18
13:20:40,19
13:20:53,18
13:21:27,19
13:21:51,20
13:21:55,19
13:22:10,20
13:22:39,19
13:22:43,20
13:22:46,19
13:22:49,20
13:22:53,19
13:22:58,20
13:24:20,19
13:24:26,18
13:24:30,17
13:24:32,18
13:24:41,19
13:24:50,20
13:25:51,19
13:26:06,20
13:26:37,19
13:26:41,20
13:27:18,19
13:27:23,20
13:28:33,19
13:28:36,20
13:28:53,19
13:29:10,20
13:29:27,19
13:29:40,20
13:29:57,19
13:30:09,20
13:31:35,19
13:31:36,18
13:31:52,19
13:32:06,20
13:33:00,19
13:33:07,20
13:34:15,19
13:35:03,20
13:35:06,19
13:35:31,20
13:36:13,19
13:36:14,20
13:37:04,19
13:37:22,20
13:38:01,19
13:38:04,18
13:38:05,19
13:38:42,20
13:39:05,19
13:39:20,20
13:39:32,19
13:40:03,20
13:40:07,19
13:40:14,18
13:40:23,17
13:40:52,18
13:40:56,19
13:41:16,20
13:41:30,19
13:41:33,20
13:41:50,19
13:42:27,20
13:42:49,19
13:43:06,18
13:43:27,19
13:43:39,20
13:44:01,19
13:44:09,18
13:44:12,19
13:44:44,20
13:45:30,19
13:45:34,20
13:46:06,19
13:46:28,20
13:46:42,19
13:47:00,20
13:47:37,19
13:48:04,20
13:49:04,19
13:49:08,18
13:49:09,19
13:49:23,20
13:49:53,19
13:49:56,18
13:50:32,19
13:50:38,20
13:50:50,19
13:51:06,20
13:51:34,19
13:51:35,20
13:52:27,19
13:52:44,20
13:52:49,19
13:52:59,18
13:53:37,19
13:53:57,18
13:54:51,17
13:55:21,18
13:55:29,17
13:55:43,18
13:55:54,17
13:56:00,18
13:56:15,17
13:57:01,18
13:57:09,17
13:57:13,18
13:57:35,19
13:57:38,18
13:57:39,19
13:57:47,18
13:57:59,19
13:58:38,18
13:58:38,17
13:59:17,16
13:59:29,17
13:59:50,16
13:59:53,15
14:00:16,16
14:00:34,15
14:01:02,16
14:01:28,15
14:01:59,16
14:02:14,15
14:02:27,14
14:02:32,13
14:02:51,14
14:03:18,15
14:03:41,16
14:04:00,15
14:04:05,14
14:05:01,13
14:05:19,12
14:05:32,13
14:06:18,12
14:06:35,13
14:06:45,12
14:07:09,11
14:08:19,10
14:08:22,11
14:08:36,12
14:08:38,13
14:08:44,14
